Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
nan,Electric Traction Passenger Elevators,1725,"For 4,000 lb. capacity, add",nan,nan,nan,nan,"7,650",nan,nan,"7,650","8,425"
nan,Electric Traction Passenger Elevators,1750,"For 4,500 lb. capacity, add",nan,nan,nan,nan,"10,600",nan,nan,"10,600","11,600"
nan,Vehicle Lifts,14,45 10 - Hydraulic Vehicle Lifts,nan,nan,nan,nan,,nan,nan,nan,nan
nan,Vehicle Lifts,14,45 10.10 Hydraulic Lifts,nan,nan,nan,nan,,nan,nan,nan,nan
nan,Vehicle Lifts,2870,Electric/hydraulic jacking beam,nan,nan,nan,Eg .,"5,250",nan,nan,"5,250","5,775"
nan,Vehicle Lifts,2880,"Scissor lift, portable, 6,000 lb. capacity",nan,nan,nan,nan,"2,000",nan,nan,"2,000","2,200"
nan,Facility Chutes,14,91 Facility Chutes,nan,nan,nan,nan,,nan,nan,nan,nan
nan,Facility Chutes,14,91 33 - Laundry and Linen Chutes,nan,nan,nan,nan,,nan,nan,nan,nan
nan,Facility Chutes,14,91 33.10 Chutes,nan,nan,nan,nan,,nan,nan,nan,nan
nan,Facility Chutes,11,"CHUTES, linen, trash or refuse",nan,nan,nan,nan,,nan,nan,nan,nan
nan,Facility Chutes,50,"Aluminized steel, 16 ga., 18"" diameter",2 Shee,3.5,4.571,Floor,"1,925",310.0,nan,"2,235","2,600"
nan,Facility Chutes,100,"24"" diameter",nan,3.2,5.0,nan,"2,150",340.0,nan,"2,490","2,850"
nan,Facility Chutes,200,"30"" diameter",nan,3.0,5.333,nan,"2,475",360.0,nan,"2,835","3,275"
nan,Facility Chutes,300,"36"" diameter",nan,2.8,5.714,nan,"2,825",385.0,nan,"3,210","3,700"
nan,Facility Chutes,400,"Galvanized steel, 16 ga., 18"" diameter",nan,3.5,4.571,nan,"1,150",310.0,nan,"1,460","1,750"
nan,Facility Chutes,500,"24"" diameter",nan,3.205,nan,nan,"1,300",340.0,nan,"1,640","1,925"
nan,Facility Chutes,600,"30"" diameter",nan,3.0,5.333,nan,"1,450",360.0,nan,"1,810","2,150"
nan,Facility Chutes,700,"36"" diameter",nan,2.8,5.714,nan,"1,725",385.0,nan,"2,110","2,475"
nan,Facility Chutes,800,"Stainless steel, 18"" diameter",2 Shee,3.5,4.571,Floor,"3,725",310.0,nan,"4,035","4,575"
nan,Facility Chutes,900,"24"" diameter",nan,3.2,5.0,nan,"3,250",340.0,nan,"3,590","4,075"
nan,Facility Chutes,1000,"30"" diameter",nan,3.0,5.333,nan,"4,250",360.0,nan,"4,610","5,225"
nan,Facility Chutes,1005,"36"" diameter",nan,2.8,5.714,nan,"4,500",385.0,nan,"4,885","5,500"
nan,Facility Chutes,1200,"Linen chute bottom collector, aluminized steel",nan,44.0,nan,Ea .,"1,625",270.0,nan,"1,895","2,200"
nan,Facility Chutes,1300,Stainless steel,nan,44.0,nan,nan,"2,075",270.0,nan,"2,345","2,700"
nan,Facility Chutes,1500,"Refuse, bottom hopper, aluminized steel, 18"" diameter",nan,3.0,5.333,nan,"1,150",360.0,nan,"1,510","1,825"
nan,Facility Chutes,1600,"24"" diameter",nan,3.0,5.333,nan,"1,325",360.0,nan,"1,685","2,025"
nan,Facility Chutes,1800,"36"" diameter",nan,3.0,5.333,nan,"2,525",360.0,nan,"2,885","3,325"
nan,Trash Chutes,14,91 82 - Trash Chutes,nan,nan,nan,nan,,nan,nan,nan,nan
nan,Trash Chutes,14,91 82.10 Trash Chutes and Accessories,nan,nan,nan,nan,,nan,nan,nan,nan
nan,Trash Chutes,10,TRASH CHUTES AND ACCESSORIES,nan,nan,nan,nan,,nan,nan,nan,nan
nan,Trash Chutes,2900,"Package chutes, spiral type, minimum",2 Shee,4.5,3.556,Floor,"2,750",240.0,nan,"2,990","3,375"
nan,Trash Chutes,3000,Maximum,"""T""",1.5,10.667,"""","7,200",720.0,nan,"7,920","9,000"
nan,Pneumatic Tube Systems,14,92 Pneumatic Tube Systems,nan,nan,nan,nan,,nan,nan,nan,nan
nan,Pneumatic Tube Systems,14,"92 10 - Conventional, Automatic and Computer Controlled Pneumatic Tube Systems",nan,nan,nan,nan,,nan,nan,nan,nan
nan,Pneumatic Tube Systems,14,92 10.10 Pneumatic Tube Systems,nan,nan,nan,nan,,nan,nan,nan,nan
nan,Pneumatic Tube Systems,10,PNEUMATIC TUBE SYSTEMS,nan,nan,nan,nan,,nan,nan,nan,nan
nan,Pneumatic Tube Systems,20,"100' long, single tube, 2 stations, stock",nan,nan,nan,nan,,nan,nan,nan,nan
nan,Pneumatic Tube Systems,100,"3"" diameter",2 Stpi,122.0,133.0,Total,"5,625","9,375",nan,"15,000","20,200"
nan,Pneumatic Tube Systems,300,"4"" diameter",P,0.09,178.0,nan,"6,675","12,500",nan,"19,175","26,000"
nan,Pneumatic Tube Systems,400,"Twin tube, two stations or more, conventional system",nan,nan,nan,nan,,nan,nan,nan,nan
nan,Pneumatic Tube Systems,600,"2-1/2"" round",2 Stpi,62.5,0.256,LE,37,18,nan,55,67.50
nan,Pneumatic Tube Systems,700,"3"" round",nan,46.0,0.348,nan,56.50,24.50,nan,81,98.50
nan,Pneumatic Tube Systems,900,"4"" round",nan,49.6,0.323,nan,67,22.50,nan,89.50,108
nan,Pneumatic Tube Systems,1000,"4"" x 7"" oval",nan,37.6,0.426,nan,84.50,30,nan,114.50,138
nan,Pneumatic Tube Systems,1050,Add for blower,nan,2.0,8.0,System,"6,025",565,nan,"6,590","7,475"
nan,Pneumatic Tube Systems,1110,"Plus for each round station, add",nan,7.5,2.133,Ea .,"1,850",150,nan,"2,000","2,250"
nan,Pneumatic Tube Systems,1150,"Plus for each oval station, add",nan,7.5,2.133,H,"1,850",150,nan,"2,000","2,250"
nan,Pneumatic Tube Systems,1200,"Alternate pricing method: base cost, economy model",nan,0.75,21.333,Total,"5,625","1,500",nan,"7,125","8,450"
nan,Pneumatic Tube Systems,1300,Custom model,nan,0.25,64.0,nan,"12,600","4,500",nan,"17,100","20,600"
nan,Pneumatic Tube Systems,1500,"Plus total system length, add, for economy model",nan,93.4,0.171,LF .,8.15,12.05,nan,20.20,27
nan,Pneumatic Tube Systems,1600,For custom model,nan,37.6,0.426,nan,17.90,30,nan,47.90,64
nan,14 31 10 Glass and Steel Escalators,14,31 10,Glass and Steel Escalators,nan,nan,nan,,nan,nan,nan,nan
nan,14 31 10 Glass and Steel Escalators,14,31 10.10,Escalators,M-1,0.04,800.0,"152,000","71,000","8,550","231,550","282,500"
nan,14 31 10 Glass and Steel Escalators,2500,"48"" wide x 25' floor to floor height",nan,nan,nan,nan,,nan,nan,nan,nan
nan,14 32 Moving Walks,14,32,Moving Walks,nan,nan,nan,,nan,nan,nan,nan
nan,14 32 Moving Walks,14,32 10,Moving Walkways,nan,nan,nan,,nan,nan,nan,nan
nan,14 32 Moving Walks,14,32 10.10,Moving Walks,nan,nan,nan,,nan,nan,nan,nan
nan,14 32 Moving Walks,10,MOVING WALKS,R143210-20,nan,nan,nan,,nan,nan,nan,nan
nan,14 32 Moving Walks,20,"Walk, 27"" tread width, minimum",M-1,6.5,4.923,LE,"1,050",440.0,52.5,"1,542.50","1,875"
nan,14 32 Moving Walks,100,"300' to 500', maximum",nan,4.43,7.223,nan,"1,425",640.0,77.5,"2,142.50","2,600"
nan,14 32 Moving Walks,300,"48"" tread width walk, minimum",nan,4.43,7.223,nan,"2,425",640.0,77.5,"3,142.50","3,700"
nan,14 32 Moving Walks,400,"100' to 350', maximum",nan,3.82,8.377,nan,"2,750",745.0,89.5,"3,584.50","4,225"
nan,14 32 Moving Walks,600,"Ramp, 12° incline, 36"" tread width, minimum",nan,5.27,6.072,nan,"1,925",540.0,65.0,"2,530","3,000"
nan,14 32 Moving Walks,700,70' to 90' maximum,nan,3.82,8.377,nan,"2,750",745.0,89.5,"3,584.50","4,225"
nan,14 32 Moving Walks,900,"48"" tread width, minimum",nan,3.57,8.964,nan,"2,850",795.0,96.0,"3,741","4,425"
nan,14 32 Moving Walks,1000,"40' to 70', maximum",nan,2.91,10.997,nan,"3,550",975.0,118.0,"4,643","5,475"
nan,14 42 Wheelchair Lifts,14,42,Wheelchair Lifts,nan,nan,nan,,nan,nan,nan,nan
nan,14 42 Wheelchair Lifts,14,42 13,Inclined Wheelchair Lifts,nan,nan,nan,,nan,nan,nan,nan
nan,14 42 Wheelchair Lifts,14,42 13.10,Inclined Wheelchair Lifts and Stairclimbers,nan,nan,nan,,nan,nan,nan,nan
nan,14 42 Wheelchair Lifts,10,INCLINED WHEELCHAIR LIFTS AND STAIRCLIMBERS,nan,nan,nan,nan,,nan,nan,nan,nan
nan,14 42 Wheelchair Lifts,7700,"Stair climber (chair lif), single seat, minimum",2 Elev,1212.0,1618.0,فف .,"4,125","1,500",nan,"5,625","6,750"
nan,14 42 Wheelchair Lifts,7800,Maximum,2 Elev,0.2,80.0,Eo .,"7,125","7,475",nan,"14,600","19,000"
nan,14 42 Wheelchair Lifts,8700,"Stair lif, minimum",nan,nan,16.0,nan,"13,800","1,500",nan,"15,300","17,300"
nan,14 42 Wheelchair Lifts,8900,Maximum,nan,0.2,80.0,nan,"19,900","7,475",nan,"27,375","33,000"
nan,14 42 Wheelchair Lifts,14,42 16,Vertical Wheelchair Lifts,nan,nan,nan,,nan,nan,nan,nan
nan,14 42 Wheelchair Lifts,14,42 16.10,Wheelchair Lifts,nan,nan,nan,,nan,nan,nan,nan
nan,14 42 Wheelchair Lifts,10,WHEELCHAIR LIFTS,nan,nan,nan,nan,,nan,nan,nan,nan
nan,14 42 Wheelchair Lifts,8000,"Wheelchair lif, minimum",2 Elev,150.0,16.0,Ea .,"6,500","1,500",nan,"8,000","9,375"
nan,14 42 Wheelchair Lifts,8500,Maximum,"""",0.5,32.0,€,"15,700","3,000",nan,"18,700","21,700"
nan,14 45 Vehicle Lifts,14,45,Vehicle Lifts,nan,nan,nan,,nan,nan,nan,nan
nan,14 45 Vehicle Lifts,14,45 10,Hydraulic Vehicle Lifts,nan,nan,nan,,nan,nan,nan,nan
nan,14 45 Vehicle Lifts,14,45 10.10,Hydraulic Lifts,nan,nan,nan,,nan,nan,nan,nan
nan,14 45 Vehicle Lifts,10,HYDRAULIC LIFTS,nan,nan,nan,nan,,nan,nan,nan,nan
nan,14 45 Vehicle Lifts,2200,"Single post, 8,000 lb. capacity",L-4,0.4,60.0,Ea .,"5,575","3,225",nan,"8,800","11,000"
nan,14 45 Vehicle Lifts,2810,"Double post, 6,000 lb. capacity",nan,2.67,8.989,nan,"2,775",485,nan,"3,260","3,775"
nan,14 45 Vehicle Lifts,2815,"9,000 lb. capacity",nan,2.29,10.48,nan,"3,650",565,nan,"4,215","4,875"
nan,14 45 Vehicle Lifts,2820,"15,000 lb. capacity",nan,2.0,12.0,nan,"7,625",645,nan,"8,270","9,350"
nan,14 45 Vehicle Lifts,2822,"Four post, 26,000 lb. capacity",nan,1.8,13.333,nan,"15,900",715,nan,"16,615","18,600"
nan,14 45 Vehicle Lifts,2825,"30,000 lb. capacity",nan,1.6,15.0,nan,"72,000",805,nan,"72,805","80,500"
nan,14 45 Vehicle Lifts,2830,"Ramp style, 4 post, 25,000 lb. capacity",nan,2.0,1222.0,nan,"14,200",645,nan,"14,845","16,600"
nan,14 45 Vehicle Lifts,2835,"35,000 lb. capacity",nan,nan,24.0,nan,"22,700","1,300",nan,"24,000","26,900"
nan,14 45 Vehicle Lifts,2840,"50,000 lb. capacity",nan,nan,24.0,nan,"112,500","1,300",nan,"113,800","125,500"
nan,14 45 Vehicle Lifts,2845,"75,000 lb. capacity",nan,nan,24.0,nan,"110,000","1,300",nan,"111,300","123,000"
nan,14 45 Vehicle Lifts,2850,"For drive thru tracks, add, minimum",nan,nan,nan,nan,"1,275",nan,nan,"1,275","1,400"
nan,14 45 Vehicle Lifts,2855,Maximum,nan,nan,nan,nan,"2,200",nan,nan,"2,200","2,400"
nan,14 45 Vehicle Lifts,2860,"Ramp extensions, 3' (set of 2)",nan,nan,nan,nan,520,nan,nan,520,570
nan,14 45 Vehicle Lifts,2865,Rolling jack platform,nan,nan,nan,nan,"1,825",nan,nan,"1,825","2,000"
nan,Daily Elevators 2022 Bare Costs,1775,"For 5000 lb. capacity, add",nan,nan,nan,Eo.,"13,600",nan,nan,"13,600","14,900"
nan,Daily Elevators 2022 Bare Costs,1800,"For increased speed, 250 fpm, geared electric, add",nan,nan,nan,nan,"4,125",nan,nan,"4,125","4,550"
nan,Daily Elevators 2022 Bare Costs,1825,"300 fpm, geared electric, add",nan,nan,nan,nan,"7,975",nan,nan,"7,975","8,750"
nan,Daily Elevators 2022 Bare Costs,1850,"350 fpm, geared electric, add",nan,nan,nan,nan,"10,200",nan,nan,"10,200","11,300"
nan,Daily Elevators 2022 Bare Costs,1875,"400 fpm, geared electric, add",nan,nan,nan,nan,"14,900",nan,nan,"14,900","16,400"
nan,Daily Elevators 2022 Bare Costs,1900,"500 fpm, gearless electric, add",nan,nan,nan,nan,"36,000",nan,nan,"36,000","39,600"
nan,Daily Elevators 2022 Bare Costs,1925,"600 fpm, gearless electric, add",nan,nan,nan,nan,"58,500",nan,nan,"58,500","64,000"
nan,Daily Elevators 2022 Bare Costs,1950,"700 fpm, gearless electric, add",nan,nan,nan,nan,"65,500",nan,nan,"65,500","72,000"
nan,Daily Elevators 2022 Bare Costs,1975,"800 fpm, gearless electric, add",nan,nan,nan,nan,"73,000",nan,nan,"73,000","80,000"
nan,Daily Elevators 2022 Bare Costs,2000,"For travel over 40 V.L.F., add",2 Elev,7.25,2.207,V.L.F,775,206,nan,981,"1,150"
nan,Daily Elevators 2022 Bare Costs,2025,"For number of stops over 4, add",nan,0.27,59.259,Stop,"3,475","5,550",nan,"9,025","12,000"
nan,Daily Elevators 2022 Bare Costs,2400,"Electric hospital, base unit, 4,000 lb., 200 fpm, 4 stop, std fin.",nan,0.05,320.0,Ea.,"101,500","29,900",nan,"131,400","156,000"
nan,Daily Elevators 2022 Bare Costs,2425,"For 4,500 lb. capacity, add",nan,nan,nan,nan,"6,500",nan,nan,"6,500","7,150"
nan,Daily Elevators 2022 Bare Costs,2450,"For 5,000 lb. capacity, add",nan,nan,nan,nan,"8,500",nan,nan,"8,500","9,350"
nan,Daily Elevators 2022 Bare Costs,2475,"For increased speed, 250 fpm, geared electric, add",nan,nan,nan,nan,"4,600",nan,nan,"4,600","5,050"
nan,Daily Elevators 2022 Bare Costs,2500,"300 fpm, geared electric, add",nan,nan,nan,nan,"8,800",nan,nan,"8,800","9,700"
nan,Daily Elevators 2022 Bare Costs,2525,"350 fpm, geared electric, add",nan,nan,nan,nan,"10,600",nan,nan,"10,600","11,700"
nan,Daily Elevators 2022 Bare Costs,2550,"400 fpm, geared electric, add",nan,nan,nan,nan,"15,400",nan,nan,"15,400","16,900"
nan,Daily Elevators 2022 Bare Costs,2575,"500 fpm, gearless electric, add",nan,nan,nan,nan,"42,300",nan,nan,"42,300","46,500"
nan,Daily Elevators 2022 Bare Costs,2600,"600 fpm, gearless electric, add",nan,nan,nan,nan,"63,500",nan,nan,"63,500","70,000"
nan,Daily Elevators 2022 Bare Costs,2625,"700 fpm, gearless electric, add",nan,nan,nan,nan,"70,500",nan,nan,"70,500","77,500"
nan,Daily Elevators 2022 Bare Costs,2650,"800 fpm, gearless electric, add",nan,nan,nan,nan,"79,500",nan,nan,"79,500","87,000"
nan,Daily Elevators 2022 Bare Costs,2675,"For travel over 40 V.L.F., add",2 Elev,7.25,2.207,.V.L.F,205,206,nan,4111,530
nan,Daily Elevators 2022 Bare Costs,2700,"For number of stops over 4, add",11,0.27,59.259,Stop,"5,175","5,550",nan,"10,725","13,900"
nan,14 21 33 - Electric Traction Residential Elevators,10,RESIDENTIAL ELEVATORS,nan,nan,nan,nan,,nan,nan,nan,nan
nan,14 21 33 - Electric Traction Residential Elevators,7000,"Residential, cab type, 1 floor, 2 stop, economy model",2 Elev,0.2,80.0,Ea.,"12,800","7,475",nan,"20,275","25,200"
nan,14 21 33 - Electric Traction Residential Elevators,7100,Custom model,nan,0.1,160.0,"""","17,000","15,000",nan,"32,000","40,900"
nan,14 21 33 - Electric Traction Residential Elevators,7200,"2 floor, 3 stop, economy model",2 Elev,0.12,133.0,Ea.,"13,700","12,500",nan,"26,200","33,600"
nan,14 21 33 - Electric Traction Residential Elevators,7300,Custom model,"""",0.06,267.0,"""","23,500","24,900",nan,"48,400","62,500"
nan,14 24 13 - Hydraulic Freight Elevators,10,HYDRAULIC FREIGHT ELEVATORS AND OPTIONS R142000-10 60,nan,nan,nan,nan,,nan,nan,nan,nan
nan,14 24 13 - Hydraulic Freight Elevators,1025,"Hydraulic freight, base unit, 2,000 lb, 50 fpm, 2 stop, std.fin. R142000-20",2 Elev,0.1,160.0,Ea.,"96,000","15,000",nan,"111,000","128,000"
nan,14 24 13 - Hydraulic Freight Elevators,1050,"For 2,500 lb. capacity, add R142000-30",nan,nan,nan,nan,"4,550",nan,nan,"4,550","5,000"
nan,14 24 13 - Hydraulic Freight Elevators,1075,"For 3,000 lb. capacity, add R142000-40",nan,nan,nan,nan,"6,000",nan,nan,"6,000","6,600"
nan,14 24 13 - Hydraulic Freight Elevators,1100,"For 3,500 lb. capacity, add",nan,nan,nan,nan,"9,825",nan,nan,"9,825","10,800"
nan,14 24 13 - Hydraulic Freight Elevators,1125,"For 4,000 lb. capacity, add",nan,nan,nan,nan,"11,300",nan,nan,"11,300","12,400"
nan,14 24 13 - Hydraulic Freight Elevators,1150,"For 4,500 lb. capacity, add",nan,nan,nan,nan,"13,000",nan,nan,"13,000","14,300"
nan,14 24 13 - Hydraulic Freight Elevators,1175,"For 5,000 lb. capacity, add",nan,nan,nan,nan,"17,700",nan,nan,"17,700","19,500"
nan,14 24 13 - Hydraulic Freight Elevators,1200,"For 6,000 lb. capacity, add",nan,nan,nan,nan,"20,000",nan,nan,"20,000","22,000"
nan,14 24 13 - Hydraulic Freight Elevators,1225,"For 7,000 lb. capacity, add",nan,nan,nan,nan,"30,800",nan,nan,"30,800","33,900"
nan,14 24 13 - Hydraulic Freight Elevators,1250,"For 8,000 lb. capacity, add",nan,nan,nan,nan,"37,300",nan,nan,"37,300","41,000"
nan,14 24 13 - Hydraulic Freight Elevators,1275,"For 10,000 lb. capacity, add",nan,nan,nan,nan,"39,400",nan,nan,"39,400","43,400"
nan,14 24 13 - Hydraulic Freight Elevators,1300,"For 12,000 lb. capacity, add",nan,nan,nan,nan,"48,000",nan,nan,"48,000","53,000"
nan,14 24 13 - Hydraulic Freight Elevators,1325,"For 16,000 lb. capacity, add",nan,nan,nan,nan,"64,500",nan,nan,"64,500","71,000"
nan,14 24 13 - Hydraulic Freight Elevators,1350,"For 20,000 lb. capacity, add",nan,nan,nan,nan,"71,500",nan,nan,"71,500","78,500"
nan,10 Hydraulic Freight Elevators and Options,14,24,13,-,Hydraulic,Freight,,Elevators,nan,nan,nan
nan,10 Hydraulic Freight Elevators and Options,14,24,13.10,Hydraulic,Freight,Elevators and Options,,nan,nan,nan,nan
nan,10 Hydraulic Freight Elevators and Options,1375,"For increased speed, 100 fpm, add",nan,nan,nan,Eo.,"1,300",nan,nan,"1,300","1,425"
nan,10 Hydraulic Freight Elevators and Options,1400,"125 fpm, odd",nan,nan,nan,nan,"3,400",nan,nan,"3,400","3,750"
nan,10 Hydraulic Freight Elevators and Options,1425,"150 fpm, add",nan,nan,nan,nan,"5,350",nan,nan,"5,350","5,900"
nan,10 Hydraulic Freight Elevators and Options,1450,"175 fpm, add",nan,nan,nan,nan,"7,675",nan,nan,"7,675","8,425"
nan,10 Hydraulic Freight Elevators and Options,14751,"For class ""B"" loading, add",nan,nan,nan,nan,"3,050",nan,nan,"3,050","3,350"
nan,10 Hydraulic Freight Elevators and Options,1500,"For class ""C-1"" loading, add",nan,nan,nan,nan,"7,675",nan,nan,"7,675","8,450"
nan,10 Hydraulic Freight Elevators and Options,1525,"For class ""C-2"" loading, add",nan,nan,nan,nan,"9,225",nan,nan,"9,225","10,200"
nan,10 Hydraulic Freight Elevators and Options,1550,"For class ""C-3"" loading, add",nan,nan,nan,nan,"12,700",nan,nan,"12,700","13,900"
nan,10 Hydraulic Freight Elevators and Options,1575,"For travel over 20 V.L.F., add",2 Elev,7.25,2.207,V.L.F,965,206,nan,"1,171","1,350"
nan,10 Hydraulic Freight Elevators and Options,1600,"For number of stops over 2, add",nan,.27,59.259,Stop,"2,575","5,550",nan,"8,125","11,100"
nan,Hydraulic Passenger Elevators,14,24 23 - Hydraulic Passenger Elevators,nan,nan,nan,nan,,nan,nan,nan,nan
nan,Hydraulic Passenger Elevators,14,24 23.10 - Hydraulic Passenger Elevators and Options,nan,nan,nan,nan,,nan,nan,nan,nan
nan,Hydraulic Passenger Elevators,10,HYDRAULIC PASSENGER ELEVATORS AND OPTIONS,nan,nan,nan,R142000-10,,nan,nan,nan,nan
nan,Hydraulic Passenger Elevators,2050,"Hyd. pass., base unit, 1,500 lb., 100 fpm, 2 stop, std. fin.",2 Elev,0.1,160.0,Ea.,"46,900","15,000",nan,"61,900","73,500"
nan,Hydraulic Passenger Elevators,2075,"For 2,000 lb. capacity, add",nan,nan,nan,nan,890,nan,nan,890,980
nan,Hydraulic Passenger Elevators,2100,"For 2,500 lb. capacity, add",nan,nan,nan,nan,"3,325",nan,nan,"3,325","3,675"
nan,Hydraulic Passenger Elevators,2125,"For 3,000 lb. capacity, add",nan,nan,nan,nan,"4,800",nan,nan,"4,800","5,275"
nan,Hydraulic Passenger Elevators,2150,"For 3,500 lb. capacity, add",nan,nan,nan,nan,"8,000",nan,nan,"8,000","8,800"
nan,Hydraulic Passenger Elevators,2175,"For 4,000 lb. capacity, add",nan,nan,nan,Ea.,"9,625",nan,nan,"9,625","10,600"
nan,Hydraulic Passenger Elevators,2200,"For 4,500 lb. capacity, add",nan,nan,nan,nan,"12,700",nan,nan,"12,700","14,000"
nan,Hydraulic Passenger Elevators,2225,"For 5,000 lb. capacity, add",nan,nan,nan,nan,"17,900",nan,nan,"17,900","19,700"
nan,Hydraulic Passenger Elevators,2250,"For increased speed, 125 fpm, add",nan,nan,nan,nan,"1,300",nan,nan,"1,300","1,425"
