Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
09 01 90.93,Exterior Surface Preparation,0070,Wire brush,nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.93,Exterior Surface Preparation,0080,"Metal, flush",1 Pord,640.0,0.013,S.F.,,nan,0.6,nan,0.6
09 01 90.93,Exterior Surface Preparation,0090,"Metal, detail",nan,520.0,0.015,nan,,nan,0.74,nan,0.74
09 01 90.93,Exterior Surface Preparation,0100,"Metal, louvered",nan,360.0,0.022,nan,nan,1.06,nan,1.06,1.0
09 01 90.93,Exterior Surface Preparation,0110,"Metal or fibr., overhead",nan,640.0,0.013,nan,,nan,0.6,nan,0.6
09 01 90.93,Exterior Surface Preparation,0120,"Metal, roll up",nan,560.0,0.014,nan,nan,0.68,nan,0.68,1.0
09 01 90.93,Exterior Surface Preparation,0130,"Metal, bulkhead",nan,640.013,nan,nan,,nan,0.6,nan,0.6
09 01 90.93,Exterior Surface Preparation,0140,"Power wash, based on 2500 lb. operating pressure",nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.93,Exterior Surface Preparation,0150,"Metal, flush",A 1H,2240.0,0.004,S.F.,,nan,0.16,0.04,0.2228
09 01 90.93,Exterior Surface Preparation,0160,"Metal, detail",nan,2120.0,0.004,nan,,nan,0.17,0.04,0.21
09 01 90.93,Exterior Surface Preparation,0170,"Metal, louvered",nan,2000.0,0.004,nan,,nan,0.18,0.04,nan
09 01 90.93,Exterior Surface Preparation,0180,"Metal or fibr., overhead",nan,2400.0,0.003,nan,,nan,0.15,0.03,0.18
09 01 90.93,Exterior Surface Preparation,190,"Metal, rollup",A-1H,2400.0,0.003,S.F.,nan,0.15,0.03,0.18,0.27
09 01 90.93,Exterior Surface Preparation,2001,"Metal, bulkhead",nan,2200.0,0.004,nan,nan,0.17,0.04,0.21,0.29
09 01 90.93,Exterior Surface Preparation,400,"Windows, per side, not incl. trim",nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.93,Exterior Surface Preparation,410,Scrape & sand,nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.93,Exterior Surface Preparation,420,"Wood, 1-2 lite",1 Pord,320.0,0.025,S.F.,nan,1.2,nan,1.2,1.77
09 01 90.93,Exterior Surface Preparation,430,"Wood, 3-6 lite",nan,280.0,0.029,nan,nan,1.37,nan,1.37,2.02
09 01 90.93,Exterior Surface Preparation,440,"Wood, 7-10 lite",nan,240.0,0.033,nan,nan,1.59,nan,1.59,2.36
09 01 90.93,Exterior Surface Preparation,450,"Wood, 12 lite",nan,200.0,0.04,nan,nan,1.91,nan,1.91,2.83
09 01 90.93,Exterior Surface Preparation,460,"Wood, Bay/Bow",nan,320.0,0.025,nan,nan,1.2,nan,1.2,1.77
09 01 90.93,Exterior Surface Preparation,470,Wire brush,nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.93,Exterior Surface Preparation,480,"Metal, 1-2 lite",11 Pord,480.0,0.017,S.E.,nan,0.8,nan,0.8,1.18
09 01 90.93,Exterior Surface Preparation,490,"Metal, 3-6 lite",nan,400.0,1.02,nan,nan,0.96,nan,0.96,1.42
09 01 90.93,Exterior Surface Preparation,500,"Metal, Bay/Bow",nan,480.0,171.0,nan,nan,0.8,nan,0.8,1.18
09 01 90.93,Exterior Surface Preparation,510,"Power wash, based on 2500 lb. operating pressure",nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.93,Exterior Surface Preparation,520,1-2 lite,A-1H,4400.0,0.002,S.F.,nan,0.08,0.02,0.1,0.14
09 01 90.93,Exterior Surface Preparation,530,3-6 lite,nan,4320.0,0.002,nan,nan,0.08,0.02,0.1,0.15
09 01 90.93,Exterior Surface Preparation,540,7-10 lite,nan,4240.0,0.002,nan,nan,0.09,0.02,0.11,0.15
09 01 90.93,Exterior Surface Preparation,5501,12 lite,nan,4160.0,0.002,nan,nan,0.09,0.02,0.11,0.15
09 01 90.93,Exterior Surface Preparation,560,Bay/Bow,nan,4400.0,0.002,nan,nan,0.08,0.02,0.1,0.14
09 01 90.93,Exterior Surface Preparation,600,"Siding, scrape and sand, light -10-30% , med. -30-70%",nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.93,Exterior Surface Preparation,610,Heavy -70-100% of surface to sand,nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.93,Exterior Surface Preparation,650,"Texture 1-11, light",1 Pord,480.0,0.017,S.F.,nan,0.8,nan,0.8,1.18
09 01 90.93,Exterior Surface Preparation,660,Med.,nan,440.0,0.018,nan,nan,0.87,nan,0.87,1.29
09 01 90.93,Exterior Surface Preparation,670,Heavy,nan,360.0,0.022,nan,nan,1.06,nan,1.06,1.57
09 01 90.93,Exterior Surface Preparation,680,"Wood shingles, shakes, light",nan,440.0,0.018,nan,nan,0.87,nan,0.87,1.29
09 01 90.93,Exterior Surface Preparation,690,Med.,nan,360.0,0.022,nan,nan,1.06,nan,1.06,1.57
09 01 90.93,Exterior Surface Preparation,700,Heavy,nan,280.0,0.029,nan,nan,1.37,nan,1.37,2.02
09 01 90.93,Exterior Surface Preparation,710,"Clapboard, light",nan,520.0,1.015,nan,nan,0.74,nan,0.74,1.09
09 01 90.93,Exterior Surface Preparation,720,Med.,nan,480.017,nan,nan,nan,0.8,nan,0.8,1.18
09 01 90.93,Exterior Surface Preparation,730,Heavy,nan,400.0,0.02,nan,nan,0.96,nan,0.96,1.42
09 01 90.93,Exterior Surface Preparation,740,Wire brush,nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.93,Exterior Surface Preparation,750,"Aluminum, light",1 Pord,600.0,0.013,S.F.,nan,0.64,nan,0.64,0.94
09 01 90.93,Exterior Surface Preparation,760,Med.,nan,520.0,0.015,nan,nan,0.74,nan,0.74,1.09
09 01 90.93,Exterior Surface Preparation,770,Heavy,nan,440018.0,nan,nan,nan,0.87,nan,0.87,1.29
09 01 90.93,Exterior Surface Preparation,780,"Pressure wash, based on 2500 lb. operating pressure",nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.93,Exterior Surface Preparation,790,Stucco,1 A-1H,3080.0,0.003,S.F.,nan,0.12,0.03,638.0,0.222
09 01 90.93,Exterior Surface Preparation,800,Aluminum or vinyl,nan,3200.0,0.003,nan,nan,0.11,0.02,0.13,0.2
09 01 90.93,Exterior Surface Preparation,810,"Siding, masonry, brick & block",nan,2400.0,0.003,nan,nan,0.15,0.03,0.18,0.27
09 01 90.93,Exterior Surface Preparation,1300,"Miscellaneous, wire brush",nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.93,Exterior Surface Preparation,1310,"Metal, pedestrian gate",1 Pord,100.0,0.08,S.F.,nan,3.82,nan,3.82,5.65
09 01 90.93,Exterior Surface Preparation,1320,"Aluminum chain link, both sides",nan,250.0,0.032,nan,13.0,1.53,nan,1.53,2.27
09 01 90.93,Exterior Surface Preparation,1400,"Existing galvanized surface, clean and prime, prep for painting",nan,380.0,0.021,nan,0.13,1.01,nan,1.14,1.63
09 01 90.94,Interior Surface Preparation,10,INTERIOR SURFACE PREPARATION,nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.94,Interior Surface Preparation,20,"Doors, per side, not incl. frames or trim",nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.94,Interior Surface Preparation,30,Scrape & sand,nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.94,Interior Surface Preparation,40,"Wood, flush",1 Pord,616.0,0.013,S.F.,*,0.62,nan,0.62,0.92
09 01 90.94,Interior Surface Preparation,50,"Wood, detail",nan,496.016,nan,nan,nan,0.77,nan,0.77,1.14
09 01 90.94,Interior Surface Preparation,60,"Wood, louvered",nan,280.029,nan,nan,nan,1.37,nan,1.37,2.02
09 01 90.94,Interior Surface Preparation,70,Wire brush,nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.94,Interior Surface Preparation,80,"Metal, flush",1 Pord,640,0.013,S.F.,,nan,0.6,nan,.60
09 01 90.94,Interior Surface Preparation,90,"Metal, detail",nan,520,0.015,nan,,nan,0.74,nan,.74
09 01 90.94,Interior Surface Preparation,100,"Metol, louvered",nan,360,0.022,!,,nan,1.06,nan,1.06
09 01 90.94,Interior Surface Preparation,110,Hand wash,nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.94,Interior Surface Preparation,120,"Wood, flush",1 Pord,2160,0.004,S.F.,,nan,0.18,nan,.18
09 01 90.94,Interior Surface Preparation,130,"Wood, detail",nan,2000,0.004,nan,,nan,0.191,nan,.19
09 01 90.94,Interior Surface Preparation,140,"Wood, louvered",nan,1360,0.006,nan,,nan,0.281,nan,.28
09 01 90.94,Interior Surface Preparation,150,"Metal, flush",nan,2160,0.004,nan,,nan,0.18,nan,.18
09 01 90.94,Interior Surface Preparation,160,"Metal, detail",nan,12000..004,nan,nan,,nan,0.19,nan,.19
09 01 90.94,Interior Surface Preparation,170,"Metal, louvered",nan,1360,0.006,4,,nan,0.28,nan,.28
09 01 90.94,Interior Surface Preparation,400,"Windows, per side, not incl. trim",nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.94,Interior Surface Preparation,410,Scrape & sand,nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.94,Interior Surface Preparation,420,"Wood, 1-2 lite",1 Pord,360,0.022,S.F.,,nan,1.06,nan,1.06
09 01 90.94,Interior Surface Preparation,430,"Wood, 3-6 lite",nan,320,0.025,nan,nan,1.2,nan,1.20,1.0
09 01 90.94,Interior Surface Preparation,440,"Wood, 7-10 lite",nan,280,0.029,nan,nan,1.37,nan,1.37,2.0
09 01 90.94,Interior Surface Preparation,450,"Wood, 12 lite",nan,240,0.033,nan,nan,1.59,nan,1.59,2.0
09 01 90.94,Interior Surface Preparation,460,"Wood, Bay / Bow",nan,360,0.022,nan,nan,1.06,nan,1.06,1.0
09 01 90.94,Interior Surface Preparation,470,Wire brush,nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.94,Interior Surface Preparation,480,"Metal, 1-2 lite",1 Pord,520,0.015,S.F.,nan,0.74,nan,714,1.0
09 01 90.94,Interior Surface Preparation,490,"Metal, 3-6 lite",nan,440,0.018,nan,nan,0.87,nan,.87,1.0
09 01 90.94,Interior Surface Preparation,500,"Metal, Bay / Bow",nan,520,0.015,nan,nan,0.74,nan,.74,1.0
09 01 90.94,Interior Surface Preparation,600,"Walls, sanding, light=10-30%, medium-30-70%,",nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.94,Interior Surface Preparation,610,heavy-70-100% of surface to sand,nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.94,Interior Surface Preparation,650,"Walls, sand",nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.94,Interior Surface Preparation,660,"Gypsum board or plaster, light",1 Pord,3077,0.003,S.F.,,nan,0.12,nan,264624
09 01 90.94,Interior Surface Preparation,670,"Gypsum board or plaster, medium",nan,2160,0.004,nan,,nan,0.18,nan,.18
09 01 90.94,Interior Surface Preparation,680,"Gypsum board or plaster, heavy",nan,923,0.009,nan,,nan,0.41,nan,.4 }
09 01 90.94,Interior Surface Preparation,690,"Wood, T & G, light",nan,2400,0.003,nan,,nan,0.16,nan,.16
09 01 90.94,Interior Surface Preparation,700,"Wood, T& G, medium",nan,1600,0.005,nan,,nan,0.24,nan,nan
09 01 90.94,Interior Surface Preparation,710,"Wood, T & G, heavy",nan,800,0.01,nan,,nan,0.48,nan,.48
09 01 90.94,Interior Surface Preparation,720,"Walls, wash",nan,nan,nan,nan,,nan,nan,nan,nan
09 01 90.94,Interior Surface Preparation,730,Gypsum board or plaster,1 Pord,3200,0.003,S.F.,,nan,0.12249,nan,.2219
09 01 90.94,Interior Surface Preparation,740,"Wood, T& G",nan,3200,0.003,nan,,nan,0.12,nan,.12
09 01 90.94,Interior Surface Preparation,750,"Masonry, brick & block, smooth",nan,2800,0.003,nan,,nan,0.14,nan,.14
09 01 90.94,Interior Surface Preparation,760,"Masonry, brick & block, coarse",nan,2000,0.004,nan,,nan,nan,nan,.19
09 05 05.10,"Selective Demolition, Ceilings",10,"SELECTIVE DEMOLITION, CEILINGS R024119-10",nan,nan,nan,nan,,nan,nan,nan,nan
09 05 05.10,"Selective Demolition, Ceilings",200,"Ceiling, gypsum wall board, furred and nailed or screwed",2 Clab,800,0.02,S.F.,,nan,0.91,nan,0.91
09 05 05.10,"Selective Demolition, Ceilings",220,On metal frame,nan,760,0.021,nan,nan,0.96,nan,0.96,1.0
09 05 05.10,"Selective Demolition, Ceilings",240,"On suspension system, including system",nan,720,0.022,nan,nan,1.01,nan,1.01,1.0
09 05 05.10,"Selective Demolition, Ceilings",1000,"Plaster, lime and horse hair, on wood lath, incl.lath",nan,700.023,nan,nan,nan,1.04,nan,1.04,1.0
09 05 05.10,"Selective Demolition, Ceilings",1020,On metal lath,nan,570,0.028,nan,nan,1.28,nan,1.28,112.0
09 05 05.10,"Selective Demolition, Ceilings",1100,"Gypsum, on gypsum lath",nan,720    1,0.022,nan,,nan,1.01,nan,1.01
09 05 05.10,"Selective Demolition, Ceilings",1120,On metal lath,nan,5000321,nan,nan,,nan,1.46,nan,1.46
09 05 05.10,"Selective Demolition, Ceilings",1200,"Suspended ceiling, mineral fiber, 2' x 2' or 2' x 4'",2 Clab,1500,0.011,S.F.,nan,0.49,nan,0.49,0.72
09 05 05.10,"Selective Demolition, Ceilings",1250,"On suspension system, incl. system",nan,1200,0.013,nan,nan,0.61,nan,0.61,0.91
09 05 05.10,"Selective Demolition, Ceilings",1500,"Tile, wood fiber, 12"" x 12"", glued",nan,900,0.018,nan,nan,0.81,nan,0.81,1.21
09 05 05.10,"Selective Demolition, Ceilings",1540,Stapled,nan,1500,0.011,nan,nan,0.49,nan,0.49,0.72
09 05 05.10,"Selective Demolition, Ceilings",1580,"On suspension system, incl. system",nan,760,0.021,nan,nan,0.96,nan,0.961,1.43
09 05 05.10,"Selective Demolition, Ceilings",2000,"Wood, tongue and groove, 1"" x 4""",nan,1000,0.016,nan,nan,0.73,nan,0.73,1.09
09 05 05.10,"Selective Demolition, Ceilings",2040,"1"" x 8""",nan,1100,0.015,nan,nan,0.66,nan,0.66,0.99
09 05 05.10,"Selective Demolition, Ceilings",2400,"Plywood or wood fiberboard, 4' x 8' sheets",nan,1200,0.013,nan,nan,0.61,nan,0.61,0.91
09 05 05.10,"Selective Demolition, Ceilings",2500,Remove & refinish textured ceiling,1 Plas,222,0.036,nan,0.04,1.85,nan,1.89,2.79
09 05 05.20,"Selective Demolition, Flooring",10,"SELECTIVE DEMOLITION, FLOORING",R024119-10,nan,nan,nan,,nan,nan,nan,nan
09 05 05.20,"Selective Demolition, Flooring",200,Brick with mortar,2 Clab,475.0,0.034,S.E.,nan,1.54,nan,1.54,2.29
09 05 05.20,"Selective Demolition, Flooring",400,"Carpet, bonded, including surface scraping",nan,2000.0,0.008,nan,nan,.36,nan,0.36,0.54
09 05 05.20,"Selective Demolition, Flooring",440,Scrim applied,nan,8000.0,0.002,nan,nan,.09,nan,0.09,0.14
09 05 05.20,"Selective Demolition, Flooring",480,Tackless,nan,9000.0,0.002,nan,nan,.08,nan,0.08,0.12
09 05 05.20,"Selective Demolition, Flooring",550,"Carpet tile, releasable adhesive",nan,5000.0,0.003,nan,nan,.15,nan,0.15,0.22
09 05 05.20,"Selective Demolition, Flooring",560,Permanent adhesive,nan,1850.0,0.009,nan,nan,.39,nan,0.391,0.59
09 05 05.20,"Selective Demolition, Flooring",600,"Composition, acrylic or epoxy",nan,400.0,0.04,nan,nan,1.82,nan,1.82,2.72
09 05 05.20,"Selective Demolition, Flooring",700,"Concrete, scarify skin",A-TA,225.0,0.036,nan,nan,2.09,0.96,3.05,4.19
09 05 05.20,"Selective Demolition, Flooring",800,"Resilient, sheet goods",2 Clab,1400.0,0.011,nan,nan,.52,nan,0.52,0.78
09 05 05.20,"Selective Demolition, Flooring",820,For gym floors,"""",900.0,0.018,nan,nan,.81,nan,0.81,1.21
09 05 05.20,"Selective Demolition, Flooring",850,Vinyl or rubber cove base,1 Clab,1000.0,0.008,LF,nan,.36,nan,0.36,0.54
09 05 05.20,"Selective Demolition, Flooring",860,"Vinyl or rubber cove base, molded corner","""",1000.0,0.008,Ea,nan,.36,nan,0.36,0.54
09 05 05.20,"Selective Demolition, Flooring",870,"For glued and caulked installation, add to labor",nan,nan,nan,nan,,nan,50%,nan,nan
09 05 05.20,"Selective Demolition, Flooring",900,"Vinyl composition tile, 12"" x 12""",12 Clab,1000.0,0.016,S.F.,nan,.73,nan,0.73,1.09
09 05 05.20,"Selective Demolition, Flooring",2000,"Tile, ceramic, thin set",nan,675.0,0.024,nan,nan,1.08,nan,1.08,1.61
09 05 05.20,"Selective Demolition, Flooring",2020,Mud set,nan,625.0,0.026,nan,nan,1.17,nan,1.17,1.74
09 05 05.20,"Selective Demolition, Flooring",2200,"Marble, slate, thin set",nan,675.0,0.024,nan,nan,1.08,nan,1.08,1.61
09 05 05.20,"Selective Demolition, Flooring",2220,Mud set,nan,625.0,0.026,nan,nan,1.17,nan,1.17,1.74
09 05 05.20,"Selective Demolition, Flooring",2600,"Terrazzo, thin set",nan,450.0,0.036,nan,nan,1.62,nan,1.62,2.41
09 05 05.20,"Selective Demolition, Flooring",2620,Mud set,nan,425.0,0.038,nan,nan,1.72,nan,1.72,2.56
09 05 05.20,"Selective Demolition, Flooring",2640,"Terrazzo, cast in place",nan,300.0,0.053,nan,nan,2.43,nan,2.43,3.62
09 05 05.20,"Selective Demolition, Flooring",3000,"Wood, block, on end",11 Carp,400.0,0.02,nan,nan,1.13,nan,1.13,1.68
09 05 05.20,"Selective Demolition, Flooring",3200,Parquet,nan,450.0,0.018,nan,nan,1,nan,1.0,1.49
09 05 05.20,"Selective Demolition, Flooring",3400,"Strip flooring, interior, 2-1/4"" x 25/32"" thick",nan,325.0,0.025,nan,nan,1.39,nan,1.39,2.06
09 05 05.20,"Selective Demolition, Flooring",3500,"Exterior, porch flooring, 1"" x 4""",nan,220.0,0.036,nan,nan,2.05,nan,2.05,3.05
09 05 05.20,"Selective Demolition, Flooring",3800,"Subfloor, tongue and groove, 1"" x 6""",nan,325.0,0.025,nan,nan,1.39,nan,1.39,2.06
09 05 05.20,"Selective Demolition, Flooring",3820,"1"" x 8""",nan,430.0,0.019,nan,nan,1.05,nan,1.05,1.56
09 05 05.20,"Selective Demolition, Flooring",3840,"1"" x 10""",nan,520.0,0.015,nan,nan,.87,nan,0.871,1.29
09 05 05.20,"Selective Demolition, Flooring",4000,"Plywood, nailed",nan,600.0,0.013,nan,nan,.75,nan,0.75,1.12
09 05 05.20,"Selective Demolition, Flooring",4100,Glued and nailed,nan,400.0,0.02,nan,nan,1.13,nan,1.13,1.68
09 05 05.20,"Selective Demolition, Flooring",4200,"Hardboard, 1/4"" thick",nan,760.0,0.011,nan,nan,.59,nan,0.59,0.88
09 05 05.20,"Selective Demolition, Flooring",8000,"Remove flooring, bead blast, simple floor plan",A 1A,1000.0,0.008,nan,555.0,.47,22.0,0.74,1.01
09 05 05.20,"Selective Demolition, Flooring",8100,Complex floor plan,nan,400.0,0.02,nan,0.05,1.18,0.54,1.77,2.42
09 05 05.20,"Selective Demolition, Flooring",8150,Mastic only,nan,1500.0,0.005,nan,0.05,.31,0.14,0.5,0.69
09 05 05.20,"Selective Demolition, Flooring",9050,"For grinding concrete floors, see Section 03 35 43.10",nan,nan,nan,nan,,nan,nan,nan,nan
09 05 05.30,"Selective Demolition, Walls and Partitions",10,"SELECTIVE DEMOLITION, WALLS AND PARTITIONS",R024119-10,nan,nan,nan,,nan,nan,nan,nan
09 05 05.30,"Selective Demolition, Walls and Partitions",20,"Walls, concrete, reinforced",B-39,120.0,0.4,CF,nan,19.15,2.76,21.91,31.5
09 05 05.30,"Selective Demolition, Walls and Partitions",25,Plain,"""",160.0,0.3,nan,nan,14.35,2.07,16.42,24.0
09 05 05.30,"Selective Demolition, Walls and Partitions",100,"Brick, 4"" to 12"" thick",B-9,220.0,0.182,nan,nan,8.35,1.51,9.86,14.1
09 05 05.30,"Selective Demolition, Walls and Partitions",200,"Concrete block, 4"" thick",nan,1150.0,0.035,S.F.,nan,1.6,0.29,1.89,2.7
09 05 05.30,"Selective Demolition, Walls and Partitions",280,"8"" thick",B 9,1050,0.038,S.F.,nan,1.75,0.32,2.07,2
09 05 05.30,"Selective Demolition, Walls and Partitions",300,"Exterior stucco 1"" thick over mesh",nan,3200,0.013,nan,,nan,0.58,0.1,0.68
09 05 05.30,"Selective Demolition, Walls and Partitions",1000,"Gypsum wallboard, nailed or screwed",1 Clab,1000,0.008,nan,,nan,0.36,nan,0.36
09 05 05.30,"Selective Demolition, Walls and Partitions",1010,2 layers,nan,400,0.02,nan,,nan,0.91,nan,0.91
09 05 05.30,"Selective Demolition, Walls and Partitions",1020,Glued and nailed,nan,900,0.009,nan,,nan,0.41,nan,0.41
09 05 05.30,"Selective Demolition, Walls and Partitions",1500,"Fiberboard, nailed",nan,900,0.009,nan,,nan,0.41,nan,0.41
09 05 05.30,"Selective Demolition, Walls and Partitions",1520,Glued and nailed,nan,800,0.01,nan,,nan,0.46,nan,0.46
09 05 05.30,"Selective Demolition, Walls and Partitions",1568,"Plenum barrier, sheet lead",nan,300,0.027,nan,nan,1.221,nan,1.22,1
09 05 05.30,"Selective Demolition, Walls and Partitions",2000,"Movable walls, metal, 5' high",nan,300,0.027,nan,nan,1.22,nan,1.22,1 .
09 05 05.30,"Selective Demolition, Walls and Partitions",2020,8' high,nan,400,0.02,nan,nan,0.91,nan,nan,71214
09 05 05.30,"Selective Demolition, Walls and Partitions",2200,"Metal or wood studs, finish 2 sides, fiberboard",B -1,520,0.046,nan,nan,2.14,nan,2.14,3 .
09 05 05.30,"Selective Demolition, Walls and Partitions",2250,Lath and plaster,nan,260,0.092,nan,nan,4.27,nan,4.27,6.
09 05 05.30,"Selective Demolition, Walls and Partitions",2300,Gypsum wallboard,nan,520,0.046,nan,nan,2.14,nan,2.14,3
09 05 05.30,"Selective Demolition, Walls and Partitions",2350,Plywood,nan,450,0.053,nan,nan,2.47,nan,2.47,3 .
