Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
27 53 13.50,27 51 19 Sound Masking Systems,3800,"Press to talk, release to listen",,5.3,1.509,,237,100.0,,337,410
27 53 13.50,27 51 19 Sound Masking Systems,4000,System on button,,,,,78.50,,,78.50,86
27 53 13.50,27 51 19 Sound Masking Systems,4200,Door release,11 Elec,4.0,2.0,,140,132.0,,272,350
27 53 13.50,27 51 19 Sound Masking Systems,4400,Combination speaker and microphone,,8.0,1.0,,238,66.0,,304,360
27 53 13.50,27 51 19 Sound Masking Systems,4600,Termination box,,3.2,2.5,,75,166.0,,241,330
27 53 13.50,27 51 19 Sound Masking Systems,4800,Amplifier or power supply,,5.3,1.509,,860,100.0,,960,"1,100"
27 53 13.50,27 51 19 Sound Masking Systems,5000,Vestibule door unit,,16.0,0.5,Name,165,33.0,,198,231
27 53 13.50,27 51 19 Sound Masking Systems,5200,Strip cabinet,,27.0,0.296,Ea.,299,19.6,,318.60,360
27 53 13.50,27 51 19 Sound Masking Systems,5400,Directory,,16.0,1.5,,160,33.0,,193,225
27 53 13.50,Daily Labor,10,COMMUNICATIONS OPTICAL FIBER,,,,,,,,,
27 53 13.50,Daily Labor,40,Specialized tools & techniques cause installation costs to vary.,,,,,,,,,
27 53 13.50,Daily Labor,70,"Fiber optic, cable, bulk simplex, single mode",1 Elec,8.0,1.0,C.L.F.,22.50,66.0,,88.50,124
27 53 13.50,Daily Labor,80,Multi mode,,8.0,1.0,,29.50,66.0,,95.50,131
27 53 13.50,Daily Labor,90,"4 strand, single mode",,7.34,1.09,,38,72.0,,110,149
27 53 13.50,Daily Labor,95,Multi mode,,7.34,1.09,,50.50,72.0,,122.50,163
27 53 13.50,Daily Labor,100,"12 strand, single mode",,6.67,1.199,,72.50,79.5,,152,198
27 53 13.50,Daily Labor,105,Multi mode,,6.67,1.199,,96.50,79.5,,176,224
27 53 13.50,Daily Labor,150,Jumper,,,,Ea.,47,,,47,52
27 53 13.50,Daily Labor,200,Pigtail,,,,,34,,,34,37.50
27 53 13.50,Daily Labor,300,Connector,1 Elec,24.0,0.333,,28,22.0,,50,63.50
27 53 13.50,Daily Labor,350,Finger splice,,32.0,0.25,,41.50,16.55,,58.05,70
27 53 13.50,Daily Labor,400,Transceiver (low cost bi-directional),,8.0,1.0,,490,66.0,,556,635
27 53 13.50,Daily Labor,450,"Rack housing, 4 rack spaces, 12 panels (144 fibers)",,2.0,4.0,,"1,200",265.0,,"1,465","1,700"
27 53 13.50,Daily Labor,500,"Patch panel, 12 ports",,6.0,1.333,,350,88.5,,438.50,515
27 53 13.50,Daily Labor,600,"Cable connector panel, 6 fiber",,40.0,0.2,,61.50,13.25,,74.75,87
27 53 13.50,Daily Labor,1000,"Cable, 62.5 microns, direct burial, 4 fiber",R-15,1200.0,0.04,L.F.,.85,2.59,0.27,3.71,5.10
27 53 13.50,Daily Labor,1020,"Indoor, 2 fiber",R-19,1000.0,0.02,,.54,1.33,,1.87,2.56
27 53 13.50,Daily Labor,1040,"Outdoor, aerial/duct",,1670.0,0.012,,.71,0.79,,1.50,1.96
27 53 13.50,Daily Labor,1060,"50 microns, direct burial, 8 fiber",R-22,4000.0,0.009,,1.42,0.56,,1.98,2.40
27 53 13.50,Daily Labor,1080,12 fiber,,4000.0,0.009,,1.68,0.56,,2.24,2.69
27 53 13.50,Daily Labor,1100,"Indoor, 12 fiber",,759.0,0.049,,1.53,2.98,,4.51,6.10
27 53 13.50,Daily Labor,1120,"Connectors, 62.5 micron cable, transmission",-19,40.0,0.5,Ea.,16.45,33.0,,49.45,67.50
27 53 13.50,Daily Labor,1140,Cable splice,,40.0,0.5,,19.20,33.0,,52.20,70.50
27 53 13.50,Daily Labor,1160,"125 micron cable, transmission",,16.0,1.25,,17.30,83.0,,100.30,142
27 53 13.50,Daily Labor,1180,"Receiver, 1.2 mile range",,20.0,1.0,,375,66.5,,441.50,515
27 53 13.50,Daily Labor,1200,1.9 mile range,,20.0,1.0,,250,66.5,,316.50,375
27 53 13.50,Daily Labor,1220,6.2 mile range,,5.0,4.0,,415,265.0,,680,850
27 53 13.50,Daily Labor,1240,"Transmitter, 1.2 mile range",,20.0,1.0,,415,66.5,,481.50,560
27 53 13.50,Daily Labor,1260,1.9 mile range,,20.0,1.0,,315,66.5,,381.50,445
27 53 13.50,Daily Labor,1280,6.2 mile range,,0.5,4.0,,"1,300",265.0,,"1,565","1,825"
27 53 13.50,Daily Labor,1300,"Modem, 1.2 mile range",,5.0,4.0,,221,265.0,,486,640
27 53 13.50,Daily Labor,1320,6.2 mile range,R-19,5.0,4.0,Eo.,415,265.0,,680,855
27 53 13.50,Daily Labor,1340,"1.9 mile range, 12 channel",,5.0,4.0,,"2,325",265.0,,"2,590","2,950"
27 53 13.50,Daily Labor,1360,"Repeater, 1.2 mile range",,10.0,22.0,,375,133.0,,508,610
27 53 13.50,Daily Labor,1380,1.9 mile range,,10.0,,,550,133.0,,683,800
27 53 13.50,Daily Labor,1400,6.2 mile range,,5.0,4.0,,"1,000",265.0,,"1,265","1,500"
27 53 13.50,Daily Labor,1420,"1.2 mile range, digital",,5.0,4.0,,510,265.0,,775,955
27 53 13.50,TV Systems,10,"TV SYSTEMS, not including rough-in wires, cables & conduits",,,,,,,,,
27 53 13.50,TV Systems,100,Master TV antenna system,,,,,,,,,
27 53 13.50,TV Systems,200,"VHF reception & distribution, 12 outlets",1 Elec,6.0,1.333,Outlet,135.0,88.5,,223.5,280.0
27 53 13.50,TV Systems,400,30 outlets,,10.0,0.8,,259.0,53.0,,312.0,365.0
27 53 13.50,TV Systems,600,100 outlets,,13.0,0.615,,300.0,40.5,,340.5,390.0
27 53 13.50,TV Systems,800,"VHF & UHF reception & distribution, 12 outlets",,6.0,1.333,,248.0,88.5,,336.5,405.0
27 53 13.50,TV Systems,1000,30 outlets,,10.0,0.8,,168.0,53.0,,221.0,263.0
27 53 13.50,TV Systems,1200,100 outlets,,13.0,0.615,,173.0,40.5,,213.5,251.0
27 53 13.50,TV Systems,1400,"School and deluxe systems, 12 outlets",,2.4,3.333,,325.0,221.0,,546.0,690.0
