Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
11 21 83.13,Darkroom Equipment,200,"10"" deep, 24"" x 48""",,1.7,9.412,,"1,900",590.0,,"2,490","2,97"
11 21 83.13,Darkroom Equipment,250,"24"" x 108""",,1.5,10.667,,"5,175",670.0,,"5,845","6,70"
11 21 83.13,Darkroom Equipment,500,"Dryers, dehumidified filtered air, 36"" x 25"" x 68"" high",,6.0,4.667,,585,255.0,,840,"1,02"
11 21 83.13,Darkroom Equipment,3000,"Viewing lights, 20"" x 24""",,6.0,4.667,,320,255.0,,575,73
11 21 83.13,Darkroom Equipment,3100,"20"" x 24"" with color correction",,6.0,4.667,,990,255.0,,"1,245","1,47"
11 21 83.13,Cooking Equipment,10,COOKING EQUIPMENT,,,,,,,,,
11 21 83.13,Cooking Equipment,20,"Cooking range, 30"" free standing, 1 oven, minimum",2 Clab,10.0,1.6,Ea.,630,73.0,,703,800
11 21 83.13,Cooking Equipment,50,Maximum,4,4.0,,,900,182.0,,"1,082","1,250"
11 21 83.13,Cooking Equipment,150,"2 oven, minimum",10,1.6,,,"1,225",73.0,,"1,298","1,425"
11 21 83.13,Cooking Equipment,200,Maximum,10,1.6,,,"3,700",73.0,,"3,773","4,175"
11 21 83.13,Cooking Equipment,350,"Builtin, 30"" wide, 1 oven, minimum",1 Elec,6.0,1.333,,"1,200",88.5,,"1,288.50","1,450"
11 21 83.13,Cooking Equipment,400,Maximum,2 Carp,2.0,8.0,,"1,900",450.0,,"2,350","2,775"
11 21 83.13,Cooking Equipment,500,"2 oven, conventional, minimum",4,4.0,,,"2,400",225.0,,"2,625","2,975"
11 21 83.13,Cooking Equipment,550,"1 conventional, 1 microwave, maximum",204,8.0,,,"2,775",450.0,,"3,225","3,750"
11 21 83.13,Cooking Equipment,700,"Free standing, 1 oven, 21"" wide range, minimum",2 Clab,10.0,1.6,,650,73.0,,723,825
11 21 83.13,Cooking Equipment,750,"21"" wide, maximum",,4.0,,,550,182.0,,732,875
11 21 83.13,Cooking Equipment,900,"Countertop cooktops, 4 burner, standard, minimum",1 Elec,63.0,1.333,,294,88.5,,382.50,455
11 21 83.13,Cooking Equipment,950,Maximum,3,2.667,,,540,177.0,,717,855
11 21 83.13,Cooking Equipment,1050,"As above, but with grill and griddle attachment, minimum",6,1.333,,,"1,575",88.5,,"1,663.50","1,850"
11 21 83.13,Cooking Equipment,1100,Maximum,3,2.667,,,"4,150",177.0,,"4,327","4,825"
11 21 83.13,Cooking Equipment,1200,"Induction cooktop, 30"" wide",342,2.667,,,"1,600",177.0,,"1,777","2,000"
11 21 83.13,Cooking Equipment,1250,"Microwave oven, minimum",,24.0,,,119,132.0,,251,330
11 21 83.13,Cooking Equipment,1300,Maximum,,,,,320,265.0,,585,745
11 21 83.13,Refrigeration Equipment,10,REFRIGERATION EQUIPMENT,,,,,,,,,
11 21 83.13,Refrigeration Equipment,2000,"Deep freeze, 15 to 23 C.F., minimum",2 Clab,10,1.6,Eq.,650,73.0,,723,825
11 21 83.13,Refrigeration Equipment,2050,Maximum,583722,3.220,,,720,146.0,,866,"1,000"
11 21 83.13,Refrigeration Equipment,2200,"30 C.F., minimum",,,,,950,91.0,,"1,041","1,175"
11 21 83.13,Refrigeration Equipment,2250,Maximum,,5.333,,,950,243.0,,"1,193","1,400"
11 21 83.13,Refrigeration Equipment,5200,"Icemaker, automatic, 20 lbs./day",1 Plum,7,1.143,,880,80.0,,960,"1,075"
11 21 83.13,Refrigeration Equipment,5350,51 lbs./day,,,,,"1,100",279.0,,"1,379","1,625"
11 21 83.13,Refrigeration Equipment,5500,"Refrigerator, no frost, 10 C.F. to 12 C.F., minimum",2 Clab,10,1.6,,560,73.0,,633,730
11 21 83.13,Refrigeration Equipment,5600,Maximum,6,2.667,,,500,122.0,,622,730
11 21 83.13,Refrigeration Equipment,5750,"14 C.F. to 16 C.F., minimum",9,1.778,,,680,81.0,,761,865
11 21 83.13,Refrigeration Equipment,5800,Maximum,5,3.200,,,645,146.0,,791,925
11 21 83.13,Refrigeration Equipment,5950,"18 C.F. to 20 C.F., minimum",8,2,,,670,91.0,,761,870
11 21 83.13,Refrigeration Equipment,6000,Maximum,4,4,,,670,182.0,,852,"1,000"
11 21 83.13,Refrigeration Equipment,6150,"21 C.F. to 29 C.F., minimum",7,2.286,,,"1,600",104.0,,"1,704","1,900"
11 21 83.13,Refrigeration Equipment,6200,Maximum,3,$5.333,,,"2,000",243.0,,"2,243","2,550"
11 21 83.13,Refrigeration Equipment,6790,"Energy star qualified, 18 C.F., minimum",2 Carp,4,4.0,,"1,800",225.0,,"2,025","2,300"
11 21 83.13,Refrigeration Equipment,6795,Maximum,G,244,8.0,,670,450.0,,"1,120","1,400"
11 21 83.13,Refrigeration Equipment,6797,"21.7 C.F., minimum",G,,44.0,,"1,550",225.0,,"1,775","2,025"
11 21 83.13,Refrigeration Equipment,6799,Maximum,G,,,,"3,200",225.0,,"3,425","3,850"
11 21 83.13,Kitchen Cleaning Equipment,10,KITCHEN CLEANING EQUIPMENT,,,,,,,,,
11 21 83.13,Kitchen Cleaning Equipment,2750,"Dishwasher, builtin, 2 cycles, minimum",L-1,4.0,4.0,Ea.,380,272.0,,652,820
11 21 83.13,Kitchen Cleaning Equipment,2800,Maximum,2,8.0,,,835,545.0,,"1,380","1,725"
11 21 83.13,Kitchen Cleaning Equipment,2950,"4 or more cycles, minimum",44242,4.0,,,630,272.0,,902,"1,100"
11 21 83.13,Kitchen Cleaning Equipment,2960,Average,,4.0,,,835,272.0,,"1,107","1,32"
11 21 83.13,Kitchen Cleaning Equipment,3000,Maximum,,88.0,,,950,545.0,,"1,495","1,850"
11 21 83.13,Kitchen Cleaning Equipment,3100,"Energy star qualified, minimum",,4.0,,,530,272.0,,802,985
11 21 83.13,Kitchen Cleaning Equipment,3110,Maximum,G,,,,"1,200",545.0,,"1,745","2,125"
11 21 83.13,Waste Disposal Equipment,10,WASTE DISPOSAL EQUIPMENT,,,,,,,,,
11 21 83.13,Waste Disposal Equipment,1750,"Compactor, residential size, 4 to 1 compaction, minimum",1 Carp,5.0,1.6,Ea.,"1,100",90.0,,"1,190","1,325"
11 21 83.13,Waste Disposal Equipment,1800,Maximum,"""",3.0,2.667,,"1,250",150.0,,"1,400","1,600"
11 21 83.13,Waste Disposal Equipment,3300,"Garbage disposal, sink type, minimum",L-1,10.0,1.6,,99,109.0,,208,271
11 05 10.1,Industrial Equipment Installation,10,INDUSTRIAL EQUIPMENT INSTALLATION,,,,,,,,,
11 05 10.1,Industrial Equipment Installation,20,"Industrial equipment, minimum",E 2,12.0,4.667,Ton,,2286,207,493,660
11 05 10.1,Industrial Equipment Installation,200,Maximum,"""",2.0,28.0,17,,"1,725","1,250","2,975","4,000"
11 11 13.10,Compressed Air Equipment,10,COMPRESSED AIR EQUIPMENT,,,,,,,,,
11 11 13.10,Compressed Air Equipment,30,"Compressors, electric, 1-1/2 HP, standard controls",L4,1.5,16.0,Ea.,"1,100",860,,"1,960","2,525"
11 11 13.10,Compressed Air Equipment,550,Dual controls,,1.5,16.0,,"1,050",860,,"1,910","2,450"
11 11 13.10,Compressed Air Equipment,600,"5 HP, 115/230 volt, standard controls",,1.0,24.0,,"1,875","1,300",,"3,175","4,000"
11 11 13.10,Compressed Air Equipment,650,Dual controls,,,24.0,,"1,450","1,300",,"2,750","3,525"
11 11 19.10,Lubrication Equipment,10,LUBRICATION EQUIPMENT,,,,,,,,,
11 11 19.10,Lubrication Equipment,3000,"Lube equipment, 3 reel type, with pumps, not including piping",L4,522.0,4∞,Set,"12,100","2,575",,"14,675","17,300"
11 11 19.10,Lubrication Equipment,3100,"Hose reel, including hose, oil/lube, 1000 psi",2 Sswk,2.0,8,Ea.,290,495,,785,"1,075"
11 11 19.10,Lubrication Equipment,3200,"Grease, 5000 psi",,,8,,530,495,,"1,025","1,350"
11 11 19.10,Lubrication Equipment,3300,"Air, 50', 160 psi",,22.0,8,,130,495,,625,90
11 11 19.10,Lubrication Equipment,3350,"25', 160 psi",,,8,,78,495,,573,845
11 11 33.10,Spray Painting Equipment,10,SPRAY PAINTING EQUIPMENT,,,,,,,,,
11 11 33.10,Spray Painting Equipment,4000,"Spray painting booth, 26' long, complete",L4,0.4,60.0,Ea.,"21,100","3,225",,"24,325","28,100"
11 12 13.10,Parking Control Units,10,PARKING CONTROL UNITS,,,,,,,,,
11 12 13.10,Parking Control Units,5100,Card reader,1 Elec,2.0,4.0,Ea.,725,265,,990,"1,200"
11 12 13.10,Parking Control Units,5120,Proximity with customer display,2 Elec,1.0,16.0,,"2,975","1,050",,"4,025","4,850"
11 12 13.10,Parking Control Units,6000,"Parking control software, basic functionality",1 Elec,0.5,16.0,,"18,700","1,050",,"19,750","22,200"
11 12 13.10,Parking Control Units,6020,Multi-function,"""",0.2,40.0,,"73,500","2,650",,"76,150","84,500"
11 12 16.10,Ticket Dispensers,10,TICKET DISPENSERS,,,,,,,,,
11 12 16.10,Ticket Dispensers,5900,"Ticket spitter with time/date stamp, standard",2 Elec,22.0,88.0,5a.,"9,650",530.0,,"10,180","11,400"
11 12 16.10,Ticket Dispensers,5920,Mag stripe encoding,"""",,,=,"15,400",530.0,,"15,930","17,700"
11 12 26.13,Parking Fee Coin Collection Equipment,10.0,PARKING FEE COIN COLLECTION EQUIPMENT,,,,,,,,,
11 12 26.13,Parking Fee Coin Collection Equipment,5200.0,"Cashier booth, average",B 22,128.0,308.0,Eo.,"8,450","1,600",220.0,"10,310","12,000"
11 12 26.13,Parking Fee Coin Collection Equipment,,"Collector station, pay on foot",Elec,0.2,,E,,,,,"108,000"
11 12 26.13,Parking Fee Coin Collection Equipment,5300.0,,2,,80.0,,,"91,000","5,300",,"96,300"
11 12 26.13,Parking Fee Coin Collection Equipment,5320.0,Credit card only,19,0.5,32.0,,"16,800","2,125",,"18,925","21,600"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,2350,"Cooler, reach-in, beverage, 6' long",0-1,6.0,2.667,Ea.,"2,900",168,,"3,068","3,450"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,4300,"Freezers, reach in, 44 C.F.",,4.0,4.0,,"4,475",251,i,"4,726","5,300"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,4500,68 C.F.,,3.0,5.333,,"5,500",335,,"5,835","6,550"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,4600,"Freezer, pre-fab, 8' x 8' w / refrigeration",2 Carp,45.0,35.556,,"9,325","2,000",,"11,325","13,300"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,4620,8' x 12',,0.35,45.714,,"11,300","2,575",,"13,875","16,200"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,4640,8' x 16',,0.25,64.0,,"12,600","3,600",,"16,200","19,200"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,4660,8' x 20',,0.17,94.118,,"15,400","5,300",,"20,700","24,800"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,4680,"Reach in, 1 compartment",Q-1,4.0,4.0,,"4,000",251,,"4,251","4,775"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,4685,Energy star rated,G R-18,7.8,3.333,,"3,675",194,,"3,869","4,325"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,4700,2 compartment,Q-1,3.0,5.333,,"5,300",335,,"5,635","6,350"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,4705,Energy star rated,G R-18,6.2,4.194,,"3,900",244,,"4,144","4,625"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,4710,3 compartment,Q-1,3.0,5.333,,"6,450",335,,"6,785","7,575"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,4715,Energy star rated,G R-18,5.6,4.643,,"5,375",270,,"5,645","6,325"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8320,"Refrigerator, reach-in, 1 compartment",,7.8,3.333,,"4,250",194,,"4,444","4,950"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8325,Energy star rated,G,7.8,3.333,,"3,675",194,,"3,869","4,325"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8330,2 compartment,,6.2,4.194,,"3,525",244,,"3,769","4,225"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8335,Energy star rated,G,6.2,4.194,,"3,900",244,,"4,144","4,625"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8340,3 compartment,,5.6,4.643,,"5,000",270,,"5,270","5,900"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8345,Energy star rated,G,5.6,4.643,,"5,375",270,,"5,645","6,325"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8350,"Pre-fab, with refrigeration, 8' x 8'",2 Carp,0.45,35.556,,"6,475","2,000",,"8,475","10,100"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8360,8' x 12',,0.35,45.714,,"9,9251","2,575",,"12,500","14,700"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8370,8' x 16',,0.25,64.0,,"10,500","3,600",,"14,100","17,000"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8380,8' x 20',,0.17,94.118,,"13,500","5,300",,"18,800","22,700"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8390,"Pass thru / rol-in, 1 compartment",R-18,7.8,3.333,,"4,350",194,,"4,544","5,075"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8400,2 compartment,,6.24,4.167,,"5,575",242,,"5,817","6,475"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8410,3 compartment,,5.6,4.643,,"23,900",270,,"24,170","26,700"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8420,"Walk-in, alum, door & floor only, no refrig, 6' x 6' x 7'-6""",2 Carp,1.4,11.429,,"6,100",645,,"6,745","7,675"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8430,"10' x 6' x 7'-6""",,0.55,29.091,,"5,650","1,650",,"7,300","8,650"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8440,"12' x 14' x 7'-6""",,0.25,64.0,,"11,900","3,600",,"15,500","18,500"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8450,"12' x 20' x 7'-6""",,0.17,94.118,,"15,100","5,300",,"20,400","24,600"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8460,"Refrigerated cabinets, mobile",,,,,"7,700",,,"7,700","8,475"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8470,"Refrigerator/freezer, reach-in, 1 compartment",R-18,5.6,4.643,,"2,925",270,,"3,195","3,600"
41 13.20,0010 REFRIGERATED FOOD STORAGE EQUIPMENT,8480,2 compartment,"""",4.8,5.417,,"5,275",315,,"5,590","6,275"
11 41 13.30,Wine Cellar,10,"WINE CELLAR, refrigerated, Redwood interior, carpeted, walk-in type",,,,,,,,,
11 41 13.30,Wine Cellar,20,"6'-8"" high, including racks",,,,,,,,,
11 41 13.30,Wine Cellar,200,"80"" W x 48"" D for 900 bottles",2 Carp,1.5,10.667,Ea.,"4,575",600.0,,"5,175","5,925"
11 41 13.30,Wine Cellar,250,"80"" W x 72"" D for 1300 bottles",,1.33,12.03,,"6,375",675.0,,"7,050","8,000"
11 41 13.30,Wine Cellar,300,"80"" W x 94"" D for 1900 bottles",,1.17,13.675,,"7,450",770.0,,"8,220","9,350"
11 41 13.30,Wine Cellar,400,"80"" W x 124"" D for 2500 bottles",,,116.0,,"8,625",900.0,,"9,525","10,800"
11 41 13.30,Wine Cellar,600,"Portable cabinets, red oak, reach in temp. & humidity controlled",,,,,,,,,
11 41 13.30,Wine Cellar,650,"26-5/8"" W x 26-1/2"" D x 68"" H for 235 bottles",,,,Ea.,"4,800",,,"4,800","5,275"
11 41 13.30,Wine Cellar,660,"32"" W x 21-1/2"" D x 73-1/2"" H for 144 bottles",,,,,"3,350",,,"3,350","3,675"
11 41 13.30,Wine Cellar,670,"32"" W x 29-1/2"" D x 73-1/2"" H for 288 bottles",,,,,"5,275",,,"5,275","5,800"
11 41 13.30,Wine Cellar,680,"39-1/2"" W x 29-1/2"" D x 86-1/2"" H for 440 bottles",,,,,"4,900",,,"4,900","5,400"
11 41 13.30,Wine Cellar,690,"52-1/2"" W x 29-1/2"" D x 73-1/2"" H for 468 bottles",,,,,"5,775",,,"5,775","6,375"
11 41 13.30,Wine Cellar,700,"52-1/2"" W x 29-1/2"" D x 86-1/2"" H for 572 bottles",,,,,"6,200",,,"6,200","6,800"
11 41 13.30,Wine Cellar,730,"Portable, red oak, can be built-in with glass door",,,,,,,,,
11 41 13.30,Wine Cellar,750,"23-7/8"" W x 24"" D x 34-1/2"" H for 50 bottles",,,,,"1,175",,,"1,175","1,300"
11 14 19.13,Portable Posts and Railings,1500,"Portable security or safety barrier, black with 7' yellow strap",,,,Ea.,85.5,,,85.5,94.0
11 14 19.13,Portable Posts and Railings,1510,12' yellow strap,,,,,166.0,,,166.0,183.0
11 14 19.13,Portable Posts and Railings,1550,"Sign holder, standard design",,,,,72.0,,,72.0,79.5
11 21 13.10,Checkout Counter,10,CHECKOUT COUNTER,,,,,,,,,
11 21 13.10,Checkout Counter,20,"Supermarket conveyor, single belt",2 Clab,10.0,1.6,Ea.,"3,900",2732.0,,"3,973","4,400"
11 21 13.10,Checkout Counter,100,"Double belt, power take-away",,9.0,1.778,,"5,375",81.0,,"5,456","6,050"
11 21 13.10,Checkout Counter,400,"Double belt, power take-away, incl. side scanning",,7.0,2.286,,"5,925",104.0,,"6,029","6,675"
11 21 13.10,Checkout Counter,800,Warehouse or bulk type,,6.0,2.667,1,"6,900",122.0,,"7,022","7,750"
11 21 13.10,Checkout Counter,1000,"Scanning system, 2 lanes, w/registers, scan gun & memory",,,,System,"19,600",,,"19,600","21,600"
11 21 13.10,Checkout Counter,1100,"10 lanes, single processor, fullscan, with scales",,,,"""","186,000",,,"186,000","204,500"
11 21 13.10,Checkout Counter,2000,"Register, restaurant, minimum",,,,Ea.,820,,,820,905
11 21 13.10,Checkout Counter,2100,Maximum,,,,,207,,,207,228
11 21 13.10,Checkout Counter,2150,"Store, minimum",,,,,820,,,820,905
11 21 13.10,Checkout Counter,2200,Maximum,,,,,"3,150",,,"3,150","3,450"
11 21 33.10,Clothes Check Equipment,10,CLOTHES CHECK EQUIPMENT,,,,,,,,,
11 21 33.10,Clothes Check Equipment,30,"Clothes check rack, free standing, st. st., 2-tier, 90 bag capacity",,,,Eq.,"1,600",,,"1,600","1,750"
11 21 33.10,Clothes Check Equipment,50,"Wall mounted, 45 bag capacity",1-2,8.0,2.0,,935,99.5,,"1,034.50","1,175"
11 21 33.10,Clothes Check Equipment,100,"Garment checking bag, green mesh fabric, 21"" H x 17"" W with 4.5"" hook",,,,,29,,,29,31.50
11 21 53.10,Barber Equipment,10,BARBER EQUIPMENT,,,,,,,,,
11 21 53.10,Barber Equipment,20,"Chair, hydraulic, movable, minimum",1 Carp,24.0,0.333,Ea.,645,18.75,,663.75,735
11 21 53.10,Barber Equipment,50,Maximum,,16.0,0.5,,"4,000",28,,"4,028","4,425"
11 21 53.10,Barber Equipment,200,"Wall hung styling station with mirrors, minimum",L-2,8.0,2.0,,660,99.50,,759.50,875
11 21 53.10,Barber Equipment,300,Maximum,P,4.0,,,"2,650",199,,"2,849","3,225"
11 21 53.10,Barber Equipment,500,"Sink, hair washing basin, rough plumbing not incl.",Plum,8.0,,,249,70,,319,380
11 21 53.10,Barber Equipment,1000,"Sterilizer, liquid solution for tools",,,,,165,,,165,181
11 21 53.10,Barber Equipment,1100,"Total equipment, rule of thumb, per chair, minimum",1-8,1.0,20.0,,"1,300","1,175",,"2,475","3,175"
11 21 53.10,Barber Equipment,1150,Maximum,"""",1.0,20.0,,"5,900","1,175",,"7,075","8,250"
11 21 73.13,Dry Cleaning Equipment,10,DRY CLEANING EQUIPMENT,,,,,,,,,
11 21 73.13,Dry Cleaning Equipment,2000,"Dry cleaners, electric, 20 lb. capacity, not incl. rough-in",L-1,0.2,80.0,Ea. 1,"35,800","5,450",,"41,250","47,500"
11 21 73.13,Dry Cleaning Equipment,2050,25 lb. capacity,,0.17,94.118,,"54,000","6,400",,"60,400","68,500"
11 21 73.13,Dry Cleaning Equipment,2100,30 lb. capacity,,0.15,107.0,,"56,500","7,250",,"63,750","73,500"
11 21 73.13,Dry Cleaning Equipment,2150,60 lb. capacity,,0.09,178.0,,"80,500","12,100",,"92,600","107,000"
11 21 73.16,Drying and Conditioning Equipment,10,DRYING AND CONDITIONING EQUIPMENT,,,,,,,,,
11 21 73.16,Drying and Conditioning Equipment,100,"Dryers, not including rough-in",,,,,,,,,
11 21 73.16,Drying and Conditioning Equipment,1500,"Industrial, 30 lb. capacity",1 Plum,2.0,4.0,Ea.,"1,650",279,,"1,929","2,250"
11 21 73.16,Drying and Conditioning Equipment,1600,50 lb. capacity,,1.7,4.706,,"4,675",330,,"5,005","# 5,650"
11 21 73.16,Drying and Conditioning Equipment,4700,"Lint collector, ductwork not included, 8,000 to 10,000 CFM",Q-10,0.3,80.0,,"11,500","5,050",,"16,550","20,300"
11 05 05.10,Selective Demolition,10,SELECTIVE DEMOLITION,,,,,,,,,
11 05 05.10,Selective Demolition,130,"Central vacuum, motor unit, residential or commercial",1 Clab,223,4,Ea.,,182,,182,272
11 05 05.10,Selective Demolition,210,Vault door and frame,2 Skwk,2,8,,,470,,470,710
11 05 05.10,Selective Demolition,215,"Day gate, for vault",群,,5.333,,,315,,315,470
11 05 05.10,Selective Demolition,380,"Bank equipment, teller window, bullet resistant",1 Clab,1.20,6.667,,,305,,305,455
11 05 05.10,Selective Demolition,381,Counter,2 Clab,1.50,10.667,Station,,485,,485,725
11 05 05.10,Selective Demolition,382,"Drive-up window, including drawer and glass",,1.50,10.667,"""",,485,,485,725
11 05 05.10,Selective Demolition,383,"Thru-wall boxes and chests, selective demolition",,2.50,6.400,Ea.,,292,,292,435
11 05 05.10,Selective Demolition,384,Bullet resistant partitions,,20,.800,LF,,36.50,,36.50,54.50
11 05 05.10,Selective Demolition,385,"Pneumatic tube system, 2 lane drive-up",1-3,.45-382235.556634253-Ea0.32,"2,200",,,"2,200",,"3,275",
11 05 05.10,Selective Demolition,386,Safety deposit box,1 Clab,50,.160,Opng.,,7.30,,7.30,10.85
11 05 05.10,Selective Demolition,387,"Surveillance system, video, complete",2 Elec,,8,Ea.,,530,,530,785
11 05 05.10,Selective Demolition,410,"Church equipment, misc movable fixtures",2 Clab,116,,,,730,,730,"1,075"
11 05 05.10,Selective Demolition,412,"Steeple, to 28' high",F 3,3,13.333,,770,660,,"1,430","1,875"
11 05 05.10,Selective Demolition,414,40' to 60' high,"""",,50,,"2,875","2,475",,"5,350","7,025"
