Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
05 01 10.51,0010 CLEANING OF STRUCTURAL METAL FRAMING,6250,"Exist coat badly pitted/nodules, 6.7 #/S.F. sand",nan,825.0,0.039,nan,1.27,1.94,0.38,3.59,4.8
05 01 10.51,0010 CLEANING OF STRUCTURAL METAL FRAMING,6255,"Near white blast (SSPC -SP10 ), loose scale, fine rust,5.6 #/S.F.sand",nan,450.0,0.071,nan,1.06,3.56,0.69,5.31,7.45
05 01 10.51,0010 CLEANING OF STRUCTURAL METAL FRAMING,6260,"Tight millscale, littl/ no rust,6.9 #/S.F.sand",E-11,325.0,0.098,S.F.,1.31,4.93,0.95,7.19,10.1
05 01 10.51,0010 CLEANING OF STRUCTURAL METAL FRAMING,6265,"Exist coat blistered/pitted, 9.0 #/S.F. sand",nan,225.0,0.142,nan,1.71,7.15,1.38,10.24,14.4
05 01 10.51,0010 CLEANING OF STRUCTURAL METAL FRAMING,6270,"Exist coat badly pitted/nodules, 11.3 #/S.F. sand",nan,150.0,0.213,+,2.14,10.7,2.07,14.91,21.0
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",15,"Excludes shores, bracing, cutting, loading, hauling, dumping",nan,nan,nan,nan,,nan,nan,nan,nan
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",20,"Remove nuts only up to 3/4"" diameter",1 Sswk,480.0,0.017,Ea,nan,1.03,nan,1.03,1.59
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",30,"7/8"" to 1-1/4"" diameter",nan,240.0,0.033,nan,nan,2.06,nan,2.06,3.18
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",40,"1-3/8"" to 2"" diameter",nan,160.0,0.05,nan,nan,3.09,nan,3.09,4.76
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",60,"Unbolt and remove structural bolts up to 3/4"" diameter",nan,240.0,0.033,nan,nan,2.06,nan,2.06,3.18
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",70,"7/8"" to 2"" diameter",nan,160.0,0.05,nan,nan,3.09,nan,3.09,4.76
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",140,"Light weight framing members, remove whole or cut up, up to 20 lb.",nan,240.0,0.033,nan,nan,2.06,nan,2.06,3.18
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",150,21-40 lb.,2 Sswk,240.0,0.076,nan,nan,4.71,nan,4.71,7.25
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",160,41-80 lb.,3 Sswk,180.0,0.133,nan,nan,8.25,nan,8.25,12.7
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",170,81-120 lb.,4 Sswk,150.0,0.213,nan,nan,13.2,nan,13.2,20.5
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",230,"Structural members, remove whole or cut up, up to 500 lb.",E-19,48.0,0.5,nan,nan,30.5,17.0,47.5,65.0
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",240,1/4-2 tons,E-18,36.0,1.111,nan,nan,69.0,22.5,91.5,130.0
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",250,2-5 tons,E-24,30.0,1.067,nan,nan,65.5,70.0,135.5,177.0
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",260,5-10 tons,E-20,24.0,2.667,nan,nan,163.0,91.0,254.0,350.0
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",270,10-15 tons,E-2,18.0,3.111,nan,nan,191.0,138.0,329.0,445.0
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",340,"Fabricated item, remove whole or cut up, up to 20 lb.",1 Sswk,96.0,0.083,nan,nan,5.15,nan,5.15,7.95
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",350,21-40 lb.,.2 Sswk,84.0,0.19,nan,nan,11.8,nan,11.8,18.15
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",360,41-80 lb.,3 Sswk,72.0,0.333,nan,nan,20.5,nan,20.5,32.0
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",370,81-120 lb.,4 Sswk,60.0,0.533,nan,nan,33.0,nan,33.0,51.0
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",380,121-500 lb.,E-19,48.0,0.5,nan,nan,30.5,17.0,47.5,65.0
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",390,501-1000 lb.,nan,36.0,0.667,nan,nan,40.5,22.5,63.0,87.0
05 05 05.10,"0010 SELECTIVE DEMOLITION, METALS R024119-10",500,"Steel roof decking, uncovered, bare",B-2,5000.0,0.008,S.F.,nan,0.37,nan,0.37,0.55
05 05 13.50,0010 PAINTS AND PROTECTIVE COATINGS,5900,"Galvanizing structural steel in shop, under 1 ton",nan,nan,nan,Ton,695,nan,nan,695,760
05 05 13.50,0010 PAINTS AND PROTECTIVE COATINGS,5950,1 ton to 20 tons,nan,nan,nan,nan,660,nan,nan,660,725
05 05 13.50,0010 PAINTS AND PROTECTIVE COATINGS,6000,Over 20 tons,nan,nan,nan,nan,640,nan,nan,640,700
05 05 19.10,Chemical Anchors,10,CHEMICAL ANCHORS,nan,nan,nan,nan,,nan,nan,nan,nan
05 05 19.10,Chemical Anchors,20,Includes layout & drilling,nan,nan,nan,nan,,nan,nan,nan,nan
05 05 19.10,Chemical Anchors,1430,"Chemical anchor, w/ rod & epoxy cartridge, 3/4"" diameter x 9-1/2"" long",B-89A,2722765.0,0.593,Ea.,7.7,31.0,4.41,43.11,60.0
05 05 19.10,Chemical Anchors,1435,"1"" diameter x 11-3/4"" long",nan,24.0,0.667,nan,15.1,35.0,4.97,55.07,74.0
05 05 19.10,Chemical Anchors,1440,"1-1/4"" diameter x 14"" long",nan,21.0,0.762,nan,29.5,40.0,5.7,75.2,98.5
05 05 19.10,Chemical Anchors,1445,"1-3/4"" diameter x 15"" long",nan,20.0,0.8,nan,70.0,42.0,5.95,117.95,146.0
05 05 19.10,Chemical Anchors,1450,"18"" long",nan,17.0,0.941,nan,84.0,49.0,7.0,140.0,174.0
05 05 19.10,Chemical Anchors,1455,"2"" diameter x 18"" long",nan,16.0,nan,nan,123.0,52.5,7.45,182.95,222.0
05 05 19.10,Chemical Anchors,1460,"24"" long",nan,15.0,1.067,nan,162.0,55.5,7.95,225.45,270.0
05 05 19.20,Expansion Anchors,10,EXPANSION ANCHORS,nan,nan,nan,nan,,nan,nan,nan,nan
05 05 19.20,Expansion Anchors,100,"Anchors for concrete, brick or stone, no layout and drilling",555555GG1GCorp,90,0.089,Eq1.,0.35,5.0,nan,5.35,7.85
05 05 19.20,Expansion Anchors,200,"Expansion shields, zinc, 1/4"" diameter, 1-5/16"" long, single",nan,85,0.094,nan,0.67,5.3,nan,5.97,8.65
05 05 19.20,Expansion Anchors,300,"1-3/8"" long, double",nan,85,0.094,nan,0.7,5.3,nan,6.0,8.65
05 05 19.20,Expansion Anchors,400,"3/8"" diameter, 1-1/2"" long, single",nan,80,0.1,nan,1.47,5.65,nan,7.12,10.0
05 05 19.20,Expansion Anchors,500,"2"" long, double",nan,80,0.1,nan,1.22,5.65,nan,6.87,9.75
05 05 19.20,Expansion Anchors,600,"1/2"" diameter, 2-1/16"" long, single",nan,75RRS,0.107,nan,2.51,99.0,nan,8.51,11.7
05 05 19.20,Expansion Anchors,700,"2-1/2"" long, double",nan,75,0.107,nan,2.77,6.0,nan,8.77,12.0
05 05 19.20,Expansion Anchors,800,"5/8"" diameter, 2-5/8"" long, single",nan,70,0.114,nan,3.54,6.45,nan,9.99,13.5
05 05 19.20,Expansion Anchors,900,"2-3/4"" long, double",nan,70,0.114,nan,4.39,6.45,nan,10.84,14.45
05 05 19.20,Expansion Anchors,1000,"3/4"" diameter, 2-3/4"" long, single",nan,65,0.123,nan,6.45,6.95,nan,13.4,17.35
05 05 19.20,"Hollow wall anchors for gypsum wall board, plaster or tile",2100,"Hollow wall anchors for gypsum wall board, plaster or tile",nan,nan,nan,nan,,nan,nan,nan,nan
05 05 19.20,"Hollow wall anchors for gypsum wall board, plaster or tile",2300,"1/8"" diameter, short",GGGGGGGGGGCarp55,160.0,0.05,Ea.,2.272222342434,22.82,nan,3.09,4.49
05 05 19.20,"Hollow wall anchors for gypsum wall board, plaster or tile",2400,Long,nan,150.0,0.053,nan,0.31,nan,nan,3.31,4.81
05 05 19.20,"Hollow wall anchors for gypsum wall board, plaster or tile",2500,"3/16"" diameter, short",nan,150.0,0.053,nan,0.52,33.0,nan,3.52,5.05
05 05 19.20,"Hollow wall anchors for gypsum wall board, plaster or tile",2600,Long,nan,140.0,0.057,nan,0.6,3.22,nan,3.82,5.45
05 05 19.20,"Hollow wall anchors for gypsum wall board, plaster or tile",2700,"1/4"" diameter, short",nan,140.0,0.057,nan,0.65,33.2261,nan,3.87,5.5
05 05 19.20,"Hollow wall anchors for gypsum wall board, plaster or tile",2800,Long,nan,130.0,0.062,nan,0.79,3.46,nan,4.25,6.0
05 05 19.20,"Toggle bolts, bright steel",3000,"1/8"" diameter, 2"" long",nan,85,0.094,nan,0.25,5.3,nan,5.55,8.2
05 05 19.20,"Toggle bolts, bright steel",3100,"4"" long",nan,80,0.1,nan,0.29,5.65,nan,5.94,8.7
05 05 19.20,"Toggle bolts, bright steel",3200,"3/16"" diameter, 3"" long",nan,80,0.1,nan,nan,5.65,nan,5.98,8.75
05 05 19.20,"Toggle bolts, bright steel",3300,"6"" long",nan,75,0.107,nan,0.46,nan,nan,6.46,9.45
05 05 19.20,"Toggle bolts, bright steel",3400,"1/4"" diameter, 3"" long",nan,75,0.107,nan,0.38,nan,nan,6.38,9.35
05 05 19.20,"Toggle bolts, bright steel",3500,"6"" long",nan,70,0.114,nan,0.57,6.45,nan,7.02,10.25
05 05 19.20,"Toggle bolts, bright steel",3600,"3/8"" diameter, 3"" long",nan,70,0.114,nan,1.01,6.45,nan,7.46,10.7
05 05 19.20,"Toggle bolts, bright steel",3700,"6"" long",G,60,0.133,nan,1.56,7.5,nan,9.06,12.85
05 05 19.20,"Toggle bolts, bright steel",3800,"1/2"" diameter, 4"" long",nan,60,0.133,nan,2.26,7.5,nan,9.76,13.65
05 05 19.20,"Toggle bolts, bright steel",3900,"6"" long",nan,50,0.16,nan,2.57,9.0,nan,11.57,16.25
05 05 19.20,Nailing anchors,4000,Nailing anchors,nan,nan,nan,nan,,nan,nan,nan,nan
05 05 19.20,Nailing anchors,4100,"Nylon nailing anchor, 1/4"" diameter, 1"" long",1 Carp,3.2,2.5,C,17.7,141.0,nan,158.7,230.0
05 05 19.20,Nailing anchors,4200,"1-1/2"" long",nan,2.8,2.857,nan,20.0,161.0,nan,181.0,261.0
05 05 19.20,Nailing anchors,4300,"2"" long",nan,2.4,3.333,nan,25.0,188.0,nan,213.0,305.0
05 05 19.20,Nailing anchors,4400,"Metal nailing anchor, 1/4"" diameter, 1"" long",G55,3.2,2.5,nan,15.8,141.0,nan,156.8,227.0
05 05 19.20,Nailing anchors,4500,"1-1/2"" long",nan,2.8,2.857,nan,20.0,161.0,nan,181.0,261.0
05 05 19.20,Nailing anchors,4600,"2"" long",nan,2.4,3.333,nan,24.0,188.0,nan,212.0,305.0
05 05 19.20,"Screw anchors for concrete, masonry, stone & tile, no layout or drilling included",5000,"Screw anchors for concrete, masonry, stone & tile, no layout or drilling included",nan,nan,nan,nan,,nan,nan,nan,nan
05 05 19.20,"Screw anchors for concrete, masonry, stone & tile, no layout or drilling included",5700,"Lag screw shields, 1/4"" diameter, short",5G15 Carp,90.0,0.089,Ea.,0.26,5.0,nan,5.26,7.75
05 05 19.20,"Screw anchors for concrete, masonry, stone & tile, no layout or drilling included",5800,Long,G,85.0,0.094,nan,0.34,5.3,nan,5.64,8.25
05 05 19.20,"Screw anchors for concrete, masonry, stone & tile, no layout or drilling included",5900,"3/8"" diameter, short",G,85.0,0.094,nan,0.57,5.3,nan,5.87,8.55
05 05 19.20,"Screw anchors for concrete, masonry, stone & tile, no layout or drilling included",6000,Long,G,80.0,0.1,nan,0.69,5.65,nan,6.34,9.15
05 05 19.20,Expansion Anchors,6100,"1/2"" diameter, short",555555G 1 Carp,80,0.1,Ea .,0.71,5.65,nan,6.36,9.2
05 05 19.20,Expansion Anchors,6200,Long,nan,75,0.107,nan,1.09,6.0,nan,7.09,10.15
05 05 19.20,Expansion Anchors,6300,"5/8"" diameter, short",nan,70,0.114,nan,1.06,6.45,nan,7.51,10.75
05 05 19.20,Expansion Anchors,6400,Long,nan,65,0.123,nan,1.63,6.95,nan,8.58,12.1
05 05 19.20,Expansion Anchors,6600,"Lead, #6 & #8, 3/4"" long",nan,260,0.031,nan,0.22,1.73,nan,1.95,2.82
05 05 19.20,Expansion Anchors,6700,"#10 - #14, 1-1/2"" long",nan,200,0.04,nan,0.51,2.25,nan,2.76,3.91
05 05 19.20,Expansion Anchors,6800,"#16 & #18, 1-1/2"" long",nan,160,0.05,nan,0.69,2.82,nan,3.51,4.95
05 05 19.20,Expansion Anchors,6900,"Plastic, #6 & #8, 3/4"" long",nan,260,0.031,nan,0.05,1.73,nan,1.78,2.12223
05 05 19.20,Expansion Anchors,7000,"#8 & #10, 7/8"" long",nan,240,0.033,nan,0.04,1.88,nan,1.92,2.83
05 05 19.20,Expansion Anchors,7100,"#10 & #12, 1"" long",nan,220,0.036,nan,0.07,2.05,nan,2.12,3.13
05 05 19.20,Expansion Anchors,7200,"#14 & #16, 1-1/2"" long",nan,160,0.05,nan,0.04,2.82,nan,2.86,4.23
05 05 19.20,"Wedge anchors, not including layout or drilling",8050,"Carbon steel, 1/4"" diameter, 1-3/4"" long",G 1 Carp,150.0,0.053,Ea .,.75,33.0,nan,3.75,5380.0
05 05 19.20,"Wedge anchors, not including layout or drilling",8100,"3-1/4"" long",nan,140.0,0.057,nan,.98,3.22,nan,4.2,5.85
05 05 19.20,"Wedge anchors, not including layout or drilling",8150,"3/8"" diameter, 2-1/4"" long",G,145.0,0.055,nan,.43,3.11,nan,3.54,5.1
05 05 19.20,"Wedge anchors, not including layout or drilling",8200,"5"" long",G,140.0,0.057,nan,.75,3.22,nan,3.97,5.6
05 05 19.20,"Wedge anchors, not including layout or drilling",8250,"1/2"" diameter, 2-3/4"" long",G,140.0,0.057,nan,1.13,3.22,nan,4.35,6.05
05 05 19.20,"Wedge anchors, not including layout or drilling",8300,"7"" long",G,125.0,0.064,nan,1.93,3.6,nan,5.53,7.45
05 05 19.20,"Wedge anchors, not including layout or drilling",8350,"5/8"" diameter, 3-1/2"" long",G,130.0,0.062,nan,2.11,3.46,nan,5.57,7.45
05 05 19.20,"Wedge anchors, not including layout or drilling",8400,"8-1/2"" long",G,115.0,0.07,nan,4.49,3.92,nan,8.41,10.8
05 05 19.20,"Wedge anchors, not including layout or drilling",8450,"3/4"" diameter, 4-1/4"" long",G555555,115.0,0.07,nan,3.41,3.92,nan,7.33,9.6
05 05 19.20,"Wedge anchors, not including layout or drilling",8500,"10"" long",nan,95.0,0.084,nan,7.75,4.74,nan,12.49,15.6
05 05 19.20,"Wedge anchors, not including layout or drilling",8550,"1"" diameter, 6"" long",nan,100.0,0.08,nan,5.60,4.5,nan,10.1,12.85
05 05 19.20,"Wedge anchors, not including layout or drilling",8575,"9"" long",nan,85.0,0.094,nan,7.25,5.3,nan,12.55,15.9
05 05 19.20,"Wedge anchors, not including layout or drilling",8600,"12"" long",nan,75.0,0.107,nan,7.85,6.0,nan,13.85,17.55
05 05 19.20,"Wedge anchors, not including layout or drilling",8650,"1-1/4"" diameter, 9"" long",1 Carp,70.0,0.114,Ea .,33,6.45,nan,39.45,46.0
05 05 19.20,"Wedge anchors, not including layout or drilling",8700,"12"" long",群,60.0,0.133,"""",42.50,7.5,nan,50.0,57.5
05 05 19.20,"Wedge anchors, not including layout or drilling",8750,"For type 303 stainless steel, add",nan,nan,nan,nan,,350 %,nan,nan,nan
05 05 19.20,"Wedge anchors, not including layout or drilling",8800,"For type 316 stainless steel, add",nan,nan,nan,nan,,450 %,nan,nan,nan
05 05 19.20,"Self-drilling concrete screw, hex washer head, 3/16"" diam. x 1-3/4"" long",8950,"Self-drilling concrete screw, hex washer head, 3/16"" diam. x 1-3/4"" long",55G5 Carp,300,0.027,90.0,0.2222,1.5252,nan,1.71,2.46
05 05 19.20,"Self-drilling concrete screw, hex washer head, 3/16"" diam. x 1-3/4"" long",8960,"2-1/4"" long",G,250,0.032,nan,0.29,1.8,nan,2.09,3.0
05 05 19.20,"Self-drilling concrete screw, hex washer head, 3/16"" diam. x 1-3/4"" long",8970,"Phillips flat head, 3/16"" diam. x 1-3/4"" long",G,300,0.027,nan,0.2,1.5,nan,1.7,2.45
05 05 19.20,"Self-drilling concrete screw, hex washer head, 3/16"" diam. x 1-3/4"" long",8980,"2-1/4"" long",G,250,0.032,nan,0.31,1.8,nan,2.11,3.02
05 05 21.10,Cutting Steel,10,CUTTING STEEL,nan,nan,nan,nan,,nan,nan,nan,nan
05 05 21.10,Cutting Steel,20,"Hand burning, incl. preparation, torch cutting & grinding, no staging",nan,nan,nan,nan,,nan,nan,nan,nan
05 05 21.10,Cutting Steel,50,"Steel to 1/4"" thick",E-25,400.0,0.02,L.F.,0.64,1.28,0.03,1.95,2.72
05 05 21.10,Cutting Steel,100,"1/2"" thick",nan,320.0,0.025,nan,1.04,1.6,0.04,2.68,3.65
05 05 21.10,Cutting Steel,150,"3/4"" thick",nan,260.0,0.031,nan,1.61,1.97,0.05,3.63,4.86
05 05 21.10,Cutting Steel,200,"1"" thick",nan,200.0,0.04,nan,2.22,2.56,0.07,4.85,6.45
05 05 21.15,Drilling Steel,10,DRILLING STEEL,nan,nan,nan,nan,,nan,nan,nan,nan
05 05 21.15,Drilling Steel,1910,"Drilling & layout for steel, up to 1/4"" deep, no anchor",nan,nan,nan,nan,,nan,nan,nan,nan
05 05 21.15,Drilling Steel,1920,"Holes, 1/4"" diameter",1 Sswk,112.0,0.071,Ea .,0.06,4.42,nan,4.48,6.85
05 05 21.15,Drilling Steel,1925,"For each additional 1/4"" depth, add",nan,336.0,0.024,nan,0.06,1.47,nan,1.53,2.34
05 05 21.15,Drilling Steel,1930,"3/8"" diameter",nan,104.0,0.077,nan,0.07,4.76,nan,4.83,7.45
05 05 21.15,Drilling Steel,1935,"For each additional 1/4"" depth, add",nan,312.0,0.026,nan,0.07,1.59,nan,1.66,2.523
05 05 21.15,Drilling Steel,1940,"1/2"" diameter",nan,96.0,83.0,nan,0.08,5.15,nan,5.23,8.05
05 05 21.15,Drilling Steel,1945,"For each additional 1/4"" depth, add",nan,288.0,0.028,nan,0.08,1.72,nan,1.8,2.74
05 05 21.15,Drilling Steel,1950,"5/8"" diameter",nan,88.0,0.091,nan,0.12,5.6,nan,5.72,8.8
05 05 21.15,Drilling Steel,1955,"For each additional 1/4"" depth, add",nan,264.0,0.03,nan,0.12,1.87,nan,1.99,3.02
05 05 21.15,Drilling Steel,1960,"3/4"" diameter",1 Sswk,80.0,0.1,Eo,669922.0,6.20,nan,6.36,9.7
05 05 21.15,Drilling Steel,1965,"For each additional 1/4"" depth, add",nan,240.0,0.033,nan,0.16,2.06,nan,2.22,3.35
05 05 21.15,Drilling Steel,1970,"7/8"" diameter",nan,72.0,0.111,nan,0.19,6.85,nan,7.04,10.8
05 05 21.15,Drilling Steel,1975,"For each additional 1/4"" depth, add",nan,216.0,0.037,nan,0.19,2.29,nan,2.48,3.73
05 05 21.15,Drilling Steel,1980,"1"" diameter",nan,64.0,0.125,nan,0.28,7.75,nan,8.03,12.2
05 05 21.15,Drilling Steel,1985,"For each additional 1/4"" depth, add",nan,192.0,0.042,nan,0.28,2.58,nan,2.86,4.27
05 05 21.15,Drilling Steel,1990,"For drilling up, add",nan,nan,nan,nan,,nan,40 %,nan,nan
05 05 21.90,Welding Steel,10,"WELDING STEEL, Structural R050521-20",nan,nan,nan,nan,,nan,nan,nan,nan
05 05 21.90,Welding Steel,20,"Field welding, 1/8"" E6011, cost per welder, no operating engineer",E-14,8.0,1.0,Hr,6.4,64,18.4,88.8,126.0
05 05 21.90,Welding Steel,200,With 1/2 operating engineer,E-13,8.0,1.5,nan,6.4,92.50,18.4,117.3,169.0
05 05 21.90,Welding Steel,300,With 1 operating engineer,E-12,8.0,2.0,nan,6.4,121,18.4,145.8,211.0
05 05 21.90,Welding Steel,500,"With no operating engineer, 2# weld rod per ton",E-14,8.0,1.0,Ton,6.4,64,18.4,88.8,126.0
05 05 21.90,Welding Steel,6001,8# E6011 per ton,nan,242.0,nan,nan,25.5,256,73.5,355.0,505.0
05 05 21.90,Welding Steel,800,"With one operating engineer per welder, 2# E6011 per ton",E-12,nan,2.0,nan,6.4,121,18.4,145.8,211.0
05 05 21.90,Welding Steel,900,8# E6011 per ton,nan,nan,8.0,nan,25.5,485,73.5,584.0,845.0
05 05 21.90,Welding Steel,1200,"Continuous fille, down welding",nan,nan,nan,nan,nan,nan,nan,nan,333.0
05 05 21.90,Welding Steel,1300,"Single pass, 1/8"" thick, 0.1 # /L.F.",E-14,150.0,0.053,L.F.,0.32,3.41,0.98,4.71,1326.7
05 05 21.90,Welding Steel,1400,"3/16"" thick, 0.2 # /L.F.",nan,75.0,0.107,nan,0.64,6.80,1.96,9.4,13.35
05 05 21.90,Welding Steel,1500,"1/4"" thick, 0.3 # /L.F.",nan,50.0,0.16,nan,0.96,10.25,2.95,14.16,20.0
05 05 21.90,Welding Steel,1610,"5/16"" thick, 0.4 # /L.F",nan,38.0,0.211,nan,1.28,13.45,3.88,18.61,26.0
05 05 21.90,Welding Steel,1800,"3 passes, 3/8"" thick, 0.5 # / L.F.",nan,30.0,0.267,nan,1.6,17.05,4.91,23.56,33.5
05 05 21.90,Welding Steel,2010,"4 passes, 1/2"" thick, 0.7 # / L.F.",nan,22.0,0.364,nan,2.24,23.50,6.7,32.44,46.0
05 05 21.90,Welding Steel,2200,"5 to 6 passes, 3/4"" thick, 1.3 # / L.F.",nan,12.0,0.667,nan,4.16,42.50,12.3,58.96,83.5
05 05 21.90,Welding Steel,2400,"8 to 11 passes, 1"" thick, 2.4 # / L.F.",nan,6.0,1.333,nan,7.65,85.50,24.5,117.65,166.0
05 05 21.90,Welding Steel,2600,"For vertical joint welding, add",nan,nan,nan,nan,,nan,20 %,nan,nan
05 05 21.90,Welding Steel,2700,"Overhead joint welding, add",nan,nan,nan,nan,,nan,300 %,nan,nan
05 05 21.90,Welding Steel,2900,"For semi-automatic welding, obstructed joints, deduct",nan,nan,nan,nan,,nan,5%,nan,nan
05 05 21.90,Welding Steel,3000,"Exposed joints, deduct",nan,nan,nan,nan,,nan,15 %,nan,nan
05 05 21.90,Welding Steel,4000,"Cleaning and welding plates, bars, or rods",nan,nan,nan,nan,,nan,nan,nan,nan
05 05 21.90,Welding Steel,4010,"to existing beams, columns, or trusses",E-14,112.0,0.667,LF,1.6,42.50,12.3,56.4,81.0
05 05 23.10,Bolts and Hex Nuts,10,"BOLTS & HEX NUTS, Steel, A307",nan,nan,nan,nan,,nan,nan,nan,nan
05 05 23.10,Bolts and Hex Nuts,100,"1/4"" diameter, 1/2"" long",555555GG1GGSswkGGÿ,140.0,0.057,Ea.,0.08,3.53,nan,3.61,5.55
05 05 23.10,Bolts and Hex Nuts,200,"1"" long",nan,140.0,0.057,nan,121212224.0,3.53,nan,3.62,5.55
05 05 23.10,Bolts and Hex Nuts,300,"2"" long",nan,130.0,0.062,nan,nan,3.81,nan,3.93,6.0
05 05 23.10,Bolts and Hex Nuts,400,"3"" long",nan,130.0,0.062,nan,0.18,3.81,nan,3.99,6.05
05 05 23.10,Bolts and Hex Nuts,500,"4"" long",nan,120.0,0.067,nan,0.2,4.12,nan,4.32,6.55
05 05 23.10,Bolts and Hex Nuts,600,"3/8"" diameter, 1"" long",nan,130.0,0.062,nan,0.16,3.81,nan,3.97,6.05
05 05 23.10,Bolts and Hex Nuts,700,"2"" long",nan,130.0,0.062,nan,nan,3.81,nan,4.02,6.1
05 05 23.10,Bolts and Hex Nuts,800,"3"" long",nan,120.0,0.067,nan,0.28,4.12,nan,4.4,6.65
05 05 23.10,Bolts and Hex Nuts,900,"4"" long",nan,120.0,0.067,nan,0.36,4.12,nan,4.48,6.75
05 05 23.10,Bolts and Hex Nuts,1000,"5"" long",nan,115.0,0.07,nan,0.45,4.3,nan,4.75,7.15
05 05 23.10,Bolts and Hex Nuts,1100,"1/2"" diameter, 1-1/2"" long",G,120.0,0.067,nan,0.43,4.12,nan,4.55,6.8
05 05 23.10,Bolts and Hex Nuts,1200,"2"" long",nan,120.0,0.067,nan,0.49,4.12,nan,4.61,6.9
05 05 23.10,Bolts and Hex Nuts,1300,"4"" long",nan,115.0,0.07,nan,0.78,4.3,nan,5.08,7.5
05 05 23.10,Bolts and Hex Nuts,1400,"6"" long",nan,110.0,0.073,nan,1.08,4.5,nan,5.58,8.15
05 05 23.10,Bolts and Hex Nuts,1500,"8"" long",nan,105.0,0.076,nan,1.42,4.71,nan,6.13,8.8
05 05 23.10,Bolts and Hex Nuts,1600,"5/8"" diameter, 1-1/2"" long",nan,120.0,0.067,V,1.01,4.12,nan,5.13,7.45
05 05 23.10,Bolts and Hex Nuts,1700,"2"" long",1 Sswk,120.0,0.067,Ea.,1.11,4.12,nan,5.23,7.6
05 05 23.10,Bolts and Hex Nuts,1800,"4"" long",nan,115.0,0.07,nan,1.61,4.3,nan,5.91,8.4
