Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
08 14 35.10,08 16 13 - Fiberglass Doors,0100,"3'-0"" wide x 8'0"" high, with two lites",nan,15.0,1.067,nan,550,60.0,nan,610,69
08 14 35.10,08 16 13 - Fiberglass Doors,0110,"Half glass, 3'0"" wide x 6'-8"" high",nan,15.0,1.067,nan,485,60.0,nan,545,62
08 14 35.10,08 16 13 - Fiberglass Doors,0120,"3'-0"" wide x 6'-8"" high, low E",nan,15.0,1.067,nan,530,60.0,nan,590,67
08 14 35.10,08 16 13 - Fiberglass Doors,0130,"3'-0"" wide x 8'0"" high",nan,15.0,1.067,nan,615,60.0,nan,675,77
08 14 35.10,08 16 13 - Fiberglass Doors,0140,"3'-0"" wide x 8'0"" high, low E",nan,15.0,1.067,nan,695,60.0,nan,755,85
08 14 35.10,08 16 13 - Fiberglass Doors,0150,"Side lights, 1'-0"" wide x 6'-8"" high",nan,nan,nan,nan,285,nan,nan,285,31
08 14 35.10,08 16 13 - Fiberglass Doors,0160,"1'-0"" wide x 6'8"" high, low E",nan,nan,nan,nan,280,nan,nan,280,31
08 14 35.10,08 16 13 - Fiberglass Doors,0180,"1'-0"" wide x 6'-8"" high, full glass",nan,nan,nan,nan,,375,nan,nan,375
08 14 35.10,08 16 13 - Fiberglass Doors,0190,"1'-0"" wide x 6'8"" high, low E",nan,nan,nan,nan,395,nan,nan,395,43
08 14 35.10,08 16 14 - French Doors,08 16 14.10,Exterior Doors With Glass Lites,nan,nan,nan,nan,,nan,nan,nan,nan
08 14 35.10,08 16 14 - French Doors,0010,EXTERIOR DOORS WITH GLASS LITES,nan,nan,nan,nan,,nan,nan,nan,nan
08 14 35.10,08 16 14 - French Doors,0020,"French, Fir, 1-3/4"", 3'0"" wide x 6'-8"" high",2 Carp,12.0,1.333,Ea.,"1,250",75.0,nan,"1,325","1,47"
08 14 35.10,08 16 14 - French Doors,0025,Double,nan,12.0,1.333,nan,"2,525",75.0,nan,"2,600","2,87"
08 14 35.10,08 16 14 - French Doors,0030,"Maple, 1-3/4"", 3'0"" wide x 6'8"" high",nan,12.0,1.333,nan,745,75.0,nan,820,92
08 14 35.10,08 16 14 - French Doors,0035,Double,nan,12.0,1.333,nan,"1,475",75.0,nan,"1,550","1,72"
08 14 35.10,08 16 14 - French Doors,0040,"Cherry, 1-3/4"", 3'0"" wide x 6'8"" high",2 Corp,12.0,1.333,Ea.,865,75.0,nan,940,"1,07"
08 14 35.10,08 16 14 - French Doors,0045,Double,nan,12.0,1.333,nan,"1,725",7522222.0,nan,"1,800","2,00"
08 14 35.10,08 16 14 - French Doors,0100,"Mahogany, 1-3/4"", 3'-0"" wide x 8'-0"" high",nan,10.0,1.6,nan,"1,250",90.0,nan,"1,340","1,52"
08 14 35.10,08 16 14 - French Doors,0105,Double,nan,10.0,1.6,nan,"2,525",90.0,nan,"2,615","2,90"
08 14 35.10,08 16 14 - French Doors,0110,"Fir, 1-3/4"", 3'-0"" wide x 8'0"" high",nan,10.0,1.6,nan,555,90.0,nan,645,74
08 14 35.10,08 16 14 - French Doors,0115,Double,nan,10.0,1.6,nan,"1,100",90.0,nan,"1,190","1,35"
08 14 35.10,08 16 14 - French Doors,0120,"Oak, 1-3/4"", 3'-0"" wide x 8'-0"" high",nan,10.0,1.6,nan,600,90.0,nan,690,79
08 14 35.10,08 16 14 - French Doors,0125,Double,nan,10.0,1.6,nan,"1,200",90.0,nan,"1,290","1,45"
08 17 13.20,Stainless Steel Assemblies Frames,10,STAINLESS STEEL DOORS AND FRAMES,nan,nan,nan,nan,,nan,nan,nan,nan
08 17 13.20,Stainless Steel Assemblies Frames,500,"Stainless steel, prehung door, foam core, 14 ga., 3'-0"" x 7'-0""",G 2 Carp,5.0,3.2,Eg.,"4,475",180.0,nan,"4,655","5,200"
08 17 13.20,Stainless Steel Assemblies Frames,600,"Stainless steel, prehung double door, foam core, 14 ga, 3'-0"" x 7'-0""",G,4.0,4.0,"""","7,400",225.0,nan,"7,625","8,475"
08 17 23.10,Pre-Hung Doors,10,PRE-HUNG DOORS,nan,nan,nan,nan,,nan,nan,nan,nan
08 17 23.10,Pre-Hung Doors,300,"Exterior, wood, comb. storm & screen, 6'-9"" x 2'6"" wide",2 Carp,15.0,1.067,Ea.,262.0,660.0,nan,322.0,380.0
08 17 23.10,Pre-Hung Doors,320,"2'-8"" wide",nan,15.0,1.067,nan,350.0,60.0,nan,410.0,475.0
08 17 23.10,Pre-Hung Doors,340,"3'-0"" wide",nan,15.0,1.067,nan,330.0,60.0,nan,390.0,455.0
08 17 23.10,Pre-Hung Doors,360,"For 7'-0"" high door, add",nan,nan,nan,nan,46.0,nan,nan,46.0,50.5
08 17 23.10,Pre-Hung Doors,600,"Entrance door, flush, birch, solid core",nan,nan,nan,nan,,nan,nan,nan,nan
08 17 23.10,Pre-Hung Doors,620,"4-5/8"" solid jamb, 1-3/4"" x 6'-8"" x 2'-8"" wide",2 Carp,16.0,1.0,Ea.,375.0,56.5,nan,431.5,500.0
08 17 23.10,Pre-Hung Doors,640,"3'-0"" wide",nan,66.0,1.0,nan,445.0,56.5,nan,501.5,575.0
08 17 23.10,Pre-Hung Doors,642,"5-5/8"" jamb",nan,nan,nan,nan,410.0,56.5,nan,466.5,540.0
08 17 23.10,Pre-Hung Doors,680,"For 7'-0"" high door, add",nan,nan,nan,nan,25.5,nan,nan,25.5,28.0
08 17 23.10,Pre-Hung Doors,1000,"Entrance door, colonial, 6 panel pine",nan,nan,nan,nan,,nan,nan,nan,nan
08 17 23.10,Pre-Hung Doors,20,"4-5/8"" solid jamb, 1-3/4"" x 6'-8"" x 2'-8"" wide",2 Carp,16.0,1.0,Ea.,755.0,56.5,nan,811.5,915.0
08 17 23.10,Pre-Hung Doors,40,"3'-0"" wide",nan,161.0,nan,nan,645.0,56.5,nan,701.5,795.0
08 17 23.10,Pre-Hung Doors,60,"For 7'-0"" high door, add",nan,nan,nan,nan,64.5,nan,nan,64.5,71.0
08 17 23.10,Pre-Hung Doors,200,"For 5-5/8"" solid jamb, add",nan,nan,nan,nan,49.5,nan,nan,49.5,54.5
08 17 23.10,Pre-Hung Doors,0,"Interior, passage door, 4-5/8"" solid jamb",nan,nan,nan,nan,,nan,nan,nan,nan
08 17 23.10,Pre-Hung Doors,400,"Louan, flush, solid core, 1-3/8"" x 6'-8"" x 2'6"" wide",2 Carp,776776.0,0.941,Ea.,223.0,53.0,nan,276.0,325.0
08 17 23.10,Pre-Hung Doors,420,"2'-8"" wide",nan,17.0,0.941,nan,223.0,53.0,nan,276.0,325.0
08 17 23.10,Pre-Hung Doors,440,"3'-0"" wide",nan,16.0,nan,nan,225.0,56.5,nan,281.5,330.0
08 17 23.10,Pre-Hung Doors,600,"Hollow core, 1-3/8"" x 6'-8"" x 2'6"" wide",nan,17.0,0.941,nan,227.0,53.0,nan,280.0,330.0
08 17 23.10,Pre-Hung Doors,620,"2'-8"" wide",nan,17.0,0.941,nan,150.0,53.0,nan,203.0,244.0
08 17 23.10,Pre-Hung Doors,640,"3'-0"" wide",2 Carp,16.0,1.0,Ea.,225.0,56.5,nan,281.5,330.0
08 17 23.10,Pre-Hung Doors,700,"For 7'0"" high door, add",nan,nan,nan,nan,48.5,nan,nan,48.5,53.5
08 17 23.10,Pre-Hung Doors,0,"Birch, flush, solid core, 1-3/8"" x 6'-8"" x 2'-6"" wide",2 Carp,776776.0,0.941,nan,315.0,53.0,nan,368.0,425.0
08 17 23.10,Pre-Hung Doors,20,"2'-8"" wide",nan,17.0,0.941,nan,244.0,53.0,nan,297.0,345.0
08 17 23.10,Pre-Hung Doors,40,"3'-0"" wide",nan,16.0,1.0,nan,345.0,56.5,nan,401.5,465.0
08 17 23.10,Pre-Hung Doors,200,"Hollow core, 1-3/8"" x 6'-8"" x 2'-6"" wide",nan,17.0,0.941,nan,215.0,53.0,nan,268.0,315.0
08 17 23.10,Pre-Hung Doors,220,"2'-8"" wide",nan,17.0,0.941,nan,242.0,53.0,nan,295.0,345.0
08 17 23.10,Pre-Hung Doors,240,"3'-0"" wide",nan,16.0,1.0,nan,251.0,56.5,nan,307.5,360.0
08 17 23.10,Pre-Hung Doors,280,"For 7'0"" high door, add",nan,nan,nan,nan,41.5,nan,nan,41.5,45.5
08 17 23.10,Pre-Hung Doors,500,"Hardboard paneled, 1-3/8"" x 6'-8"" x 2'-6"" wide",2 Carp,17.0,0.941,nan,175.0,53.0,nan,228.0,272.0
08 17 23.10,Pre-Hung Doors,520,"2'-8"" wide",nan,17.0,0.941,nan,184.0,53.0,nan,237.0,281.0
08 17 23.10,Pre-Hung Doors,540,"3'-0"" wide",nan,16.0,1.0,nan,185.0,56.5,nan,241.5,288.0
08 17 23.10,Pre-Hung Doors,0,"Pine paneled, 1-3/8"" x 6'-8"" x 2'6"" wide",nan,17.0,0.941,nan,310.0,53.0,nan,363.0,425.0
08 17 23.10,Pre-Hung Doors,20,"2'-8"" wide",nan,17.0,0.941,nan,330.0,53.0,nan,383.0,445.0
08 17 23.10,Pre-Hung Doors,40,"3'-0"" wide",nan,16.0,1.0,nan,340.0,56.5,nan,396.5,460.0
08 31 13.10,Types of Framed Access Doors,10,TYPES OF FRAMED ACCESS DOORS,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.10,Types of Framed Access Doors,1000,Fire rated door with lock,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.10,Types of Framed Access Doors,1100,"Metal, 12"" x 12""",1 Corp,10,0.8,Ea.,172.0,45.0,nan,217.0,256.0
08 31 13.10,Types of Framed Access Doors,1150,"18"" x 18""",nan,9,0.889,nan,340.0,50.0,nan,390.0,450.0
08 31 13.10,Types of Framed Access Doors,1200,"24"" x 24""",nan,9,0.889,nan,345.0,50.0,nan,395.0,455.0
08 31 13.10,Types of Framed Access Doors,1250,"24"" x 36""",nan,8,1.0,nan,345.0,56.5,nan,401.5,465.0
08 31 13.10,Types of Framed Access Doors,1300,"24"" x 48""",nan,8,nan,nan,410.0,56.5,nan,466.5,535.0
08 31 13.10,Types of Framed Access Doors,1350,"36"" x 36""",nan,7.50,1.067,nan,510.0,60.0,nan,570.0,650.0
08 31 13.10,Types of Framed Access Doors,1400,"48"" x 48""",nan,7.50,1.067,nan,665.0,60.0,nan,725.0,820.0
08 31 13.10,Types of Framed Access Doors,1600,"Stainless steel, 12"" x 12""",nan,10,0.8,nan,335.0,45.0,nan,380.0,435.0
08 31 13.10,Types of Framed Access Doors,1650,"18"" x 18""",nan,9,0.889,nan,370.0,50.0,nan,420.0,480.0
08 31 13.10,Types of Framed Access Doors,1700,"24"" x 24""",nan,9,0.889,nan,545.0,50.0,nan,595.0,675.0
08 31 13.10,Types of Framed Access Doors,1750,"24"" x 36""",nan,8,1.0,nan,650.0,56.5,nan,706.5,800.0
08 31 13.10,Types of Framed Access Doors,2000,Flush door for finishing,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.10,Types of Framed Access Doors,2100,"Metal 8"" x 8""",1 Carp,10,0.8,Ea.,38.0,44.0,nan,83.0,109.0
08 31 13.10,Types of Framed Access Doors,2150,"12"" x 12""","""",10,0.8,"""",38.5,45.0,nan,83.5,109.0
08 31 13.10,Types of Framed Access Doors,3000,Recessed door for acoustic tile,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.10,Types of Framed Access Doors,3100,"Metal, 12"" x 12""",1 Carp,4.50,1.778,Ea.,48.5,100.0,nan,148.5,203.0
08 31 13.10,Types of Framed Access Doors,3150,"12"" x 24""",nan,4.50,1.778,nan,111.0,100.0,nan,211.0,271.0
08 31 13.10,Types of Framed Access Doors,3200,"24"" x 24""",nan,4,22.0,nan,117.0,113.0,nan,230.0,297.0
08 31 13.10,Types of Framed Access Doors,3250,"24"" x 36""",nan,4,2.0,nan,163.0,113.0,nan,276.0,345.0
08 31 13.10,Types of Framed Access Doors,4000,Recessed door for drywall,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.10,Types of Framed Access Doors,4100,"Metal 12"" x 12""",1 Carp,6,1.333,Ea.,75.5,752.0,nan,150.5,195.0
08 31 13.10,Types of Framed Access Doors,4150,"12"" x 24""",nan,5.50,1.455,nan,118.0,82.0,nan,200.0,252.0
08 31 13.10,Types of Framed Access Doors,4200,"24"" x 36""",nan,5,1.6,4,188.0,90.0,nan,278.0,340.0
08 31 13.10,Types of Framed Access Doors,6000,Standard door,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.10,Types of Framed Access Doors,6100,"Metal, 8"" x 8""",1 Carp,1600,0.8,Ea.,31.5,4455555555.0,nan,76.5,102.0
08 31 13.10,Types of Framed Access Doors,6150,"12"" x 12""",nan,nan,0.8,nan,284.0,nan,nan,329.0,375.0
08 31 13.10,Types of Framed Access Doors,6200,"18"" x 18""",nan,9,0.889,nan,35.0,50.0,nan,85.0,113.0
08 31 13.10,Types of Framed Access Doors,6250,"24"" x 24""",nan,9,0.889,nan,425.0,50.0,nan,475.0,545.0
08 31 13.10,Types of Framed Access Doors,6300,"24"" x 36""",nan,∞8,nan,nan,175.0,56.5,nan,231.5,276.0
08 31 13.10,Types of Framed Access Doors,6350,"36"" x 36""",nan,∞8,1.0,nan,99.0,56.5,nan,155.5,193.0
08 31 13.10,Types of Framed Access Doors,6500,"Stainless steel, 8"" x 8""",nan,10aa,0.8,nan,80.0,nan,nan,125.0,155.0
08 31 13.10,Types of Framed Access Doors,6550,"12"" x 12""",nan,10,0.8,nan,94.0,nan,nan,139.0,170.0
08 31 13.10,Types of Framed Access Doors,6600,"18"" x 18""",nan,9,0.889,nan,170.0,50.0,nan,220.0,262.0
08 31 13.10,Types of Framed Access Doors,6650,"24"" x 24""",nan,9,0.889,nan,259.0,50.0,nan,309.0,360.0
08 31 13.20,Bulkhead / Cellar Doors,10,BULKHEAD / CELLAR DOORS,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.20,Bulkhead / Cellar Doors,20,"Steel, not incl.sides, 44"" x 62""",1 Carp,5.5,1.455,Ea.,715.0,2825.0,nan,797.0,910
08 31 13.20,Bulkhead / Cellar Doors,100,"52"" x 73""",nan,5.1,1.569,nan,895.0,88.5,nan,983.5,"1,125"
08 31 13.20,Bulkhead / Cellar Doors,500,"With sides and foundation plates, 57"" x 45"" x 24""",nan,4.7,1.702,nan,890.0,96.0,nan,986.0,"1,125"
08 31 13.20,Bulkhead / Cellar Doors,600,"42"" x 49"" x 51""",nan,4.3,1.86,nan,605.0,105.0,nan,710.0,820
08 31 13.30,Commercial Floor Doors,10,COMMERCIAL FLOOR DOORS,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.30,Commercial Floor Doors,20,"Aluminum tile, steel frame, one leaf, 2' x 2' opng.",2 Sswk,3.5,4.571,Opng.,760,283.0,nan,"1,043","1,275"
08 31 13.30,Commercial Floor Doors,50,"3'6"" x 3'-6"" opening",nan,3.5,4.571,nan,"1,625",283.0,nan,"1,908","2,200"
08 31 13.30,Commercial Floor Doors,500,"Double leaf, 4' x 4' opening",nan,3.0,5.333,nan,"1,650",330.0,nan,"1,980","2,325"
08 31 13.30,Commercial Floor Doors,550,5' x 5' opening,#,3.0,5.333,V,"2,750",330.0,nan,"3,080","3,525"
08 31 13.35,Industrial Floor Doors,10,INDUSTRIAL FLOOR DOORS,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.35,Industrial Floor Doors,20,"Steel 300 psf L.L., single leaf, 2' x 2', 175 #",2 Sswk,6.0,2.667,Opng.,"1,800",165.0,nan,"1,965","2,229"
08 31 13.35,Industrial Floor Doors,50,"3' x 3' opening, 300 #",nan,5.5,2.909,nan,"1,400",180.0,nan,"1,580","1,829"
08 31 13.35,Daily Labor Crew Output Access Unit,8 31 13.35,Industrial Floor Doors,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.35,Daily Labor Crew Output Access Unit,300,"Double leaf, 4' x 4' opening, 455 #",2 Sswk,5.0,3.2,Opng.,"2,675",198.0,nan,"2,873","3,225"
08 31 13.35,Daily Labor Crew Output Access Unit,350,"5' x 5' opening, 645 #",nan,4.5,3.556,nan,"3,150",220.0,nan,"3,370","3,825"
08 31 13.35,Daily Labor Crew Output Access Unit,0001,"Aluminum, 300 psf LL., single leaf, 2' x 2', 60 #",nan,2.667,nan,nan,735,165.0,nan,900,"1,050"
08 31 13.35,Daily Labor Crew Output Access Unit,050,"3' x 3' opening, 100 #",nan,5.5,2.909,nan,890,180.0,nan,"1,070","1,250"
08 31 13.35,Daily Labor Crew Output Access Unit,500,"Double leaf, 4' x 4' opening, 160 #",nan,5.0,3.2,nan,"3,200",198.0,nan,"3,398","3,825"
08 31 13.35,Daily Labor Crew Output Access Unit,550,"5' x 5' opening, 235 #",nan,4.5,3.556,nan,"4,125",220.0,nan,"4,345","4,875"
08 31 13.35,Daily Labor Crew Output Access Unit,000,"Aluminum, 150 psf L.L., single leaf, 2' x 2', 60 #",nan,6.0,2.667,nan,765,165.0,nan,930,"1,100"
08 31 13.35,Daily Labor Crew Output Access Unit,050,"3' x 3' opening, 95 #",nan,5.5,2.909,nan,"1,150",180.0,nan,"1,330","1,525"
08 31 13.35,Daily Labor Crew Output Access Unit,500,"Double leaf, 4' x 4' opening, 150 #",nan,5.0,3.2,nan,"1,450",198.0,nan,"1,648","1,900"
08 31 13.35,Daily Labor Crew Output Access Unit,550,"5' x 5' opening, 230 #",nan,4.5,3.556,nan,"1,950",220.0,nan,"2,170","2,500"
08 31 13.40,Kennel Doors,10,KENNEL DOORS,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.40,Kennel Doors,20,"2 way, swinging type, 13"" x 19"" opening",2 Carp,11.0,1.455,Opng.,87.0,82.0,nan,169.0,218.0
08 31 13.40,Kennel Doors,100,"17"" x 29"" opening",nan,11.0,1.455,nan,122.0,82.0,nan,204.0,256.0
08 31 13.40,Kennel Doors,200,"9"" x 9"" opening, electronic with accessories",nan,11.0,1.455,nan,154.0,82.0,nan,236.0,292.0
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,8 32 13.10,Sliding Aluminum Doors,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,010,SLIDING ALUMINUM DOORS,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,350,"Aluminum, 5/8"" tempered insulated glass, 6' wide",2 Carp,4.0,4.0,Ea.,"1,500",225.0,nan,"1,725","1,975"
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,400,Premium,nan,4.0,4.0,nan,"1,500",225.0,nan,"1,725","1,975"
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,450,Economy,nan,4.0,4.0,nan,860,225.0,nan,"1,085","1,275"
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,500,"8' wide, premium",nan,3.0,5.333,nan,"1,725",300.0,nan,"2,025","2,350"
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,550,Economy,nan,3.0,5.333,nan,"1,525",300.0,nan,"1,825","2,125"
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,600,"12' wide, premium",nan,2.5,6.4,nan,"3,000",360.0,nan,"3,360","3,825"
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,650,Economy,nan,2.5,6.4,nan,"1,525",360.0,nan,"1,885","2,200"
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,000,"Aluminum, baked on enamel, temp glass, 6'-8"" x 10'-0"" wide",nan,4.0,4.0,nan,"1,150",225.0,nan,"1,375","1,600"
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,020,"Insulating glass, 6'8"" x 6'0"" wide",nan,4.0,4.0,nan,950,225.0,nan,"1,175","1,375"
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,040,"8'0"" wide",nan,3.0,5.333,nan,"1,125",300.0,nan,"1,425","1,700"
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,060,"10'-0"" wide",nan,2.0,8.0,nan,"1,300",450.0,nan,"1,750","2,100"
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,080,"Anodized, temp glass, 6'-8"" x 6'-0"" wide",nan,432.0,4.0,nan,465,225.0,nan,690,850
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,100,"8'0"" wide",nan,nan,5.333,nan,585,300.0,nan,885,"1,100"
08 31 13.40,08 32 13 - Sliding Aluminum-Framed Glass Doors,120,"10'0"" wide",nan,nan,8.0,nan,690,450.0,nan,"1,140","1,425"
08 31 13.40,000 - Aluminum Sliding Glass Door System,10,Sliding door 4' wide opening single side,2 Carp,222222.0,8,Ea.,"6,375",450,nan,"6,825","7,675"
08 31 13.40,000 - Aluminum Sliding Glass Door System,15,8' wide opening single side,nan,nan,8,nan,"1,700",450,nan,"2,150","2,550"
08 31 13.40,000 - Aluminum Sliding Glass Door System,20,"Telescoping glass door system, 4' wide opening biparting",nan,nan,8,nan,"5,475",450,nan,"5,925","6,700"
08 31 13.40,000 - Aluminum Sliding Glass Door System,25,8' wide opening biparting,nan,nan,8o,nan,"6,375",450,nan,"6,825","7,675"
08 31 13.40,000 - Aluminum Sliding Glass Door System,30,"Folding glass door, 4' wide opening biparting",nan,nan,8o,nan,"8,500",450,nan,"8,950","10,000"
08 31 13.40,000 - Aluminum Sliding Glass Door System,335,8' wide opening biparting,nan,nan,8∞∞,nan,"5,100",450,nan,"5,550","6,275"
08 31 13.40,000 - Aluminum Sliding Glass Door System,40,"ICU-CCU sliding telescoping glass door, 4'x7', single side opening",22,nan,8,nan,"3,250",450,nan,"3,700","4,250"
08 31 13.40,000 - Aluminum Sliding Glass Door System,345,"8'x7', single side opening",nan,nan,8,nan,"4,950",450,nan,"5,400","6,100"
08 31 13.40,8 32 19.15 - Sliding Glass Vinyl-Clad Wood Doors,10,SLIDING GLASS VINYL-CLAD WOOD DOORS,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.40,8 32 19.15 - Sliding Glass Vinyl-Clad Wood Doors,20,"Glass, sliding vinyl clad, insul. glass, 6'-0"" x 6'8""",5G55 2 Carp,4.0,4.0,Opng.,"1,575",2222.0,nan,"1,800","2,050"
08 31 13.40,8 32 19.15 - Sliding Glass Vinyl-Clad Wood Doors,25,"6-0"" x 6'-10"" high",G,nan,4.0,nan,"1,725",nan,nan,"1,950","2,225"
08 31 13.40,8 32 19.15 - Sliding Glass Vinyl-Clad Wood Doors,30,"6-0"" x 8'-0"" high",G,nan,4.0,nan,"2,125",nan,nan,"2,350","2,650"
08 31 13.40,8 32 19.15 - Sliding Glass Vinyl-Clad Wood Doors,350,"5-0"" x 6'-8"" high",G,4.0,4.0,4,"1,650",nan,nan,"1,875","2,150"
08 31 13.40,Table: Door and Grille Costs,08 32 19 - Sliding Wood-Framed Glass Doors,nan,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.40,Table: Door and Grille Costs,08 32 19.15 Sliding Glass Vinyl-Clad Wood Doors,nan,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.40,Table: Door and Grille Costs,0100,"8'-0"" x 6'-10"" high",G 2 Carp,4.0,4.0,Opng .,"2,250",225,nan,"2,475","2,80"
08 31 13.40,Table: Door and Grille Costs,0500,"4 leaf, 9'-0"" x 6'-10"" high",G,3.0,5.333,nan,"3,275",300,nan,"3,575","4,05"
08 31 13.40,Table: Door and Grille Costs,0600,"12'-0"" x 6'-10"" high",G,3.0,5.333,nan,"4,250",300,nan,"4,550","5,12"
08 31 13.40,Table: Door and Grille Costs,08 33 Coiling Doors and Grilles,nan,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.40,Table: Door and Grille Costs,08 33 13 Coiling Counter Doors,nan,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.40,Table: Door and Grille Costs,"08 33 13.10 Counter Doors, Coiling Type",nan,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.40,Table: Door and Grille Costs,0010,"COUNTER DOORS, COILING TYPE",nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.40,Table: Door and Grille Costs,0020,"Manual, incl.frame and hardware, galv. stl., 4' rollup, 6' long",2 Carp,2.0,8.0,Opng .,"1,350",450,nan,"1,800","2,15"
08 31 13.40,Table: Door and Grille Costs,0300,"Galvanized steel, UL label",2,1.8,8.889,nan,"1,350",500,nan,"1,850","2,22"
08 31 13.40,Table: Door and Grille Costs,0600,"Stainless steel, 4' high rol-up, 6' long",nan,2.0,8.0,nan,"2,250",450,nan,"2,700","3,15"
08 31 13.40,Table: Door and Grille Costs,0700,10' long,nan,1.8,8.889,nan,"2,725",500,nan,"3,225","3,72"
08 31 13.40,Table: Door and Grille Costs,2000,"Aluminum, 4' high, 4' long",nan,2.2,7.273,nan,"1,875",410,nan,"2,285","2,67"
08 31 13.40,Table: Door and Grille Costs,2020,6' long,nan,2.0,8.0,nan,"2,525",450,nan,"2,975","3,45"
08 31 13.40,Table: Door and Grille Costs,2040,8' long,nan,1.9,8.421,nan,"2,400",475,nan,"2,875","3,32"
08 31 13.40,Table: Door and Grille Costs,2060,10' long,nan,1.8,8.889,nan,"2,375",500,nan,"2,875","3,37"
08 31 13.40,Table: Door and Grille Costs,2080,14' long,nan,1.4,11.429,nan,"3,650",645,nan,"4,295","4,97"
08 31 13.40,Table: Door and Grille Costs,2100,"6' high, 4' long",nan,2.0,8.0,nan,"2,575",450,nan,"3,025","3,50"
08 31 13.40,Table: Door and Grille Costs,2120,6' long,nan,1.6,10.0,nan,"1,875",565,nan,"2,440","2,90"
08 31 13.40,Table: Door and Grille Costs,2140,10' long,nan,1.4,11.429,nan,"2,475",645,nan,"3,120","3,67"
08 31 13.40,Table: Door and Grille Costs,08 33 16 Coiling Counter Grilles,nan,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.40,Table: Door and Grille Costs,08 33 16.10 Coiling Grilles,nan,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.40,Table: Door and Grille Costs,0010,COILING GRILLES,nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.40,Table: Door and Grille Costs,0015,"Aluminum, manual, incl.frame, mill finish",nan,nan,nan,nan,,nan,nan,nan,nan
08 31 13.40,Table: Door and Grille Costs,0020,"Top coiling, 4' high, 4' long",2 Sswk,3.2,55.0,Opng .,"1,525",310,nan,"1,835","2,153"
08 31 13.40,Table: Door and Grille Costs,0030,6' long,t,3.2,5.0,nan,"1,825",310,nan,"2,135","2,47"
08 31 13.40,Table: Door and Grille Costs,0040,8' long,nan,2.4,6.667,nan,"2,000",410,nan,"2,410","2,82"
08 31 13.40,Table: Door and Grille Costs,0050,12' long,nan,2.4,6.667,nan,"2,475",410,nan,"2,885","3,3385"
08 31 13.40,Table: Door and Grille Costs,0060,16' long,nan,1.6,10.0,nan,"2,650",620,nan,"3,270","3,85"
08 31 13.40,Table: Door and Grille Costs,0070,"6' high, 4' long",nan,3.2,5.0,nan,"1,850",310,nan,"2,160","2,50"
08 31 13.40,Table: Door and Grille Costs,0080,6' long,nan,3.2,5.0,nan,"1,800",310,nan,"2,110","2,47"
08 31 13.40,Table: Door and Grille Costs,0090,8' long,nan,2.4,6.667,nan,"1,775",410,nan,"2,185","2,57"
08 31 13.40,Table: Door and Grille Costs,0100,12' long,nan,1.6,10.0,nan,"2,350",620,nan,"2,970","3,52"
08 31 13.40,Table: Door and Grille Costs,0110,16' long,nan,1.2,13.333,nan,"2,850",825,nan,"3,675","4,40"
