Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
28 46 20.50,Alarm Panels and Devices,2400,Intercom outlet,nan,8.0,1.0,nan,66,66,nan,132,171
28 46 20.50,Alarm Panels and Devices,2600,"Sound system, intercom handset",nan,8.0,1.0,nan,490,66,nan,556,635
28 46 20.50,Alarm Panels and Devices,3600,4 zone,2 Elec,2.0,8.0,nan,460,530,nan,990,"1,300"
28 46 20.50,Alarm Panels and Devices,3700,5 zone,nan,1.5,10.667,nan,780,705,nan,"1,485","1,900"
28 46 20.50,Alarm Panels and Devices,3800,8 zone,nan,nan,nan,nan,575,"1,050",nan,"1,625","2,200"
28 46 20.50,Alarm Panels and Devices,3900,10 zone,nan,1.25,12.8,nan,890,845,nan,"1,735","2,225"
28 46 20.50,Alarm Panels and Devices,4000,12 zone,nan,0.67,23.988,nan,"2,700","1,600",nan,"4,300","5,325"
28 46 20.50,Alarm Panels and Devices,4020,"Alarm device, tamper, flow",1 Elec,8.0,1.0,nan,217,66,nan,283,340
28 46 20.50,Alarm Panels and Devices,4025,"Fire alarm, loop expander card",nan,16.0,0.5,nan,555,33,nan,588,660
28 46 20.50,Alarm Panels and Devices,4050,Actuating device,nan,8.0,1.0,nan,345,66,nan,411,480
28 46 20.50,Alarm Panels and Devices,4200,Battery and rack,nan,nan,2.0,nan,490,132,nan,622,735
28 46 20.50,Alarm Panels and Devices,4400,Automatic charger,nan,nan,nan,nan,555,66,nan,621,710
28 46 20.50,Alarm Panels and Devices,4600,Signal bell,nan,nan,nan,nan,50.50,66,nan,116.50,155
28 46 20.50,Alarm Panels and Devices,4610,"Fire alarm signal bell 10"" red 20-24 V P",nan,888.0,nan,nan,168,66,nan,234,284
28 46 20.50,Alarm Panels and Devices,4800,Trouble buzzer or manual station,nan,nan,1.0,nan,80,66,nan,146,187
28 46 20.50,Alarm Panels and Devices,5425,Duct smoke and heat detector 2 wire,nan,nan,1.0,nan,148,66,nan,214,262
28 46 20.50,Alarm Panels and Devices,5430,Fire alarm duct detector controller,nan,3.0,2.667,nan,186,177,nan,363,465
28 46 20.50,Alarm Panels and Devices,5435,Fire alarm duct detector sensor kit,nan,8.0,1.0,nan,77,66,nan,143,183
28 46 20.50,Alarm Panels and Devices,5440,Remote test station for smoke detector duct type,nan,5.3,1.509,nan,49.50,100,nan,149.50,204
28 46 20.50,Alarm Panels and Devices,5460,Remote fire alarm indicator light,nan,5.3,1.509,nan,26,100,nan,126,178
28 46 20.50,Alarm Panels and Devices,5600,Strobe and horn,nan,5.3,1.509,nan,120,100,nan,220,281
28 46 20.50,Alarm Panels and Devices,5610,Strobe and horn (ADA type),nan,5.3,1.509,nan,143,100,nan,243,305
28 46 20.50,Alarm Panels and Devices,5620,Visual alarm (ADA type),nan,6.7,1.194,nan,109,79,nan,188,237
28 46 20.50,Alarm Panels and Devices,5800,electric bell,nan,6.7,1.194,nan,53,79,nan,132,176
28 46 20.50,Alarm Panels and Devices,6000,"Door holder, electro magnetic",nan,4.0,2.0,nan,106,132,nan,238,315
28 46 20.50,Alarm Panels and Devices,6200,Combination holder and closer,nan,3.2,2.5,nan,165,166,nan,331,430
28 46 20.50,Alarm Panels and Devices,6600,Drillswitch,nan,8.0,1.0,nan,510,66,nan,576,660
28 46 20.50,Alarm Panels and Devices,68001,Master box,nan,2.7,2.963,nan,"6,175",196,nan,"6,371","7,100"
28 46 20.50,Alarm Panels and Devices,7000,Break glass station,nan,8.0,nan,nan,64,66,nan,130,169
28 46 20.50,Alarm Panels and Devices,7800,"Remote annunciator, 8 zone lamp",nan,1.8,4.444,nan,325,294,nan,619,795
28 46 20.50,Alarm Panels and Devices,8000,12 zone lamp,2 Elec,2.6,6.154,nan,485,405,nan,890,"1,125"
28 46 20.50,Alarm Panels and Devices,8200,16 zone lamp,nan,2.2,7.273,nan,380,480,nan,860,"1,125"
28 47 12.10,Mass Notification System,10,MASS NOTIFICATION SYSTEM,nan,nan,nan,nan,nan,nan,nan,nan,75
28 47 12.10,Mass Notification System,100,"Wireless command center, 10,000 devices",2 Elec,1.33,12.03,Ea.,"3,000",795.0,nan,"3,795","4,475"
28 47 12.10,Mass Notification System,200,"Option, email notification",nan,nan,nan,nan,"2,100",nan,nan,"2,100","2,325"
28 47 12.10,Mass Notification System,210,Remote device supervision & monitor,nan,nan,nan,nan,"2,625",nan,nan,"2,625","2,900"
28 47 12.10,Mass Notification System,300,"Antenna VHF or UHF, for medium range",1 Elec,4.0,2.0,nan,95,132.0,nan,227,300
28 47 12.10,Mass Notification System,310,For high-power transmitter,nan,2.0,4.0,nan,"1,100",265.0,nan,"1,365","1,600"
28 47 12.10,Mass Notification System,400,"Transmitter, 25 watt",nan,4.0,2.0,nan,"1,725",132.0,nan,"1,857","2,100"
28 47 12.10,Mass Notification System,410,40 watt,nan,2.66,3.008,nan,"2,000",199.0,nan,"2,199","2,500"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,2000,"Surveillance, one station (camera & monitor)",2 Elec,2.6,6.154,Total,600,405,nan,"1,005","1,275"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,2200,"For additional camera stations, add",1 Elec,2.7,2.963,Ea.,187,196,nan,383,500
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,2400,"Industrial quality, one station (camera & monitor)",2 Elec,2.6,6.154,Total,"1,550",405,nan,"1,955","2,300"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,2600,"For additional camera stations, add",1 Elec,2.7,2.963,Ea.,700,196,nan,896,"1,050"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,2610,"For low light, add",nan,2.7,2.963,nan,500,196,nan,696,840
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,2620,"For very low light, add",nan,2.7,2.963,nan,"2,700",196,nan,"2,896","3,250"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,2800,"For weatherproof camera station, add",nan,1.3,6.154,nan,480,405,nan,885,"1,125"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,3000,"For pan and tilt, add",nan,1.3,6.154,nan,"1,475",405,nan,"1,880","2,200"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,3200,"For zoom lens - remote control, add",!,2.0,4.0,nan,"1,675",265,nan,"1,940","2,250"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,3400,Extended zoom lens,nan,2.0,4.0,nan,"4,700",265,nan,"4,965","5,575"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,3410,"For automatic iris for low light, add",nan,2.0,4.0,nan,955,265,nan,"1,220","1,450"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,3600,"Educational TV studio, basic 3 camera system, black & white,",nan,nan,nan,nan,,nan,nan,nan,nan
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,3800,electrical & electronic equip. only,4 Elec,0.8,40.0,Total,"7,725","2,650",nan,"10,375","12,400"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,4000,Full console,nan,0.28,114.0,nan,"23,700","7,575",nan,"31,275","37,300"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,4100,"As above, but color system",nan,0.28,114.0,nan,"47,100","7,575",nan,"54,675","63,000"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,4120,Full console,nan,0.12,267.0,nan,"177,500","17,700",nan,"195,200","221,000"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,4200,"For film chain, black & white, add",1 Elec,nan,8.0,Ea.,"11,600",530,nan,"12,130","13,600"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,4250,"Color, add",nan,0.25,32.0,"""","8,350","2,125",nan,"10,475","12,300"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,4400,"For video recorders, add",1 Elec,1.0,8.0,Eo.,"2,275",530,nan,"2,805","3,275"
28 23 13.10,0010 CLOSED CIRCUIT TELEVISION SYSTEM,46001,Premium,4 Elec,0.4,80.0,"""","15,000","5,300",nan,"20,300","24,400"
28 23 23.50,Video Surveillance Equipments,10,VIDEO SURVEILLANCE EQUIPMENTS,nan,nan,nan,nan,,nan,nan,nan,nan
28 23 23.50,Video Surveillance Equipments,200,"Video cameras, wireless, hidden in exit signs, clocks, etc., incl. receiver",1 Elec,333.0,2.667,Ea.,149,177.0,nan,326,425
28 23 23.50,Video Surveillance Equipments,210,"Accessories for video recorder, single camera",nan,nan,2.667,nan,178,177.0,nan,355,460
28 23 23.50,Video Surveillance Equipments,220,For multiple cameras,nan,3.0,2.667,nan,"1,600",177.0,nan,"1,777","2,000"
28 23 23.50,Video Surveillance Equipments,230,"Video cameras, wireless, for under vehicle searching, complete",nan,2.0,4.0,nan,"14,200",265.0,nan,"14,465","16,000"
28 23 23.50,Video Surveillance Equipments,234,"Master monitor station, 3 doors x 5 color monitor with tilt feature",nan,2.0,4.0,nan,"1,025",265.0,nan,"1,290","1,525"
28 31 16.50,Intrusion Detection,10,"INTRUSION DETECTION, not including wires & conduits",nan,nan,nan,nan,,nan,nan,nan,nan
28 31 16.50,Intrusion Detection,100,"Burglar alarm, battery operated, mechanical trigger",1 Elec,4.0,222.0,Eg.,284,132.0,nan,416,505
28 31 16.50,Intrusion Detection,200,Electrical trigger,nan,4.0,nan,nan,340,132.0,nan,472,565
28 31 16.50,Intrusion Detection,400,"For outside key control, add",nan,8.0,nan,nan,87.50,66.0,nan,153.50,195
28 31 16.50,Intrusion Detection,600,"For remote signaling circuitry, add",nan,8.0,1.0,nan,144,66.0,nan,210,258
28 31 16.50,Intrusion Detection,800,"Card reader, flush type, standard",nan,2.7,2.963,nan,680,196.0,nan,876,"1,050"
28 31 16.50,Intrusion Detection,1000,Multi code,nan,2.7,2.963,nan,"1,225",196.0,nan,"1,421","1,650"
28 31 16.50,Intrusion Detection,1200,"Door switches, hinge switch",nan,5.3,1.509,nan,66.50,100.0,nan,166.50,222
28 31 16.50,Intrusion Detection,1400,Magnetic switch,nan,5.3,1.509,nan,125,100.0,nan,225,286
28 31 16.50,Intrusion Detection,1600,"Exit control locks, horn alarm",nan,4.0,22.0,nan,237,132.0,nan,369,460
28 31 16.50,Intrusion Detection,1800,Flashing light alarm,nan,4.0,2.0,nan,239,132.0,nan,371,460
28 31 16.50,Intrusion Detection,2000,"Indicating panels, 1 channel",nan,2.7,2.963,nan,218,196.0,nan,414,530
28 31 16.50,Intrusion Detection,2200,10 channel,12 Elec,3.2,5.0,nan,"1,150",330.0,nan,"1,480","1,775"
28 31 16.50,Intrusion Detection,2400,20 channel,nan,28.0,nan,nan,"2,450",530.0,nan,"2,980","3,475"
28 31 16.50,Intrusion Detection,2600,40 channel,nan,1.14,14.035,nan,"4,550",930.0,nan,"5,480","6,375"
28 31 16.50,Intrusion Detection,2800,"Ultrasonic motion detector, 12 V",1 Elec,2.3,3.478,nan,164,230.0,nan,394,520
28 31 16.50,Intrusion Detection,3000,Infrared photoelectric detector,nan,4.0,2.0,nan,120,132.0,nan,252,330
