Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
22 05 23.20,"Valves, Bronze",6440,"3/4""",1 Plum,28.0,0.286,Ea.,59.50,19.95,nan,79.45,95
22 05 23.20,"Valves, Bronze",6450,"ן""",nan,24.0,0.333,nan,375,23.50,nan,398.50,445
22 05 23.20,"Valves, Bronze",6460,"1-1/4""",nan,20.0,0.4,nan,490,28,nan,518,580
22 05 23.20,"Valves, Bronze",6470,"1-1/2""",nan,18.0,0.444,nan,820,31,nan,851,950
22 05 23.20,"Valves, Bronze",6480,"2""",nan,16.0,0.5,nan,"1,175",35,nan,"1,210","1,350"
22 05 23.20,"Valves, Bronze",6490,"2-1/2""",nan,15.0,0.533,nan,"4,650",37,nan,"4,687","5,175"
22 05 23.20,"Valves, Bronze",6900,"Reducing, water pressure",nan,nan,nan,nan,,nan,nan,nan,nan
22 05 23.20,"Valves, Bronze",6920,"300 psi to 25-75 psi, threaded or sweat",nan,nan,nan,nan,,nan,nan,nan,nan
22 05 23.20,"Valves, Bronze",6940,"1/2""",1 Plum,24.0,0.333,Ea.,585,23.50,nan,608.50,680
22 05 23.20,"Valves, Bronze",6950,"3/4""",nan,20.0,0.4,nan,615,28,nan,643,720
22 05 23.20,"Valves, Bronze",6960,"1""",nan,19.0,0.421,nan,955,29.50,nan,984.50,"1,100"
22 05 23.20,"Valves, Bronze",6970,"1-1/4""",nan,15.0,0.533,nan,"1,625",37,nan,"1,662","1,825"
22 05 23.20,"Valves, Bronze",6980,"1-1/2""",nan,13.0,0.615,nan,"2,675",43,nan,"2,718","3,025"
22 05 23.20,"Valves, Bronze",8350,"Tempering, water, sweat connections",nan,nan,nan,nan,,nan,nan,nan,nan
22 05 23.20,"Valves, Bronze",8400,"1/2""",1 Plum,242.0,0.333,Ea.,159,22.50,nan,182.50,210
22 05 23.20,"Valves, Bronze",8440,"3/4""",11,20.0,0.4,=,184,28,nan,212,245
22 05 23.20,"Valves, Bronze",8650,Threaded connections,nan,nan,nan,nan,,nan,nan,nan,nan
22 05 23.20,"Valves, Bronze",8700,"1/2""",1 Plum,24.0,0.333,Ea.,176,23.50,nan,199.50,228
22 05 23.20,"Valves, Bronze",8740,"3/4""",nan,20.0,0.4,nan,"1,100",28,nan,"1,128","1,275"
22 05 23.20,"Valves, Bronze",8750,"1""",nan,19.0,0.421,nan,"1,250",29.50,nan,"1,279.50","1,425"
22 05 23.20,"Valves, Bronze",8760,"1-1/4""",nan,15.0,0.533,nan,"1,925",37,nan,"1,962","2,175"
22 05 23.20,"Valves, Bronze",8770,"1-1/2""",nan,13.0,0.615,nan,"2,100",43,nan,"2,143","2,400"
22 05 23.20,"Valves, Bronze",8780,"2""",nan,11.0,0.727,nan,"3,150",51,nan,"3,201","3,550"
22 05 23.20,"Valves, Bronze",8800,Water heater water & gas safety shut off,nan,nan,nan,nan,,nan,nan,nan,nan
22 05 23.20,"Valves, Bronze",8810,Protection against a leaking water heater,nan,nan,nan,nan,,nan,nan,nan,nan
22 05 23.20,"Valves, Bronze",8814,Shut off valve,1 Plum,16.0,0.5,Ea.,196,35,nan,231,267
22 05 23.20,"Valves, Bronze",8818,Water heater dam,nan,32.0,0.25,nan,52.50,17.45,nan,69.95,84
22 05 23.20,"Valves, Bronze",8822,Gas control wiring harness,nan,32.0,0.25,4,25.50,17.45,nan,42.95,54
22 05 23.20,"Valves, Bronze",8830,Whole house flood safety shut off,nan,nan,nan,nan,,nan,nan,nan,nan
22 05 23.20,"Valves, Bronze",8834,Connections,nan,nan,nan,nan,,nan,nan,nan,nan
22 05 23.20,"Valves, Bronze",8838,"3/4"" NPT",1 Plum,12.0,0.667,Ea.,"1,050",46.50,nan,"1,096.50","1,225"
22 01 02.10,"Boilers, General",0010,"BOILERS, GENERAL, Prices do not include flue piping, elec. wiring,",nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",0020,"gas or oil piping, boiler base, pad, or tankless unless noted",nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",0100,"Boiler H..: 10 KW = 34 lb./steam/hr. = 33,475 BTU/hr.",nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",0150,"To convert SFR to BTU rating: Hot water, 150 x SFR;",nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",0160,"Forced hot water, 180 x SFR; steam, 240 x SFR",nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",22 01 02.20,Labor Adjustment Factors,nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",0010,"LABOR ADJUSTMENT FACTORS (For Div. 21, 22 and 23) R220102-20",nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",0100,"Labor factors: The below are reasonable suggestions, but",nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",0110,"each project must be evaluated for its own peculiarities, and",nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",0120,the adjustments be increased or decreased depending on the,nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",0130,severity of the special conditions.,nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",1000,Add to labor for elevated installation (Above floor level),nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",1080,10' to 14.5' high,nan,nan,nan,nan,,nan,nan,nan,10%
22 01 02.10,"Boilers, General",1100,15' to 19.5' high,nan,nan,nan,nan,,nan,nan,nan,20%
22 01 02.10,"Boilers, General",1120,20' to 24.5' high,nan,nan,nan,nan,,nan,nan,nan,25%
22 01 02.10,"Boilers, General",1140,25' to 29.5' high,nan,nan,nan,nan,,nan,nan,nan,35%
22 01 02.10,"Boilers, General",1160,30' to 34.5' high,nan,nan,nan,nan,,nan,nan,nan,40%
22 01 02.10,"Boilers, General",1180,35' to 39.5' high,nan,nan,nan,nan,,nan,nan,nan,50%
22 01 02.10,"Boilers, General",1200,40' and higher,nan,nan,nan,nan,,nan,nan,nan,55%
22 01 02.10,"Boilers, General",2000,Add to labor for crawl space,nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",2100,3' high,nan,nan,nan,nan,,nan,nan,nan,40%
22 01 02.10,"Boilers, General",2140,4' high,nan,nan,nan,nan,,nan,nan,nan,30%
22 01 02.10,"Boilers, General",3000,Add to labor for multi-story building,nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",3010,For new construction (No elevator available),nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",3100,Add for floors 3 thru 10,nan,nan,nan,nan,,nan,nan,nan,5%
22 01 02.10,"Boilers, General",3110,Add for floors 11 thru 15,nan,nan,nan,nan,,nan,nan,nan,10%
22 01 02.10,"Boilers, General",3120,Add for floors 16 thru 20,nan,nan,nan,nan,,nan,nan,nan,15%
22 01 02.10,"Boilers, General",3130,Add for floors 21 thru 30,nan,nan,nan,nan,,nan,nan,nan,20%
22 01 02.10,"Boilers, General",3140,Add for floors 31 and up,nan,nan,nan,nan,,nan,nan,nan,30%
22 01 02.10,"Boilers, General",3170,For existing structure (Elevator available),nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",3180,Add for work on floor 3 and above,nan,nan,nan,nan,,nan,nan,nan,2%
22 01 02.10,"Boilers, General",4000,Add to labor for working in existing occupied buildings,nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",4100,Hospital,nan,nan,nan,nan,,nan,nan,nan,35%
22 01 02.10,"Boilers, General",4140,Office building,nan,nan,nan,nan,,nan,nan,nan,25%
22 01 02.10,"Boilers, General",4180,School,nan,nan,nan,nan,,nan,nan,nan,20%
22 01 02.10,"Boilers, General",4220,Factory or warehouse,nan,nan,nan,nan,,nan,nan,nan,15%
22 01 02.10,"Boilers, General",4260,Multi dwelling,nan,nan,nan,nan,,nan,nan,nan,15%
22 01 02.10,"Boilers, General",5000,"Add to labor, miscellaneous",nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",5100,Cramped shaft,nan,nan,nan,nan,,nan,nan,nan,35%
22 01 02.10,"Boilers, General",5140,Congested area,nan,nan,nan,nan,,nan,nan,nan,15%
22 01 02.10,"Boilers, General",5180,Excessive heat or cold,nan,nan,nan,nan,,nan,nan,nan,30%
22 01 02.10,"Boilers, General",9000,"Labor factors: The above are reasonable suggestions, but",nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",9010,each project should be evaluated for its own peculiarities.,nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",9100,Other factors to be considered are:,nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",9140,Movement of material and equipment through finished areas,nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",9180,Equipment room,nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",9220,Attic space,nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",9260,No service road,nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",9300,Poor unloading / storage area,nan,nan,nan,nan,,nan,nan,nan,nan
22 01 02.10,"Boilers, General",9340,Congested site area / heavy traffic,nan,nan,nan,nan,,nan,nan,nan,nan
22 11 13.23,"Distribution Pipe/Tube, Copper",4200,"5"" diameter",Q-1,36,0.444,L.F.,180,28,nan,208,240
22 11 13.23,"Distribution Pipe/Tube, Copper",4220,"6"" diameter",Q-2,42,0.571,nan,270,37,nan,307,355
22 11 13.44,"Pipe, Steel",540,"Black, 1/4"" diameter",1 Plum,66.0,121.0,LF,7.95,8.45,nan,16.4,21.5
22 11 13.44,"Pipe, Steel",550,"3/8"" diameter",nan,65.0,0.123,nan,10.35,8.6,nan,18.95,24.0
22 11 13.44,"Pipe, Steel",560,"1/2"" diameter",nan,63.0,0.127,nan,2.81,8.85,nan,11.66,16.3
22 11 13.44,"Pipe, Steel",570,"3/4"" diameter",nan,61.0,0.131,nan,3.41,9.15,nan,12.56,17.4
22 11 13.44,"Pipe, Steel",580,"1"" diameter",nan,53.0,0.151,nan,3.89,10.55,nan,14.44,19.95
22 11 13.44,"Pipe, Steel",590,"1-1/4"" diameter",Q-1,89.0,0.18,☐,5.05,11.3,nan,16.35,22.5
22 11 13.44,"Pipe, Steel",600,"1-1/2"" diameter",nan,80.0,200.0,nan,5.9,12.55,nan,18.45,25.5
22 11 13.44,"Pipe, Steel",610,"2"" diameter",nan,64.0,0.25,nan,7.9,15.7,nan,23.6,32.0
22 11 13.44,"Pipe, Steel",620,"2-1/2"" diameter",nan,50.0,0.32,nan,14.7,20229.0,nan,34.7,46.0
22 11 13.44,"Pipe, Steel",630,"3"" diameter",nan,43.0,0.372,nan,19.2,23.5,nan,42.7,56.0
22 11 13.44,"Pipe, Steel",640,"3-1/2"" diameter",nan,40.0,0.4,nan,28.5,25.0,nan,53.5,69.0
22 11 13.44,"Pipe, Steel",650,"4"" diameter",nan,36.0,0.444,nan,29.0,28.0,nan,57.0,73.0
22 11 13.44,"Pipe, Steel",1290,"Galvanized, 1/4"" diameter",1 Plum,66.0,121.0,LF,10.95,8.45,nan,19.4,24.5
22 11 13.44,"Pipe, Steel",1300,"3/8"" diameter",nan,65.123,nan,nan,14.4,8.6,nan,23.0,28.5
22 11 13.44,"Pipe, Steel",1310,"1/2"" diameter",nan,63.0,0.127,nan,3.19,8.85,nan,12.04,16.7
22 11 13.44,"Pipe, Steel",1320,"3/4"" diameter",nan,61.0,0.131,nan,3.92,9.15,nan,13.07,17.95
22 11 13.44,"Pipe, Steel",1330,"1"" diameter",nan,53.0,0.151,nan,4.63,10.55,nan,15.18,21.0
22 11 13.44,"Pipe, Steel",1340,"1-1/4"" diameter",0-1,89.0,0.18,nan,6.05,11.3,nan,17.35,23.5
22 11 13.44,"Pipe, Steel",1350,"1-1/2"" diameter",nan,80.0,0.2,nan,7.1,12.55,nan,19.65,26.5
22 11 13.44,"Pipe, Steel",1360,"2"" diameter",nan,64.0,0.25,nan,9.55,15.7,nan,25.25,34.0
22 11 13.44,"Pipe, Steel",1370,"2-1/2"" diameter",nan,50.0,0.32,nan,16.5,22228.0,nan,36.5,48.0
22 11 13.44,"Pipe, Steel",1380,"3"" diameter",nan,43.0,0.372,nan,21.5,23.5,nan,45.0,59.0
22 11 13.44,"Pipe, Steel",1390,"3-1/2"" diameter",nan,40.0,0.4,nan,33.5,25.0,nan,58.5,74.5
22 11 13.44,"Pipe, Steel",1400,"4"" diameter",nan,36.0,0.444,nan,33.5,nan,nan,61.5,78.5
22 11 13.44,"Pipe, Steel",2040,"Welded, Sch. 40, on Yoke & Rollhanger Assemblies Black, 1"" diameter",Q-15,93.0,0.172,LF,4.65,10.8,0.67,16.12,22.0
22 11 13.44,"Pipe, Steel",2070,"2"" diameter",nan,61.0,0.262,1,7.85,16.5,1.02,25.37,34.5
22 11 13.44,"Pipe, Steel",2090,"3"" diameter",nan,43.0,0.372,nan,16.15,23.5,1.44,41.09,54.5
22 11 13.44,"Pipe, Steel",2110,"4"" diameter",nan,37.0,432.0,nan,22.5,27.0,1.68,51.18,67.5
22 11 13.44,"Pipe, Steel",2120,"5"" diameter",nan,32.0,0.5,nan,25.5,31.5,1.94,58.94,77.0
22 11 13.44,"Pipe, Steel",2130,"6"" diameter",Q-16,36.0,0.667,LF,27.0,43.5,1.73,72.23,96.5
22 11 13.44,"Pipe, Steel",2140,"8"" diameter",nan,29.0,0.828,nan,88.5,54.0,2.14,144.64,180.0
22 11 13.44,"Pipe, Steel",2150,"10"" diameter",nan,24.0,1.0,nan,113.0,65.0,2.59,180.59,224.0
22 11 13.44,"Pipe, Steel",2160,"12"" diameter",nan,19.0,1.263,nan,141.0,82.5,3.27,226.77,283.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",10,"PIPE, FITTINGS AND VALVES, STEEL, GROOVED-JOINT",nan,nan,nan,nan,,nan,nan,nan,nan
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",12,Fittings are ductile iron. Steel fittings noted.,nan,nan,nan,nan,,nan,nan,nan,nan
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",20,"Pipe includes coupling & clevis type hanger assemblies, 10' OC",nan,nan,nan,nan,,nan,nan,nan,nan
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1000,"Schedule 40, black",nan,nan,nan,nan,,nan,nan,nan,nan
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1040,"3/4"" diameter",1 Plum,71.0,.113,L.F.,6.1,7.85,nan,13.95,18.45
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1050,"1"" diameter",nan,63.0,.127,nan,5.65,8.85,nan,14.5,19.4
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1060,"1-1/4"" diameter",nan,58.0,.138,nan,7.25,9.65,nan,16.9,22.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1070,"1-1/2"" diameter",nan,51.0,.157,nan,8.15,10.95,nan,19.1,25.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1080,"2"" diameter",nan,40.0,.200,nan,9.65,13.95,nan,23.6,31.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1090,"2-1/2"" diameter",Q-1,57.0,.281,nan,15.3,17.65,nan,32.95,43.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1100,"3"" diameter",nan,50.0,.320,nan,18.75,20.23,nan,38.75,50.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1110,"4"" diameter",nan,45.0,.356,nan,26.5,22.5,nan,49.0,63.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1120,"5"" diameter",nan,37.0,.432,nan,32.0,27.0,nan,59.0,76.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1130,"6"" diameter",Q-2,42.0,.571,nan,36.0,37.0,nan,73.0,95.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1800,Galvanized,nan,nan,nan,nan,,nan,nan,nan,nan
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1840,"3/4"" diameter",1 Plum,71.0,.113,L.F.,6.55,7.85,nan,14.4,18.95
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1850,"1"" diameter",nan,63.0,.127,nan,6.55,8.85,nan,15.4,20.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1860,"1-1/4"" diameter",nan,58.0,.138,nan,8.45,9.65,nan,18.1,23.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1870,"1-1/2"" diameter",nan,51.0,.157,nan,9.55,10.95,nan,20.5,27.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1880,"2"" diameter",nan,40.0,.200,nan,11.75,13.95,nan,25.7,34.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1890,"2-1/2"" diameter",Q-1,57.0,.281,nan,17.4,17.65,nan,35.05,45.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1900,"3"" diameter",nan,50.0,.320,nan,21.5,20.0,nan,41.5,53.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1910,"4"" diameter",nan,45.0,.356,nan,30.5,22.5,nan,53.0,67.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1920,"5"" diameter",nan,37.0,.432,nan,32.0,27.0,nan,59.0,76.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",1930,"6"" diameter",Q-2,42.0,.571,nan,42.5,37.0,nan,79.5,102.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",3990,Fittings: coupling material required at joints not incl. in fitting price.,nan,nan,nan,nan,,nan,nan,nan,nan
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",3994,"Add 1 selected coupling, material only, per joint for installed price.",nan,nan,nan,nan,,nan,nan,nan,nan
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4000,"Elbow, 90° or 45°, painted",nan,nan,nan,nan,,nan,nan,nan,nan
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4030,"3/4"" diameter",1 Plum,222324322.16,Ea.,101,,11.15,nan,112.15,128.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4040,"1"" diameter",nan,50.0,.160,nan,54.0,11.15,nan,65.15,76.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4050,"1-1/4"" diameter",nan,40.0,.200,nan,54.0,13.95,nan,67.95,80.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4060,"1-1/2"" diameter",nan,nan,.242,nan,54.0,16.9,nan,70.9,84.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4070,"2"" diameter",nan,25.0,.320,nan,54.0,22.5,nan,76.5,93.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4080,"2-1/2"" diameter",Q-1,40.0,.400,Ea.,54.0,25.0,nan,79.0,97.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4090,"3"" diameter",nan,nan,.485,nan,95.0,30.5,nan,125.5,150.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4100,"4"" diameter",nan,25.0,.640,nan,103.0,40.0,nan,143.0,173.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4110,"5"" diameter",nan,20.0,.800,nan,244.0,50.5,nan,294.5,345.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4120,"6"" diameter",Q-2,25.0,.960,nan,287.0,62.5,nan,349.5,410.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4250,"For galvanized elbows, add 26%",nan,nan,nan,nan,,nan,nan,nan,nan
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4690,"Tee, painted",nan,nan,nan,nan,,nan,nan,nan,nan
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4700,"3/4"" diameter",1 Plum,338222222.211,Ea.,108,,14.7,nan,122.7,141.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4740,"1"" diameter",nan,nan,.242,nan,83.5,16.9,nan,100.4,117.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4750,"1-1/4"" diameter",nan,27.0,.296,nan,83.5,20.5,nan,104.0,123.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4760,"1-1/2"" diameter",nan,nan,.364,nan,83.5,25.5,nan,109.0,130.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4770,"2"" diameter",F,17.0,.471,nan,83.5,33.0,nan,116.5,141.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4780,"2-1/2"" diameter",Q-1,27.0,.593,nan,83.5,37.0,nan,120.5,147.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4790,"3"" diameter",nan,nan,.727,nan,114.0,45.5,nan,159.5,193.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4800,"4"" diameter",nan,17.0,.941,nan,173.0,59.0,nan,232.0,278.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4810,"5"" diameter",nan,13.0,1.231,nan,400.0,77.5,nan,477.5,555.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4820,"6"" diameter",0-2,17.0,1.412,nan,465.0,22.0,nan,557.0,645.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4900,"For galvanized tees, add 24%",nan,nan,nan,nan,,nan,nan,nan,nan
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4906,"Couplings, rigid style, painted",nan,nan,nan,nan,,nan,nan,nan,nan
22 07 19.10,Piping Insulation,8445,"3/4"" iron pipe size",1 Asbe,84.0,0.095,LF,0.7,6.0,nan,6.7,9.95
22 07 19.10,Piping Insulation,8446,"1"" iron pipe size",nan,84.0,0.095,nan,5.1,9.0,nan,11.1,14.8
22 07 19.10,Piping Insulation,8447,"1-1/4"" iron pipe size",nan,82.0,0.098,nan,5.9,6.15,nan,12.05,15.9
22 07 19.10,Piping Insulation,8448,"1-1/2"" iron pipe size",nan,82.0,0.098,nan,6.55,6.15,nan,12.7,16.6
22 07 19.10,Piping Insulation,8449,"2"" iron pipe size",nan,80.0,0.1,nan,7.85,6.3,nan,14.15,18.3
22 07 19.10,Piping Insulation,8450,"2-1/2"" iron pipe size",nan,80.0,0.1,nan,7.9,6.3,nan,14.2,18.35
22 07 19.10,Piping Insulation,8456,"Rubber insulation tape, 1/8"" x 2"" x 30""",nan,nan,nan,Ea,25.0,nan,nan,25.0,27.5
22 11 13.23,"Pipe, Brass",1120,"1/2"" diameter",1 Plum,48.0,0.167,LF,9.15,11.65,nan,20.8,27.5
22 11 13.23,"Pipe, Brass",1140,"3/4"" diameter",nan,46.0,0.174,nan,11.85,12.15,nan,24.0,31.0
22 11 13.23,"Pipe, Brass",1160,"1"" diameter",nan,43.186,nan,nan,6.40,13.0,nan,19.4,26.5
22 11 13.23,"Pipe, Brass",1180,"1-1/4"" diameter",Q -1,72.0,222.0,nan,19.35,13.95,nan,33.3,42.5
22 11 13.23,"Pipe, Brass",1200,"1-1/2"" diameter",Q-1,65.0,0.246,LF,25,15.45,nan,40.45,50.5
22 11 13.23,"Pipe, Brass",1220,"2"" diameter","""",53.0,0.302,nan,31,18.95,nan,49.95,62.5
22 11 13.23,"Pipe, Brass",1100,"1/4"" diameter (Copper, Solder joints)",1 Plum,84.0,0.095,LF,6.75,6.65,nan,13.4,17.3
22 11 13.23,"Pipe, Brass",1200,"1"" diameter (Copper, Solder joints)",nan,66.0,0.121,nan,15.70,8.45,nan,24.15,30.0
22 11 13.23,"Pipe, Brass",1260,"2"" diameter (Copper, Solder joints)",nan,40.0,0.2,nan,39.50,13.95,nan,53.45,64.5
22 11 13.23,"Pipe, Brass",2100,"1/4"" diameter (Type I tubing)",1 Plum,88.0,0.091,LF,3.01,6.35,nan,9.36,12.75
22 11 13.23,"Pipe, Brass",2120,"3/8"" diameter (Type I tubing)",nan,84.0,0.095,nan,3.85,6.65,nan,10.5,14.15
22 11 13.23,"Pipe, Brass",2140,"1/2"" diameter (Type I tubing)",nan,81.0,0.099,nan,4.42,6.9,nan,11.32,15.15
