Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
12 51 16.16,Wood Case Goods,10,WOOD CASE GOODS,,,,,,,,,
12 51 16.16,Wood Case Goods,150,"Desk, 29"" high, double pedestal, 30"" x 60""",,,,,,,,,
12 51 16.16,Wood Case Goods,160,"Wood, minimum",,,,Ea.,830,,,830,910
12 51 16.16,Wood Case Goods,180,Maximum,,,,"""","1,250",,,"1,250","1,375"
12 51 16.16,Wood Case Goods,630,"Single pedestal, 30"" x 60""",,,,,,,,,
12 51 16.16,Wood Case Goods,640,"Wood, minimum",,,,Ea.,385,,,385,425
12 51 16.16,Wood Case Goods,650,Maximum,,,,,435,,,435,480
12 51 16.16,Wood Case Goods,670,"Executive return, 24"" x 42"", with box, file, wood, minimum",,,,,435,,,435,480
12 51 16.16,Wood Case Goods,680,Moximum,,,,,"1,000",,,"1,000","1,100"
12 51 16.16,Wood Case Goods,790,"Desk, 29"" high, secretarial, 30"" x 60""",,,,,,,,,
12 51 16.16,Wood Case Goods,800,"Wood, minimum",,,,Eg.,435,,,435,480
12 51 16.16,Wood Case Goods,810,Maximum,,,,,530,,,530,585
12 51 16.16,Wood Case Goods,820,"Return, 20"" x 42"", minimum",,,,,390,,,390,430
12 51 16.16,Wood Case Goods,830,Maximum,,,,,585,,,585,645
12 51 16.16,Wood Case Goods,900,"Desktop organizer, 72"" x 14"" x 36"" high, wood, minimum",,,,,142,,,142,157
12 51 16.16,Wood Case Goods,920,Maximum,,,,,430,,,430,470
12 51 16.16,Wood Case Goods,1110,"Furniture, credenza, 29"" high, 18"" to 22"" x 60"" to 72""",,,,,,,,,
12 51 16.16,Wood Case Goods,1120,"Wood, minimum",,,,Ea.,845,,,845,930
12 51 16.16,Wood Case Goods,1140,Maximum,,,,"""",845,,,845,930
12 51 23.33,Conference Tables,10,CONFERENCE TABLES,,,,,,,,,
12 51 23.33,Conference Tables,6050,"Boat, 96"" x 42"", minimum",,,,Ea.,"1,300",,,"1,300","1,425"
12 51 23.33,Conference Tables,6150,Maximum,,,,,"2,250",,,"2,250","2,450"
12 51 23.33,Conference Tables,6720,"Rectangle, 96"" x 42"", minimum",,,,,"1,275",,,"1,275","1,400"
12 51 23.33,Conference Tables,6740,Maximum,,,,,"1,850",,,"1,850","2,025"
12 52 23.13,Office Chairs,10,OFFICE CHAIRS,,,,,,,,,
12 52 23.13,Office Chairs,2000,"Standard office chair, executive, minimum",,,,Ea.,169,,,169,186
12 52 23.13,Office Chairs,2150,Maximum,,,,,"1,625",,,"1,625","1,800"
12 52 23.13,Office Chairs,2200,"Management, minimum",,,,,95,,,95,104
12 52 23.13,Office Chairs,2250,Maximum,,,,,"1,675",,,"1,675","1,850"
12 52 23.13,Office Chairs,2280,"Task, minimum",,,,,128,,,128,141
12 52 23.13,Office Chairs,2290,Maximum,,,,,227,,,227,250
12 52 23.13,Office Chairs,2300,"Arm kit, minimum",,,,,34.50,,,34.50,38
12 21 13.13,Metal Vertical Louver Blinds,10,METAL VERTICAL LOUVER BLINDS,,,,,,,,,
12 21 13.13,Metal Vertical Louver Blinds,1500,"Vertical, 3"" PVC strips, minimum",1 Carp,460.0,0.017,S.F,0.15,0.98,,1.13,1.63
12 21 13.13,Metal Vertical Louver Blinds,1600,Maximum,,400.0,0.02,,5.25,1.13,,6.38,7.5
12 21 13.13,Metal Vertical Louver Blinds,1800,"4"" aluminum slats, minimum",,460.0,0.017,,10.05,0.98,,11.03,12.5
12 21 13.13,Metal Vertical Louver Blinds,1900,Maximum,,400.0,0.0201,,19.0,1.13,,20.13,22.5
12 22 16.10,Drapery Hardware,10,DRAPERY HARDWARE,,,,,,,,,
12 22 16.10,Drapery Hardware,30,"Standard traverse, per foot, minimum",1 Carp,222264330.0,0.136987,L.F.,8.75,7.65,,16.4,21.0
12 22 16.10,Drapery Hardware,100,Maximum,,51.0,0.157,"""",17.50,8.85,,26.35,32.5
12 22 16.10,Drapery Hardware,4000,"Traverse rods, adjustable, 28"" to 48""",,,0.364,Eq.,,R702222222222,20.5,90.5,108.0
12 22 16.10,Drapery Hardware,4020,"48"" to 84""",,,0.4,,89,22.5,,111.5,132.0
12 22 16.10,Drapery Hardware,4040,"66"" to 120""",,18.0,0.444,,108,25.0,,133.0,156.0
12 22 16.10,Drapery Hardware,4060,"84"" to 156""",,16.0,0.5,,,28.0,,150.0,177.0
12 22 16.10,Drapery Hardware,4080,"100"" to 180""",,14.0,0.571,,143,32.0,,175.0,205.0
12 22 16.10,Drapery Hardware,4090,"156"" to 228""",,13.0,0.615,,171,34.5,,205.5,241.0
12 22 16.10,Drapery Hardware,4100,"228"" to 312""",,13.0,0.615,,198,34.5,,232.5,270.0
12 22 16.10,Drapery Hardware,4200,"Double rods, adjustable, 30"" to 48""",,,0.889,,50,50.0,,100.0,130.0
12 22 16.10,Drapery Hardware,4220,"48"" to 86""",,,0.889,,69.50,50.0,,119.5,151.0
12 22 16.10,Drapery Hardware,4240,"86"" to 150""",,18.0,1.0,,77,56.5,,133.5,169.0
12 22 16.10,Drapery Hardware,4260,"100"" to 180""",,7.0,1.143,,81,64.5,,145.5,185.0
12 22 16.10,Drapery Hardware,4300,"Curtain rod & brackets, adjustable, 30"" to 48""",,,0.889,,18,50.0,,68.0,94.5
12 22 16.10,Drapery Hardware,4320,"48"" to 86""",,,0.889,,25.50,50.0,,75.5,103.0
12 22 16.10,Drapery Hardware,4340,"86"" to 150""",,,1.0,,31.50,56.5,,88.0,119.0
12 22 16.10,Drapery Hardware,4360,"100"" to 180""",,,1.143,,39,64.5,,103.5,139.0
12 22 16.10,Drapery Hardware,4600,"Valance, pinch pleated fabric, 12"" deep, up to 54"" long, minimum",,,,Eo.,49,,,49.0,54.0
12 22 16.10,Drapery Hardware,4610,Maximum,,,,,,,,122.0,134.0
12 22 16.10,Drapery Hardware,4620,"Up to 77"" long, minimum",,,,,85,,,85.0,93.5
12 22 16.10,Drapery Hardware,4630,Maximum,,,,,197,,,197.0,216.0
12 22 16.10,Drapery Hardware,5000,"Stationary rods, first 2'",,,,,8.20,,,8.2,9.0
12 22 16.10,Drapery Hardware,5020,"Each additional foot, add",,,,LE,5.10,,,5.1,5.6
12 22 16.20,Blast Curtains,10,"BLAST CURTAINS per L.F. horizontal opening width, off-white or gray fabric",,,,,,,,,
12 22 16.20,Blast Curtains,100,"Blast curtains, drapery system, complete, including hardware, minimum",1 Carp,10.25,0.78,LF.,330.0,444.0,,374.0,430.0
12 22 16.20,Blast Curtains,120,Average,,10.25,0.78,,295.0,44.0,,339.0,390.0
12 22 16.20,Blast Curtains,140,Maximum,,10.25,0.78,,315.0,44.0,,359.0,415.0
12 22 16.20,12 55 13 Detention Bunks,10,COTS,E-4,20,1.6,Eg.,355,1880,7.4,462.40,550
12 22 16.20,12 55 13 Detention Bunks,2700,Stainless steel,"""",20,1.6,"""","1,025",100,7.4,"1,132.40","1,275"
12 22 16.20,12 56 33 Classroom Furniture,10,"FURNITURE, SCHOOL",,,,,,,,,
12 22 16.20,12 56 33 Classroom Furniture,1000,"Chair, molded plastic",,,,Eg.,25.5,,,25.5,28.0
12 22 16.20,12 56 33 Classroom Furniture,1100,"Integral tablet arm, minimum",,,,,,,,,
12 22 16.20,12 56 33 Classroom Furniture,1150,Maximum,,,,,264.0,,,264.0,290.0
12 22 16.20,12 56 33 Classroom Furniture,2000,"Desk, single pedestal, top book compartment, minimum",,,,,50.0,,,50.0,55.0
12 22 16.20,12 56 33 Classroom Furniture,2020,Maximum,,,,,149.0,,,149.0,164.0
12 22 16.20,12 56 33 Classroom Furniture,2200,"Flip top, minimum",,,,,172.0,,,172.0,189.0
12 22 16.20,12 56 33 Classroom Furniture,2220,Maximum,,,,,169.0,,,169.0,186.0
12 22 16.20,12 56 43 Dormitory Furniture,10,DORMITORY FURNISHINGS,,,,,,,,,
12 22 16.20,12 56 43 Dormitory Furniture,300,"Bunkable bed, twin, minimum",,,,Ea.,410.0,,,410.0,455.0
12 22 16.20,12 56 43 Dormitory Furniture,320,Maximum,,,,,475.0,,,475.0,520.0
12 22 16.20,12 56 43 Dormitory Furniture,1000,"Chest, four drawer, minimum",,,,,400.0,,,400.0,440.0
12 22 16.20,12 56 43 Dormitory Furniture,1020,Maximum,,,,,805.0,,,805.0,890.0
12 22 16.20,12 56 43 Dormitory Furniture,1050,"Builtin, minimum",12 Carp,13.0,1.231,LF,139.0,69.5,,208.5,256.0
12 22 16.20,12 56 43 Dormitory Furniture,1150,Maximum,110,1.6,,,257.0,90.0,,347.0,415.0
12 22 16.20,12 56 43 Dormitory Furniture,1200,"Desk top, built-in, laminated plastic, 24"" deep, minimum",50,0.32,,,54.0,18.0,,72.0,86.5
12 22 16.20,12 56 43 Dormitory Furniture,1300,Maximum,40,400.0,,,162.0,22.5,,184.5,212.0
12 22 16.20,12 56 43 Dormitory Furniture,1450,"30"" deep, minimum",50,0.32,,,69.0,18.0,,87.0,103.0
12 22 16.20,12 56 43 Dormitory Furniture,1550,Maximum,40,0.4,,,300.0,22.5,,322.5,365.0
12 22 16.20,12 56 43 Dormitory Furniture,1750,"Dressing unit, built-in, minimum",12,1.333,,,209.0,75.0,,284.0,340.0
12 22 16.20,12 56 43 Dormitory Furniture,1850,Maximum,8,,,,625.0,113.0,,738.0,860.0
12 22 16.20,12 56 51 BO Library Furniture,10,LIBRARY FURNISHINGS,,,,,,,,,
12 22 16.20,12 56 51 BO Library Furniture,100,"Attendant desk, 36"" x 62"" x 29"" high",1 Carp,16.0,0.5,Ea.,"2,375",28.0,,"2,403","2,650"
12 22 16.20,12 56 51 BO Library Furniture,200,"Book display, ""A"" frame display, both sides, 42"" x 42"" x 60"" high",,16.0,0.5,,"1,125",28.0,,"1,153","1,300"
12 22 16.20,12 56 51 BO Library Furniture,220,"Table with bulletin board, 42"" x 24"" x 49"" high",,16.0,0.5,,825,28.0,,853,945
12 22 16.20,12 56 51 BO Library Furniture,800,"Card catalog, 30 tray unit",[    ],16.0,0.5,,"3,800",28.0,,"3,828","4,225"
12 22 16.20,12 56 51 BO Library Furniture,840,60 tray unit,,16.0,0.5,,"7,700",28.0,,"7,728","8,525"
12 22 16.20,12 56 51 BO Library Furniture,880,72 tray unit,12 Carp,16.0,,,"8,725",56.5,,"8,781.50","9,650"
12 22 16.20,12 56 51 BO Library Furniture,1000,"Carrels, single face, initial unit",1 Carp,16.0,0.5,,"1,050",28.0,,"1,078","1,225"
12 22 16.20,12 56 51 BO Library Furniture,1500,"Double face, initial unit",2 Carp,16.0,1.0,,"1,650",56.5,,"1,706.50","1,900"
12 22 16.20,12 56 51 BO Library Furniture,1710,"Carrels, hardwood, 36"" x 24"", minimum",1 Carp,5.0,1.6,,570,90.0,,660,765
12 22 16.20,12 56 51 BO Library Furniture,1720,Maximum,,4.0,2.0,,"1,950",113.0,,"2,063","2,300"
12 22 16.20,12 56 51 BO Library Furniture,2700,"Card catalog file, 60 trays, complete",,,,,"10,900",,,"10,900","12,000"
12 22 16.20,12 56 51 BO Library Furniture,2720,Alternate method: each tray,,,,,182,,,182,200
12 22 16.20,12 56 51 BO Library Furniture,3800,"Charging desk, builtin, with counter, plastic laminated top",1 Carp,7.0,1.143,LF,540,64.5,,604.50,690
12 22 16.20,12 56 51 BO Library Furniture,4000,"Dictionary stand, stationary",1 Carp,16.0,1.5,Ea.,575,28.0,,603,670
12 22 16.20,12 56 51 BO Library Furniture,4020,Revolving,,16.0,0.5,,299,28.0,,327,370
12 22 16.20,12 56 51 BO Library Furniture,4200,"Exhibit case, table style, 60"" x 28"" x 36""",,11.0,0.727,,"2,925",41.0,,"2,966","3,275"
12 22 16.20,12 56 51 BO Library Furniture,6010,"Bookshelf, metal, 90"" high, 10"" shelf, double face",,11.5,0.696,L.F.,213,39.0,,252,294
12 32 23.10,"Manufactured Wood Casework, Stock Casework",7780,Toe kick trim,1 Carp,256.0,0.031,LF,3.78,1.76,,5.54,6.8
12 32 23.10,"Manufactured Wood Casework, Stock Casework",7790,Base cabinet corner filler,11 Carp,16.0,0.5,Ea.,53,2282,,81.0,100.0
12 32 23.10,"Manufactured Wood Casework, Stock Casework",7800,"Cabinet fille, 3"" x 24""",,20.0,0.4,,20.50,22.50,,43.0,56.0
12 32 23.10,"Manufactured Wood Casework, Stock Casework",7810,"3"" x 30""",,20.0,0.4,,25.50,22.50,,489.0,61.5
12 32 23.10,"Manufactured Wood Casework, Stock Casework",7820,"3"" x 42""",,18.0,0.444,,36,25,,61.0,76.5
12 32 23.10,"Manufactured Wood Casework, Stock Casework",7830,"3"" x 80""",,16.5,,,68.50,28,,96.5,117.0
12 32 23.10,"Manufactured Wood Casework, Stock Casework",7850,Cabinet panel,,50.0,0.16,S.F.,12,a,,21.0,26.5
12 32 23.10,"Manufactured Wood Casework, Stock Casework",9000,"For deluxe models of all cabinets, add",,,,,,40%,,,
12 32 23.10,"Manufactured Wood Casework, Stock Casework",9500,"For custom built in place, add",,,,,,25%,10%,,
12 32 23.10,"Manufactured Wood Casework, Stock Casework",9558,"Rule of thumb, kitchen cabinets not including",,,,,,,,,
12 32 23.10,"Manufactured Wood Casework, Stock Casework",9560,"appliances & counter top, minimum",2 Carp,30.0,0.533,LF,208,30,,238.0,274.0
12 32 23.10,"Manufactured Wood Casework, Stock Casework",9600,Maximum,,25.0,0.64,"""",460,36,,496.0,565.0
12 32 23.10,"Manufactured Wood Casework, Stock Casework",9610,"For metal cabinets, see Section 12 35 70.13",,,,,,,,,
12 32 23.30,Manufactured Wood Casework Vanities,10,MANUFACTURED WOOD CASEWORK VANITIES,,,,,,,,,
12 32 23.30,Manufactured Wood Casework Vanities,8000,"Vanity bases, 2 doors, 30"" high, 21"" deep, 24"" wide",2 Carp,20.0,0.8,Ea.,455,45,,500.0,565.0
12 32 23.30,Manufactured Wood Casework Vanities,8050,"30"" wide",,16.0,,,480,56.50,,536.5,610.0
12 32 23.30,Manufactured Wood Casework Vanities,8100,"36"" wide",,13.33,1.2,,405,67.50,,472.5,545.0
12 32 23.30,Manufactured Wood Casework Vanities,8150,"48"" wide",,11.43,1.4,,530,79,,609.0,695.0
12 32 23.30,Manufactured Wood Casework Vanities,9000,"For deluxe models of all vanities, add to above",,,,,,40%,,,
12 32 23.30,Manufactured Wood Casework Vanities,9500,"For custom built in place, add to above",,,,,,25%,10%,,
12 32 23.35,Manufactured Wood Casework Hardware,10,MANUFACTURED WOOD CASEWORK HARDWARE,,,,,,,,,
12 32 23.35,Manufactured Wood Casework Hardware,1000,"Catches, minimum",1 Carp,235.0,.034,Eg.,1.63,1.92,,3.55,4.64
12 32 23.35,Manufactured Wood Casework Hardware,1040,Maximum,,80.0,.100,PT,9.4,5.65,,15.05,18.75
12 32 23.35,Manufactured Wood Casework Hardware,2000,"Door / drawer pulls, handles",,,,,,,,,
12 32 23.35,Manufactured Wood Casework Hardware,2200,"Handles and pulls, projecting, metal, minimum",11 Carp,48.0,.167,Ea.,1.13,9.4,,10.53,15.2
12 32 23.35,Manufactured Wood Casework Hardware,2240,Maximum,,36.222,,,12.0,12.5,,24.5,32.0
12 32 23.35,Manufactured Wood Casework Hardware,2300,"Wood, minimum",,48.0,.167,,6.05,9.4,,15.45,20.5
12 32 23.35,Manufactured Wood Casework Hardware,23401,Maximum,,136.0,: .222,,11.2,12.5,,23.7,31.0
12 32 23.35,Manufactured Wood Casework Hardware,2400,"Drawer pulls, antimicrobial copper alloy finish",,50.0,.160,,13.75,9.0,,22.75,28.5
12 32 23.35,Manufactured Wood Casework Hardware,2600,"Flush, metal, minimum",,48.0,.167,,6.05,9.4,,15.45,20.5
12 32 23.35,Manufactured Wood Casework Hardware,2640,Maximum,,36.0,.222,,11.35,12.5,,23.85,31.0
12 32 23.35,Manufactured Wood Casework Hardware,2900,"Drawer knobs, antimicrobial copper alloy finish",,50.0,.160,,7.85,0.9,,16.85,22.0
12 32 23.35,Manufactured Wood Casework Hardware,3000,"Drawer tracks / glides, minimum",,48.0,.167,Pr. 1,10.1,9.4,,19.5,25.0
12 32 23.35,Manufactured Wood Casework Hardware,3040,Maximum,,24.0,.333,,29.5,18.75,,48.25,60.0
12 32 23.35,Manufactured Wood Casework Hardware,4000,"Cabinet hinges, minimum",,160.0,.050,,1.48,2.82,,4.3,5.8
12 32 23.35,Manufactured Wood Casework Hardware,4040,Maximum,,68.0,.118,,10.6,6.6,,17.2,21.5
12 32 23.35,Manufactured Wood Casework Hardware,7000,"Appliance pulls, antimicrobial copper alloy finish",,50.0,.160,LF.,77.0,9.0,,86.0,98.5
12 35 39.13,Metal Kitchen Casework,10,METAL KITCHEN CASEWORK,,,,,,,,,
12 35 39.13,Metal Kitchen Casework,3500,"Base cabinets, metal, minimum",2 Carp,30.0,0.533,LF,108.0,30.0,,138.0,163.0
12 35 39.13,Metal Kitchen Casework,3600,Maximum,,25.0,0.64,,273.0,36.0,,309.0,35.0
12 35 39.13,Metal Kitchen Casework,3700,"Wall cabinets, metal, minimum",,30.0,0.533,,108.0,30.0,,138.0,163.0
12 35 39.13,Metal Kitchen Casework,3800,Maximum,,25.0,0.64,,247.0,36.0,,283.0,325.0
12 36 61.16,Solid Surface Countertops,3300,Cutouts for sinks,1 Carp,,,Ea.,,56.5,,56.5,84.0
12 36 61.16,Solid Surface Countertops,3400,"Sinks, pricing for order of 51-99 units",,,,,,,,,
12 36 61.16,Solid Surface Countertops,3500,"Single bowl, hard seamed, solid colors, 13"" x 17""",11 Carp,2.55,3.137,Ea.,485.0,177.0,,662.0,800.0
12 36 61.16,Solid Surface Countertops,3600,"10"" x 15""",,6.0,1.333,,224.0,75.0,,299.0,360.0
12 36 61.16,Solid Surface Countertops,3700,Cutouts for sinks,,,1.143,,,64.5,,64.5,96.0
12 36 61.16,Solid Surface Countertops,3800,"Sinks, pricing for order of 1-50 units",,,,,,,,,
12 36 61.16,Solid Surface Countertops,3900,"Single bowl, hard seamed, solid colors, 13"" x 17""",1 Carp,2.0,4.0,Ea.,570.0,225.0,,795.0,960.0
12 36 61.16,Solid Surface Countertops,4000,"10"" x 15""",,4.55,1.758,,263.0,99.0,,362.0,435.0
12 36 61.16,Solid Surface Countertops,4100,Cutouts for sinks,,5.25,1.524,,,86.0,,86.0,128.0
12 36 61.16,Solid Surface Countertops,4200,"Cooktop cutouts, pricing for 100 or greater units",,4.0,2.0,,28.5,113.0,,141.5,200.0
12 36 61.16,Solid Surface Countertops,4300,51-99 units,,3.4,2.353,,33.0,132.0,,165.0,233.0
12 36 61.16,Solid Surface Countertops,4400,1-50 units,The,3.0,2.667,,38.5,150.0,,188.5,266.0
12 36 61.17,Solid Surface Vanity Tops,10,SOLID SURFACE VANITY TOPS,,,,,,,,,
12 36 61.17,Solid Surface Vanity Tops,15,"Solid surface, center bowl, 17"" x 19""",1 Carp,22222222.667∞,Ea.,300.0,,37.50,,337.5,385
12 36 61.17,Solid Surface Vanity Tops,20,"19"" x 25""",,12,.667,,305,37.5,,342.50,395
12 36 61.17,Solid Surface Vanity Tops,30,"19"" x 31""",,12,.667,,360,37.5,,397.50,450
12 36 61.17,Solid Surface Vanity Tops,40,"19"" x 37""",,12,.667,,420,37.5,,457.50,515
12 36 61.17,Solid Surface Vanity Tops,50,"22"" x 25""",,10,.800,,305,45.0,,350,405
12 36 61.17,Solid Surface Vanity Tops,60,"22"" x 31""",,10,.800,,360,45.0,,405,460
12 36 61.17,Solid Surface Vanity Tops,70,"22"" x 37""",,10,.800,,420,45.0,,465,525
12 36 61.17,Solid Surface Vanity Tops,80,"22"" x 43""",,10,.800,,475,45.0,,520,590
12 36 61.17,Solid Surface Vanity Tops,90,"22"" x 49""",,10,.800,,530,45.0,,575,645
12 36 61.17,Solid Surface Vanity Tops,110,"22"" x 55""",,8,1,,600,56.5,,656.50,745
12 36 61.17,Solid Surface Vanity Tops,120,"22"" x 61""",,8,1,,685,56.5,,741.50,835
12 36 61.17,Solid Surface Vanity Tops,220,"Double bowl, 22"" x 61""",1,8,1,,775,56.5,,831.50,935
12 36 61.17,Solid Surface Vanity Tops,230,"Double bowl, 22"" x 73""",,,,,"1,500",56.5,,"1,556.50","1,725"
12 36 61.17,Solid Surface Vanity Tops,240,"For aggregate colors, add",,,,,,35 %,,,
12 36 61.17,Solid Surface Vanity Tops,250,"For faucets and fittings, see Section 22 41 39.10",,,,,,,,,
12 36 61.19,Quartz Agglomerate Countertops,10,QUARTZ AGGLOMERATE COUNTERTOPS,,,,,,,,,
12 36 61.19,Quartz Agglomerate Countertops,100,"25"" wide, 4"" backsplash, color group A, minimum",2 Carp,15.0,1.067,LF.,64.0,60.0,,124.0,160.0
12 36 61.19,Quartz Agglomerate Countertops,110,Maximum,,15.0,1.067,,105.0,60.0,,165.0,206.0
12 36 61.19,Quartz Agglomerate Countertops,120,"Color group B, minimum",,15.0,1.067,,74.5,60.0,,134.5,172.0
12 36 61.19,Quartz Agglomerate Countertops,1301,Maximum,115,1.067,,,118.0,60.0,,178.0,220.0
12 36 61.19,Quartz Agglomerate Countertops,140,"Color group C, minimum",[,15.0,1.067,,93.0,60.0,,153.0,192.0
12 36 61.19,Quartz Agglomerate Countertops,150,Maximum,,15.0,1.067,,167.0,60.0,,227.0,273.0
12 36 61.19,Quartz Agglomerate Countertops,160,"Color group D, minimum",2 Carp,15.0,1.067,LF,99.5,60.0,,159.5,199.0
12 36 61.19,Quartz Agglomerate Countertops,170,Maximum,"""",15.0,1.067,,128.0,60.0,,188.0,231.0
12 46 13.10,Ash / Trash Receivers,10,ASH / TRASH RECEIVERS,,,,,,,,,
12 46 13.10,Ash / Trash Receivers,1000,"Ash urn, cylindrical metal",,,,,,,,,
12 46 13.10,Ash / Trash Receivers,1020,"8"" diameter, 20"" high",1 Clab,600.0,0.133,Ea.,56.0,6.1,,62.1,70.5
12 46 13.10,Ash / Trash Receivers,1060,"10"" diameter, 26"" high","""",60.0,0.133,=,45.0,6.1,,51.1,58.0
12 46 13.10,Ash / Trash Receivers,2000,"Combination ash/trash urn, metal",,,,,,,,,
12 46 13.10,Ash / Trash Receivers,2020,"8"" diameter, 20"" high",11 Clab,60.0,0.133,Ea.,113.0,6.1,,119.1,133.0
12 46 13.10,Ash / Trash Receivers,2050,"10"" diameter, 26"" high",,60.0,0.133,"""",90.5,6.1,,96.6,109.0
12 05 05.10,"Selective Demolition, Interiors",0010,"SELECTIVE DEMOLITION, INTERIORS",,,,,,,,,
12 05 05.10,"Selective Demolition, Interiors",1100,"Casework, wood base cabinets",2 Clab,24.0,0.667,LF,,30.5,,30.5,45.5
12 05 05.10,"Selective Demolition, Interiors",1200,Countertop,,96.0,0.167,,7.6,,,7.6,11.3
