Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
04 01 20.41,Unit Masonry Stabilization,100,Structural repointing method,nan,nan,nan,nan,,nan,nan,nan,nan
04 01 20.41,Unit Masonry Stabilization,110,Cut/grind mortar joint,1 Bric,240.0,0.033,LF,1.0,1.84,nan,2.84,2.77
04 01 20.41,Unit Masonry Stabilization,120,Clean and mask joint,1 Bric,2500.0,0.003,LF,0.13,0.18,nan,0.31,0.42
04 01 20.41,Unit Masonry Stabilization,130,"Epoxy paste and 1/4"" FRP rod",nan,240.0,0.033,LF,2.28,1.84,nan,4.12,5.3
04 01 20.41,Unit Masonry Stabilization,132,"3/8"" FRP rod",nan,160.0,0.05,LF,3.4,2.76,nan,6.16,7.9
04 01 20.41,Unit Masonry Stabilization,140,Remove masking,nan,14400.0,0.001,LF,nan,0.03,nan,0.03,0.05
04 01 20.41,Unit Masonry Stabilization,300,Structural fabric method,nan,nan,nan,nan,,nan,nan,nan,nan
04 01 20.41,Unit Masonry Stabilization,310,Primer,1 Bric,600.0,0.013,S.F.,1.33,0.74,nan,2.07,2.57
04 01 20.41,Unit Masonry Stabilization,320,Apply fill-in/leveling paste,nan,720.0,0.011,S.F.,1.01,0.61,nan,1.62,2.03
04 01 20.41,Unit Masonry Stabilization,330,"Epoxy, glass fiber fabric",nan,720.0,0.011,S.F.,11.6,0.61,nan,12.21,13.65
04 01 20.41,Unit Masonry Stabilization,340,Carbon fiber fabric,nan,720.0,0.011,S.F.,22.0,0.61,nan,22.61,25.0
04 01 20.41,Unit Masonry Stabilization,10,CLEANING MASONRY,nan,nan,nan,nan,nan,nan,nan,nan,80.0
04 01 20.41,Unit Masonry Stabilization,200,"By chemical, brush and rinse, new work, light construction dust",D-1,1000.0,0.016,S.F.,0.06,0.8,nan,0.86,1.27
04 01 20.41,Unit Masonry Stabilization,220,Medium construction dust,nan,800.0,0.02,nan,0.09,1.0,nan,1.09,1.61
04 01 20.41,Unit Masonry Stabilization,240,"Heavy construction dust, drips or stains",nan,600.0,0.027,nan,0.12,1.34,nan,1.46,2.14
04 01 20.41,Unit Masonry Stabilization,260,"Low pressure wash and rinse, light restoration, light soil",nan,800.0,0.02,nan,0.13,1.0,nan,1.13,1.65
04 01 20.41,Unit Masonry Stabilization,270,"Average soil, biological staining",nan,400.0,0.04,nan,0.19,2.01,nan,2.2,3.22
04 01 20.41,Unit Masonry Stabilization,280,"Heavy soil, biological and mineral staining, paint",nan,330.0,0.048,nan,0.26,2.43,nan,2.69,3.93
04 01 20.41,Unit Masonry Stabilization,300,"High pressure wash and rinse, heavy restoration, light soil",nan,600.0,0.027,nan,0.1,1.34,nan,1.44,2.12
04 01 20.41,Unit Masonry Stabilization,310,"Average soil, biological staining",nan,400.0,0.04,nan,0.15,2.01,nan,2.16,3.17
04 01 20.41,Unit Masonry Stabilization,320,"Heavy soil, biological and mineral staining, paint",nan,250.0,0.064,nan,0.2,3.21,nan,3.41,5.05
04 01 20.41,Unit Masonry Stabilization,400,"High pressure wash, water only, light soil",C-29,500.0,0.016,nan,nan,0.73,0.2,0.93,1.31
04 01 20.41,Unit Masonry Stabilization,420,"Average soil, biological staining",nan,375.0,0.021,nan,nan,0.97,0.27,1.24,1.75
04 01 20.41,Daily Labor - 2022 Bare Costs,440,"Heavy soil, biological and mineral staining, paint",C-29,250.0,0.32,S.F.,nan,1.46,0.4,1.86,2.61
04 01 20.41,Daily Labor - 2022 Bare Costs,800,"High pressure water and chemical, light soil",nan,450.0,0.018,nan,0.15,0.81,0.22,1.18,1.63
04 01 20.41,Daily Labor - 2022 Bare Costs,820,"Average soil, biological staining",nan,300.0,0.027,nan,0.23,1.22,0.34,1.79,2.43
04 01 20.41,Daily Labor - 2022 Bare Costs,8401,"Heavy soil, biological and mineral staining, paint",nan,200.0,0.04,nan,0.31,1.82,0.5,2.63,3.62
04 01 20.41,Daily Labor - 2022 Bare Costs,1200,"Sandblast, wet system, light soil",J-6,1750.0,0.018,nan,0.38,0.91,0.18,1.47,1.96
04 01 20.41,Daily Labor - 2022 Bare Costs,1220,"Average soil, biological staining",nan,1100.0,0.029,nan,0.57,1.44,0.28,2.29,3.08
04 01 20.41,Daily Labor - 2022 Bare Costs,1240,"Heavy soil, biological and mineral staining, paint",nan,700.0,0.046,nan,0.76,2.27,0.44,3.47,4.68
04 01 20.41,Daily Labor - 2022 Bare Costs,1400,"Dry system, light soil",nan,2500.0,0.013,nan,0.38,0.63,0.12,1.13,1.50
04 01 20.41,Daily Labor - 2022 Bare Costs,1420,"Average soil, biological staining",nan,1750.0,0.018,nan,0.57,0.91,0.18,1.66,2.17
04 01 20.41,Daily Labor - 2022 Bare Costs,1440,"Heavy soil, biological and mineral staining, paint",nan,1000.0,0.032,nan,0.76,1.59,0.31,2.66,3.53
04 01 20.41,Daily Labor - 2022 Bare Costs,1800,"For walnut shells, add",nan,nan,nan,nan,1.36,nan,nan,1.36,1.50
04 01 20.41,Daily Labor - 2022 Bare Costs,1820,"For corn chips, add",nan,nan,nan,nan,0.29,nan,nan,0.29,0.32
04 01 20.41,Daily Labor - 2022 Bare Costs,2000,"Steam cleaning, light soil",A-1H,750.0,0.011,nan,nan,0.49,0.1,0.60,0.84
04 01 20.41,Daily Labor - 2022 Bare Costs,2020,"Average soil, biological staining",nan,625.0,0.013,nan,nan,0.58,0.223,0.71,1.01
04 01 20.41,Daily Labor - 2022 Bare Costs,2040,"Heavy soil, biological and mineral staining",A-1H,375.0,0.021,S.F.,nan,0.97,0.21,1.18,1.68
04 01 20.41,Daily Labor - 2022 Bare Costs,4000,Add for masking doors and windows,1 Clab,800.0,0.01,"""",0.07,0.46,nan,0.53,0.76
04 01 20.41,Daily Labor - 2022 Bare Costs,4200,Add for pedestrian protection,nan,nan,nan,Job,nan,nan,nan,10 %,10 %
04 01 20.70,Brick Washing,10,BRICK WASHING,nan,nan,nan,nan,,nan,nan,nan,nan
04 01 20.70,Brick Washing,12,"Acid cleanser, smooth brick surface",1 Bric,560.0,0.014,S.F.,0.07,SE.79,nan,0.86,1.26
04 01 20.70,Brick Washing,50,Rough brick,nan,400.0,0.02,nan,0.09,1.11,nan,1.2,1.76
04 01 20.70,Brick Washing,60,"Stone, acid wash",nan,600.0,0.013,nan,0.11,0.74,nan,0.85,1.23
04 01 20.70,Brick Washing,1000,"Muriatic acid, price per gallon in 5 gal.",nan,nan,nan,Gal.,13.25,nan,nan,13.25,14.55
04 01 20.70,04 05 05 - Selective Demolition for Masonry,10,SELECTIVE DEMOLITION,nan,nan,nan,nan,,nan,nan,nan,nan
04 01 20.70,04 05 05 - Selective Demolition for Masonry,200,"Bond beams, 8"" block with #4 bar",2 Clab,32.0,0.500,LF,nan,23,nan,23.0,34
04 01 20.70,04 05 05 - Selective Demolition for Masonry,300,"Concrete block walls, unreinforced, 2"" thick",nan,1200.0,0.013,S.F.,nan,.61TERERS,nan,0.61,ང
04 01 20.70,04 05 05 - Selective Demolition for Masonry,310,"4"" thick",nan,1150.0,0.014,nan,nan,0.63,nan,0.63,གྲ.94
04 01 20.70,04 05 05 - Selective Demolition for Masonry,320,"6"" thick",nan,1100.0,0.015,nan,nan,0.66,nan,0.66,ཾ.99
04 01 20.70,04 05 05 - Selective Demolition for Masonry,330,"8"" thick",nan,1050.0,1 0.015 !,nan,nan,0.69,nan,0.69,ུ03
04 01 20.70,04 05 05 - Selective Demolition for Masonry,340,"10"" thick",nan,1000.0,0.016,nan,nan,0.73,nan,0.73,ཥྱཱ9
04 01 20.70,04 05 05 - Selective Demolition for Masonry,360,"12"" thick",nan,950.0,0.017,nan,nan,0.77,nan,0.77,1.14
04 01 20.70,04 05 05 - Selective Demolition for Masonry,380,"Reinforced alternate courses, 2"" thick",nan,1130.0,0.014,nan,nan,0.65,nan,0.65,0.96
04 01 20.70,04 05 05 - Selective Demolition for Masonry,390,"4"" thick",nan,1080.0,0.015,nan,nan,0.68,nan,0.68,དྷྭ1
04 01 20.70,04 05 05 - Selective Demolition for Masonry,400,"6"" thick",nan,1035.0,0.015,nan,nan,0.70,nan,0.7,1.05
04 01 20.70,04 05 05 - Selective Demolition for Masonry,410,"8"" thick",nan,990.0,0.016,nan,nan,0.74,nan,0.74,1.10
04 01 20.70,04 05 05 - Selective Demolition for Masonry,420,"10"" thick",nan,940.0,0.017,nan,nan,0.78,nan,0.78,1.16
04 01 20.70,04 05 05 - Selective Demolition for Masonry,430,"12"" thick",nan,890.0,0.018,nan,nan,0.82,nan,0.82,1.22
04 01 20.70,04 05 05 - Selective Demolition for Masonry,440,"Reinforced alternate courses & vertically 48"" OC, 4"" thick",nan,900.0,0.018,nan,nan,0.81,nan,0.81,ས1.21
04 01 20.70,04 05 05 - Selective Demolition for Masonry,450,"6"" thick",nan,850.0,0.019,nan,nan,0.86,nan,0.86,°1.28
04 01 20.70,04 05 05 - Selective Demolition for Masonry,460,"8"" thick",nan,800.0,0.020,nan,nan,0.91,nan,0.91,1.36
04 01 20.70,04 05 05 - Selective Demolition for Masonry,480,"10"" thick",nan,750.0,0.021,nan,nan,0.97,nan,0.97,1.45
04 01 20.70,04 05 05 - Selective Demolition for Masonry,490,"12"" thick",nan,700.0,0.023 +,nan,nan,1.04,nan,1.04,1.55
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1000,"Chimney, 16"" x 16"", soft old mortar",1 Clab,55.0,0.145,C.F.,nan,6.65,nan,6.65,9.90
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1020,Hard mortar,nan,40.0,0.200,nan,nan,9.10,nan,9.1,13.60
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1030,"16"" x 20"", soft old mortar",nan,55.0,0.145,nan,nan,6.65,nan,6.65,9.90
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1040,Hard mortar,nan,40.0,0.200,nan,nan,9.10,nan,9.1,13.60
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1050,"16"" x 24"", soft old mortar",nan,55.145,nan,nan,nan,6.65,nan,6.65,9.90
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1060,Hard mortar,1 Clab,40.0,0.2,C.F.,nan,9.1,nan,9.1,13.6
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1080,"20"" x 20"", soft old mortar",nan,55.0,0.145,nan,nan,6.65,nan,6.65,9.90
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1100,Hard mortar,nan,40.0,0.2,nan,nan,9.1,nan,9.1,13.6
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1110,"20"" x 24"", soft old mortar",1 Clab,55.0,0.145,C.F.,nan,6.65,nan,6.65,9.90
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1120,Hard mortar,nan,40.0,1.2,nan,nan,9.1,nan,9.1,13.61
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1140,"20"" x 32"", soft old mortar",nan,55.0,0.145,nan,nan,6.65,nan,6.65,9.90
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1160,Hard mortar,nan,40.0,0.2,nan,nan,9.1,nan,9.1,13.60
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1200,"48"" x 48"", soft old mortar",nan,nan,0.145,nan,nan,6.65,nan,6.65,9.90
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1220,Hard mortar,nan,40.0,0.2,nan,nan,9.1,nan,9.1,13.66
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1250,"Metal, high temp steel jacket, 24"" diameter",E-2,130.0,0.431,V.LF,26.5,19.1,nan,45.6,61.50
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1260,"60"" diameter","""",60.0,0.933,nan,57.0,41.5,nan,98.5,133
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1280,"Flue lining, up to 12"" x 12""",1 Clab,200.0,0.04,nan,nan,1.82,nan,1.82,2.7 %
04 01 20.70,04 05 05 - Selective Demolition for Masonry,1282,"Up to 24"" x 24""",☐,150.0,0.053,nan,nan,2.43,nan,2.43,3.61
04 01 20.70,04 05 05 - Selective Demolition for Masonry,2000,"Columns, 8"" x 8"", soft old mortar",nan,48.0,0.167,nan,nan,7.6,nan,7.6,11.30
04 01 20.70,04 05 05 - Selective Demolition for Masonry,2020,Hard mortar,nan,40.0,0.2,nan,nan,9.1,nan,9.1,13.60
04 01 20.70,04 05 05 - Selective Demolition for Masonry,2060,"16"" x 16"", soft old mortar",nan,16.0,0.5,nan,nan,23.0,nan,232.0,34
04 01 20.70,04 05 05 - Selective Demolition for Masonry,2100,Hard mortar,nan,14.0,0.571,nan,nan,26.0,nan,26.0,39
04 01 20.70,04 05 05 - Selective Demolition for Masonry,2140,"24"" x 24"", soft old mortar",nan,81.0,16.0,nan,nan,45.5,nan,45.5,68
04 01 20.70,04 05 05 - Selective Demolition for Masonry,2160,Hard mortar,nan,64383.0,1.333,nan,nan,61.0,nan,161.0,90.50
04 01 20.70,04 05 05 - Selective Demolition for Masonry,2200,"36"" x 36"", soft old mortar",nan,nan,2.0,nan,nan,291.0,nan,91.0,3883
04 01 20.70,04 05 05 - Selective Demolition for Masonry,2220,Hard mortar,nan,nan,2.667,nan,nan,122.0,nan,122.0,181
04 01 20.70,04 05 05 - Selective Demolition for Masonry,2230,"Alternate pricing method, soft old mortar",nan,30.0,0.267,C.F.,nan,12.15,nan,12.15,18.10
04 01 20.70,04 05 05 - Selective Demolition for Masonry,2240,Hard mortar,nan,23.0,0.348,nan,nan,15.85,nan,15.85,23.50
04 01 20.70,"3000 Copings, precast or masonry, to 8"" wide",3020,Soft old mortar,1 Clab,180,0.044,LF,2223.0,nan,nan,2.03,3.02
04 01 20.70,"3000 Copings, precast or masonry, to 8"" wide",3040,Hard mortar,nan,160,0.05,nan,nan,2.28,nan,2.28,3.4
04 01 20.70,"3100 To 12"" wide",3120,Soft old mortar,1 Clab,160.0,0.05,LF,2.28,nan,nan,2.28,3.4
04 01 20.70,"3100 To 12"" wide",3140,Hard mortar,nan,140.057,nan,"""",2.61,nan,nan,2.611,3.88
04 01 20.70,"4000 Fireplace, brick, 30"" x 24"" opening",4020,Soft old mortar,1 Clab,2.0,4.0,Ea.,182,nan,nan,182,272
04 01 20.70,"4000 Fireplace, brick, 30"" x 24"" opening",4040,Hard mortar,nan,1.25,6.4,nan,292,nan,nan,292,435
04 01 20.70,"4000 Fireplace, brick, 30"" x 24"" opening",4100,"Stone, soft old mortar",nan,1.5,5.333,nan,243,nan,nan,243,360
04 01 20.70,"4000 Fireplace, brick, 30"" x 24"" opening",4120,Hard mortar,nan,1.0,8.0,nan,365,nan,nan,365,545
04 01 20.70,"5000 Veneers, brick, soft old mortar",5000,"Veneers, brick, soft old mortar",nan,140,0.057,S.F.,2.61,nan,nan,2.61,3.88
04 01 20.70,"5000 Veneers, brick, soft old mortar",5020,Hard mortar,nan,125,0.064,nan,2.92,nan,nan,2.92,4.3
04 01 20.70,"5000 Veneers, brick, soft old mortar",5050,"Glass block, up to 4"" thick",nan,500.016,nan,nan,0.73,nan,nan,0.73,11.09
04 01 20.70,"5000 Veneers, brick, soft old mortar",5100,"Granite and marble, 2"" thick",nan,180.044,nan,nan,2.03,nan,nan,2.03,3.01
04 01 20.70,"5000 Veneers, brick, soft old mortar",5120,"4"" thick",1,170 1 .047,nan,nan,2.15,nan,nan,2.15,3.2
04 01 20.70,"5000 Veneers, brick, soft old mortar",5140,"Stone, 4"" thick",nan,180.044,nan,nan,2.03,nan,nan,2.03,3.01
04 01 20.70,"5000 Veneers, brick, soft old mortar",5160,"8"" thick",1 Clab,175,0.046,S.F.,2.08,nan,nan,2.08,3.1
04 01 20.70,"5000 Veneers, brick, soft old mortar",5400,"Alternate pricing method, stone, 4"" thick",nan,60,0.133,C.F.,6.1,nan,nan,6.1,9.0
04 01 20.70,"5000 Veneers, brick, soft old mortar",5420,"8"" thick",nan,85,0.094,nan,4.29,nan,nan,4.29,6.4
04 05 13.10,Cement,100,"Masonry, 70 lb. bag, T.L. lots",nan,nan,nan,Bag,,nan,11.0,nan,12.1
04 05 13.10,Cement,150,L.T.L. lots,nan,nan,nan,nan,nan,11.65,nan,11.65,12.85
04 05 13.10,Cement,200,"White, 70 lb. bag, T.L. lots",nan,nan,nan,nan,nan,17.1,nan,17.1,18.8
04 05 13.10,Cement,250,L.T.L. lots,nan,nan,nan,nan,nan,12.5,nan,12.5,13.75
04 05 13.20,Lime,10,LIME,nan,nan,nan,nan,,nan,nan,nan,nan
04 05 13.20,Lime,20,"Masons, hydrated, 50 lb. bag, T.L. lots",nan,nan,nan,Bag,13.55,nan,nan,13.55,14.9
04 05 13.20,Lime,50,L.T.L. lots,nan,nan,nan,nan,14.9,nan,nan,14.9,16.4
04 05 13.20,Lime,200,"Finish, double hydrated, 50 lb. bag, T.L. lots",nan,nan,nan,nan,14.75,nan,nan,14.75,16.25
04 05 13.20,Lime,250,L.T.L. lots,nan,nan,nan,nan,16.25,nan,nan,16.25,17.85
04 05 13.23,Surface Bonding Masonry Mortaring,10,SURFACE BONDING MASONRY MORTARING,nan,nan,nan,nan,,nan,nan,nan,nan
04 05 13.23,Surface Bonding Masonry Mortaring,20,"Gray or white colors, not incl. block work",1 Bric,540.0,0.015,S.F.,0.14,0.18,nan,0.96,1.39
04 05 13.30,Mortar,10,MORTAR,nan,nan,nan,nan,,nan,nan,nan,nan
04 05 13.30,Mortar,20,With masonry cement,nan,nan,nan,nan,,nan,nan,nan,nan
04 05 13.30,Mortar,100,"Type M, 1:1:6 mix",1 Brhe,143.0,0.056,C.F.,760.0,2.52,nan,9.52,11.5
04 05 13.30,Mortar,200,"Type N, 1:3 mix",nan,143.0,0.056,nan,nan,2.52,nan,8.52,10.4
04 05 13.30,Mortar,300,"Type O, 1 3 mix",nan,143.0,0.056,nan,10.0,2.52,nan,12.52,14.8
04 05 13.30,Mortar,400,"Type PM, 1:1:6 mix, 2500 psi",nan,143.0,0.056,nan,7.95,2.52,nan,10.47,12.55
04 05 13.30,Mortar,500,"Type S, 1/2:1:4 mix",nan,143.0,0.056,nan,10.3,2.52,nan,12.82,15.1
04 05 13.30,Mortar,2000,With Portland cement and lime,nan,nan,nan,nan,,nan,nan,nan,nan
04 05 13.30,Mortar,2100,"Type M, 1:1/4:3 mix",1 Brhe,143.0,0.056,C.F.,14.35,2.52,nan,16.87,19.6
04 05 13.30,Mortar,2200,"Type N, 1 1:6 mix, 750 psi",nan,143.0,0.056,nan,10.6,2.52,nan,13.12,15.5
04 05 13.30,Mortar,2300,"Type O, 1 2:9 mix (Pointing Mortar)",nan,143.0,0.056,nan,10.0,2.52,nan,12.52,14.8
04 05 13.30,Mortar,2400,"Type PL, 1:1/2:4 mix, 2500 psi",nan,143.0,0.056,nan,9.6,2.52,nan,12.12,14.35
04 05 13.30,Mortar,2600,"Type S, 1:1/2 4 mix, 1800 psi",1+,143.0,0.056,nan,10.7,2.52,nan,13.22,15.55
04 05 13.30,Mortar,2650,"Pre-mixed, type S or N",nan,950.0,nan,nan,8.55,nan,nan,8.55,9.4
04 05 13.30,Mortar,2700,Mortar for glass block,Brhe,143.0,0.056,nan,13.7,2.52,nan,16.22,18.85
04 05 13.30,Mortar,2900,"Mortar for fire brick, dry mix, 10 lb. pail",nan,nan,nan,Eg.,30.0,nan,nan,30.0,33.0
04 05 13.91,Masonry Restoration Mortaring,10,MASONRY RESTORATION MORTARING,nan,nan,nan,nan,,nan,nan,nan,nan
04 05 13.91,Masonry Restoration Mortaring,20,Masonry restoration mix,nan,nan,nan,Lb.,545.0,nan,nan,0.52,0.57
04 05 13.91,Masonry Restoration Mortaring,50,White,nan,nan,nan,nan,0.45,nan,nan,0.45,0.5
04 05 13.93,Mortar Pigments,10,"MORTAR PIGMENTS, 50 lb. bags (2 bags per M bricks)",nan,nan,nan,nan,,nan,nan,nan,nan
04 05 13.93,Mortar Pigments,20,"Color admixture, range 2 to 10 lb. per bag of cement, light colors",nan,nan,nan,nan,8.1,nan,nan,8.1,8.95
04 05 13.93,Mortar Pigments,50,Medium colors,nan,nan,nan,nan,14.6,nan,nan,14.6,16.1
04 05 13.93,Mortar Pigments,100,Dark colors,nan,nan,nan,nan,28.5,nan,nan,28.5,31.5
04 05 13.95,Sand,10,"SAND, screened and washed at pit",nan,nan,nan,nan,,nan,nan,nan,nan
04 05 13.95,Sand,20,"For mortar, per ton",nan,nan,nan,Ton,33.5,nan,nan,33.5,37.0
04 05 13.95,Sand,50,With 10 mile haul,nan,nan,nan,nan,33.5,nan,nan,33.5,37.0
04 05 13.95,Sand,100,With 30 mile haul,nan,nan,nan,nan,27.5,nan,nan,27.5,30.5
04 05 13.95,Sand,200,"Screened and washed, at the pit",nan,nan,nan,C.Y.,47.0,nan,nan,47.0,51.5
04 05 13.95,Sand,250,With 10 mile haul,nan,nan,nan,nan,47.0,nan,nan,470.0,51.5
04 05 13.95,Sand,300,With 30 mile haul,nan,nan,nan,nan,38.5,nan,nan,38.5,42.5
04 05 13.98,Mortar Admixtures,10,MORTAR ADMIXTURES,nan,nan,nan,nan,,nan,nan,nan,nan
04 05 13.98,Mortar Admixtures,20,"Waterproofing admixture, per quart (1 qt. to 2 bags of masonry cement)",nan,nan,nan,Qt.,7.5,nan,nan,7.5,8.25
04 05 16.30,Grouting,10,GROUTING,nan,nan,nan,nan,,nan,nan,nan,nan
04 05 16.30,Grouting,11,"Bond beams & lintels, 8"" deep, 6"" thick, 0.15 C.F./L.F.",D-4,1480.0,0.022,LF,0.8,1.09,0.0,1.98,2.62
04 05 16.30,Grouting,20,"8"" thick, 0.2 C.F./L.F.",nan,1400.0,0.023,T,1.23,1.16,0.1,2.49,3.2
04 05 16.30,04 05 16 - Masonry Grout Work,50,"10"" thick, 0.25 C.F./L.E.",D-4,1200,0.027,LF,1.33,1.35,12.0,2.8,3.61
04 05 16.30,04 05 16 - Masonry Grout Work,60,"12"" thick, 0.3 C.F./L.F.",nan,1040,0.031,nan,1.59,1.56,0.13,3.28,4.23
04 05 16.30,04 05 16 - Masonry Grout Work,200,"Concrete block cores, solid, 4"" thk., by hand, 0.067 C.F./S.F. of wall",D-8,1100,0.036,S.F.,0.36,1.86,nan,2.22,3.18
04 05 16.30,04 05 16 - Masonry Grout Work,210,"6"" thick, pumped, 0.175 C.E./S.F",D-4,720,0.044,nan,0.93,2.25,0.19,3.37,4.6
04 05 16.30,04 05 16 - Masonry Grout Work,250,"8"" thick, pumped, 0.258 C.F./S.F.",nan,680,0.047,nan,1.37,2.38,0.2,3.95,5.3
04 05 16.30,04 05 16 - Masonry Grout Work,300,"10"" thick, pumped, 0.340 C.F./S.F",nan,660,0.048,nan,1.8,2.45,0.21,4.46,5.9
04 05 16.30,04 05 16 - Masonry Grout Work,350,"12"" thick, pumped, 0.422 C.F./S.F.",nan,640,0.05,nan,2.24,2.53,0.22,4.99,6.5
04 05 16.30,04 05 16 - Masonry Grout Work,500,"Cavity walls, 2"" space, pumped, 0.167 C.F./S.F. of wall",nan,1700,0.019,nan,0.89,0.95,0.08,1.92,2.5
04 05 16.30,04 05 16 - Masonry Grout Work,550,"3"" space, 0.250 C.F./S.F.",nan,1200,0.027,nan,1.33,1.35,0.12,2.8,3.61
04 05 16.30,04 05 16 - Masonry Grout Work,600,"4"" space, 0.333 C.F./S.F.",nan,1150,0.028,nan,1.77,1.41,0.12,3.3,4.18
04 05 16.30,04 05 16 - Masonry Grout Work,700,"6"" space, 0.500 C.F./S.F.",nan,800,0.04,nan,2.65,2.02,0.17,4.84,66.15
04 05 16.30,04 05 16 - Masonry Grout Work,800,"Door frames, 3' x 7' opening, 2.5 C.F. per opening",nan,60,533.0,nan,13.25,27.0,2.31,42.56,57.5
04 05 16.30,04 05 16 - Masonry Grout Work,850,"6' x 7' opening, 3.5 C.F. per opening",nan,45,0.711,nan,18.6,36.0,3.08,57.68,78.0
04 05 16.30,04 05 16 - Masonry Grout Work,2000,"Grout, C476, for bond beams, lintels and CMU cores",W,350,0.091,C.F.,5.3,4.62,0.4,10.32,13.2
04 05 19.05,Anchor Bolts,10,ANCHOR BOLTS,nan,nan,nan,nan,,nan,nan,nan,nan
04 05 19.05,Anchor Bolts,15,"Installed in fresh grout in CMU bond beams or filled cores, no templates",nan,nan,nan,nan,,nan,nan,nan,nan
04 05 19.05,Anchor Bolts,20,"Hooked, with nut and washer, 1/2"" diameter, 8"" long",1 Bric,132.0,0.061,Ea.,2.23,3.35,nan,5.58,7.5
04 05 19.05,Anchor Bolts,30,"12"" long",nan,131.0,0.061,nan,2.48,3.37,nan,5.85,7.8244
