Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
13 13.10,Selective Clearing,100,By hand,1 Clab,12.0,66.667,,,"3,050",,"3,050","4,525"
13 13.10,Selective Clearing,300,"With dozer, ball and chain, light clearing",B-11A,2.0,8.0,,,425,675,"1,100","1,375"
13 13.10,Selective Clearing,400,Medium clearing,,1.5,10.667,,,565,900,"1,465","1,825"
13 13.10,Selective Clearing,500,"With dozer and brush rake, light",,110.0,1.6,,,85,135,220,274
13 13.10,Selective Clearing,550,"Medium brush to 4"" diameter",,8.0,2.0,,,106,169,275,345
13 13.10,Selective Clearing,600,"Heavy brush to 4"" diameter",,6.4,2.5,,,133,211,344,430
13 13.10,Selective Clearing,1000,"Brush mowing, tractor w/rotary mower, no removal",,,,,,,,,
13 13.10,Selective Clearing,1020,Light density,B 84,2.0,4.0,Acre,,242,112,354,485
13 13.10,Selective Clearing,1040,Medium density,,1.5,5.333,,,320,149,469,645
13 13.10,Selective Clearing,1080,Heavy density,T,1.0,8.0,,,485,223,708,965
13 13.10,Selective Clearing,31,13 13.20 Selective Tree Removal,,,,,,,,,
13 13.10,Selective Clearing,10,SELECTIVE TREE REMOVAL,,,,,,,,,
13 13.10,Selective Clearing,11,"With tractor, large tract, firm",,,,,,,,,
13 13.10,Selective Clearing,20,"Level terrain, no boulders, less than 12"" diam. trees",,,,,,,,,
13 13.10,Selective Clearing,300,"300 HP dozer, up to 400 trees/acre, up to 25% hardwoods",B-10M,0.75,16.0,Acre,,890,"2,175","3,065","3,725"
13 13.10,Selective Clearing,340,25% to 50% hardwoods,,1.6,20.0,,,"1,100","2,725","3,825","4,650"
13 13.10,Selective Clearing,370,75% to 100% hardwoods,,0.45,26.667,,,"1,475","3,625","5,100","6,200"
13 13.10,Selective Clearing,400,"500 trees/acre, up to 25% hardwoods",,0.6,20.0,,,"1,100","2,725","3,825","4,650"
13 13.10,Selective Clearing,440,25% to 50% hardwoods,,0.48,25.0,,,"1,375","3,400","4,775","5,825"
13 13.10,Selective Clearing,470,75% to 100% hardwoods,,0.36,33.333,,,"1,850","4,525","6,375","7,725"
13 13.10,Selective Clearing,500,"More than 600 trees/acre, up to 25% hardwoods",,0.52,23.077,,,"1,275","3,125","4,400","5,350"
13 13.10,Selective Clearing,540,25% to 50% hardwoods,,0.42,28.571,,,"1,575","3,875","5,450","6,625"
13 13.10,Selective Clearing,570,75% to 100% hardwoods,,0.31,38.71,,,"2,150","5,250","7,400","9,000"
13 13.10,Selective Clearing,900,Large tract clearing per tree,,,,,,,,,
13 13.10,Selective Clearing,1500,"300 HP dozer, to 12"" diameter, softwood",B-10M,320.0,0.038,Ea.,,2.08,5.10,7.18,8.70
13 13.10,Selective Clearing,1550,Hardwood,,100.0,120.0,,,6.65,16.30,22.95,28
13 13.10,Selective Clearing,1600,"12"" to 24"" diameter, softwood",,200.0,0.06,,,3.33,8.15,11.48,13.90
13 13.10,Selective Clearing,1650,Hardwood,,80.0,0.15,,,8.30,20.50,28.80,35
13 13.10,Selective Clearing,1700,"24"" to 36"" diameter, softwood",,100.0,0.12,,,6.65,16.30,22.95,28
13 13.10,Selective Clearing,1750,Hardwood,,50.0,0.24,,,13.30,32.50,45.80,56
13 13.10,Selective Clearing,1800,"36"" to 48"" diameter, softwood",,70.0,0.171,,,9.50,23.50,355,39.50
13 13.10,Selective Clearing,1850,Hardwood,,35.0,0.343,1,,19,46.50,65.50,80
13 13.10,Selective Clearing,2000,"Stump removal on site by hydraulic backhoe, 1-1/2 C.Y.",,,,,,,,,
13 13.10,Selective Clearing,2040,"4"" to 6"" diameter",B-17,6026.0,0.533,Ea.,,27,12,39,53
13 13.10,Selective Clearing,2050,"8"" to 12"" diameter",B-30,33.0,0.727,,,40.50,76.50,117,144
13 13.10,Selective Clearing,2100,"14"" to 24"" diameter",,25.0,0.96,,,53.50,101,154.50,191
13 13.10,Selective Clearing,2150,"26"" to 36"" diameter",,16.0,1.5,-,,83.50,158,241.50,297
13 13.10,Selective Clearing,3000,"Remove selective trees, on site using chain saws and chipper,",,,,,,,,,
13 13.10,Selective Clearing,3050,"not incl. stumps, up to 6"" diameter",B 7,18.0,2.667,Ea.,,129,99.50,228.50,300
13 13.10,Selective Clearing,3100,"8"" to 12"" diameter",1,12.0,4.0,,,194,149,343,450
13 13.10,Selective Clearing,3150,"14"" to 24"" diameter",1,10.0,4.8,,,232,179,411,540
13 13.10,Selective Clearing,3200,"26"" to 36"" diameter",,86.0,,II,,290,224,514,675
13 13.10,Selective Clearing,3300,"Machine load, 2 mile haul to dump, 12"" diam. tree",A-3B,821.0,,,,113,176,289,365
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,20,"200 HP dozer, ideal conditions",B-10B,2300.0,0.005,C.Y.,,262923263428.0,0.59,0.88,1.07
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,100,Adverse conditions,"""",1150.0,0.01,,,0.58,1.17,1.75,2.15
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,200,"300 HP dozer, ideal conditions",B-10M,3000.0,0.004,,,,0.54,0.76,0.93
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,300,Adverse conditions,"""",1650.0,0.007,,,0.4,0.99,1.39,1.69
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,400,"400 HP dozer, ideal conditions",B-10X,3900.0,0.003,,,17.0,0.64,0.81,0.95
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,500,Adverse conditions,,2000.0,0.006,,,,1.24,1.57,1.86
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,600,"Clay, dry and soft, 200 HP dozer, ideal conditions",B-10B,1600.0,0.008,,,,0.84,1.26,1.55
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,700,Adverse conditions,"""",800.0,0.015,,,,1.69,2.52,3.09
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1000,"Medium hard, 300 HP dozer, ideal conditions",B-10M,2000.0,0.006,,,,0.82,1.15,1.4
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1100,Adverse conditions,ff,1100.0,0.011,,,0.61,1.48,2.09,2.53
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1200,"Very hard, 400 HP dozer, ideal conditions",B-10X,2600.0,0.005,,,,0.95,1.21,1.43
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1300,Adverse conditions,"! """,1340.0,0.009,,,0.5,1.85,2.35,2.77
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1400,"Loam or topsoil, remove and stockpile on site",,,,,,,,,
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1420,"6"" deep, 200' haul",B-10B,865.0,14.0,C.Y.,,0.77,1.56,2.33,2.85
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1430,300' haul,II,520.0,0.023,,,1.28,2.59,3.87,4.75
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1440,500' haul,,225.0,0.053,,,2.96,6.0,8.96,11.0
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1450,"Alternate method: 6"" deep, 200' haul",,5090.0,0.002,S.Y.,,0.13,0.26,0.39,0.48
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1460,500' haul,,1325.0,0.009,"""",,0.5,1.02,1.52,1.87
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1500,"Loam or topsoil, remove/stockpile on site",,,,,,,,,
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1510,"By hand, 6"" deep, 50' haul, less than 100 S.Y.",B-1,100.0,0.24,S.Y.,,11.1,,11.1,16.55
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1520,"By skid steer, 6"" deep, 100' haul, 101-500 S.Y.",B-62,500.0,0.048,,,2.37,0.3223,2.9,4.11
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1530,"100' haul, 501-900 S.Y.","""",900.0,0.027,1,,1.32,0.29,1.61,2.28
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1540,"200' haul, 901-1,100 S.Y.",B-63,1000.0,0.04,,,1.92,0.26,2.18,3.14
31 14 13.23,0010 TOPSOIL STRIPPING AND STOCKPILING,1550,"By dozer, 200' haul, 1,101-4,000 S.Y.",B-10B,4000.0,0.003,S.Y.,,0.17,34.0,0.51,0.62
31 22 13.20,0010 ROUGH GRADING SITES,100,"Rough grade sites 400 S.F. or less, hand labor",B-1,215.0,12.0,Eo .,,555,,555,825
31 22 13.20,0010 ROUGH GRADING SITES,120,"410-1,000 S.F.","""",,24.0,,,"1,100",,"1,100","1,650"
31 22 13.20,0010 ROUGH GRADING SITES,130,"1,100-3,000 S.F., skid steer & labor",B-62,1.5,16.0,,,790,175,965,"1,375"
31 22 13.20,0010 ROUGH GRADING SITES,140,"3,100-5,000 S.F.","""",1.0,24.0,,,"1,175",263,"1,438","2,075"
31 22 13.20,0010 ROUGH GRADING SITES,150,"5,100-8,000 S.F.",B-63,1.0,40.0,,,"1,925",263,"2,188","3,150"
31 22 13.20,0010 ROUGH GRADING SITES,160,"8,100-10,000 S.F.","""",0.75,53.333,,,"2,550",350,"2,900","4,175"
31 22 13.20,0010 ROUGH GRADING SITES,170,"8,100-10,000 S.F., dozer",B-10L,1.0,12.0,,,665,535,"1,200","1,575"
31 22 13.20,0010 ROUGH GRADING SITES,200,"Rough grade open sites 10,000-20,000 S.F., grader",B-11L,1.8,8.889,,,470,430,900,"1,175"
31 22 13.20,0010 ROUGH GRADING SITES,210,"20,100-25,000 S.F.",,1.4,11.429,,,605,550,"1,155","1,500"
31 22 13.20,0010 ROUGH GRADING SITES,220,"25,100-30,000 S.F.",,1.2,13.333,,,705,640,"1,345","1,750"
31 22 13.20,0010 ROUGH GRADING SITES,230,"30,100-35,000 S.F.",,1.0,16.0,,,850,770,"1,620","2,100"
31 22 13.20,0010 ROUGH GRADING SITES,240,"35,100-40,000 S.F.",,0.9,17.778,,,940,855,"1,795","2,350"
31 22 13.20,0010 ROUGH GRADING SITES,250,"40,100-45,000 S.F.",,0.8,20.0,,,"1,050",965,"2,015","2,625"
31 22 13.20,0010 ROUGH GRADING SITES,260,"45,100-50,000 S.F.",,0.72,22.222,,,"1,175","1,075","2,250","2,925"
31 22 13.20,0010 ROUGH GRADING SITES,270,"50,100-75,000 S.F.",,0.5,32.0,,,"1,700","1,550","3,250","4,225"
31 22 13.20,0010 ROUGH GRADING SITES,280,"75,100-100,000 S.F.",,0.36,44.444,4,,"2,350","2,150","4,500","5,850"
31 22 16.10,Finish Grading,10,FINISH GRADING,,,,,,,,,
31 22 16.10,Finish Grading,12,"Finish grading area to be paved with grader, small area",B-11L,400.0,0.04,S.Y.,,2.12,1.93,4.05,5.3
31 22 16.10,Finish Grading,100,Large area,,2000.0,0.008,,,0.42,0.39,0.81,1.05
31 22 16.10,Finish Grading,1100,"Fine grade for slab on grade, machine",,1040.0,0.015,,,0.82,0.74,1.56,2.02
31 22 16.10,Finish Grading,1150,Hand grading,B-18,700.0,0.034,,,1.59,0.2,1.79,2.58
31 22 16.10,Finish Grading,3500,Finish grading lagoon bottoms,B-11L,4.0,4.0,M.S.F.,,212.0,193.0,405.0,525.0
31 23 16.13,"Excavating, Trench",10,"EXCAVATING, TRENCH",,,,,,,,,
31 23 16.13,"Excavating, Trench",11,Or continuous footing,,,,,,,,,
31 23 16.13,"Excavating, Trench",20,Common earth with no sheeting or dewatering included,,,,,,,,,
31 23 16.13,"Excavating, Trench",50,"1' to 4' deep, 3/8 C.Y. excavator",B-11C,150.0,0.107,B.C.Y.,,5.65,2.19,7.84,10.8
31 23 16.13,"Excavating, Trench",60,1/2 C.Y. excavator,B-11M,200.0,0.08,,,4.24,2.01,6.25,8.5
31 23 16.13,"Excavating, Trench",90,"4' to 6' deep, 1/2 C.Y. excavator","""",200.0,1.08,,,4.24,2.01,6.25,8.5
31 23 16.13,"Excavating, Trench",100,5/8 C.Y. excavator,B-120,250.0,0.064,,,3.49,2.92,6.41,8.4
31 23 16.13,"Excavating, Trench",110,3/4 C.Y. excavator,B-12F,300.0,0.053,,,2.91,2.91,5.82,7.55
31 23 16.13,"Excavating, Trench",300,"1/2 C.Y. excavator, truck mounted",B-12J,200.0,0.08,B.C.Y.,,4.36,4.29,8.65,11.2
31 23 16.13,"Excavating, Trench",500,"6' to 10' deep, 3/4 C.Y. excavator",B-12F,225.0,0.071,,,3.88,3.88,7.76,10.0
31 23 16.13,"Excavating, Trench",510,1 C.Y. excavator,B-12A,400.0,0.04,,,2.18,2.28,4.46,5.75
31 23 16.13,"Excavating, Trench",600,"1 C.Y. excavator, truck mounted",B-12K,400.0,0.04,,,2.18,3.72,5.9,7.35
31 23 16.13,"Excavating, Trench",610,1-1/2 C.Y. excavator,B-12B,600.0,0.027,,,1.45,1.65,3.1,3.97
31 23 16.13,"Excavating, Trench",900,"10' to 14' deep, 3/4 C.Y. excavator",B-12F,200.08,,,,4.36,4.37,8.73,11.3
31 23 16.13,"Excavating, Trench",910,1 C.Y. excavator,B-12A,360.0,0.044,,,2.42,2.53,4.95,6.4
31 23 16.13,"Excavating, Trench",1000,1-1/2 C.Y. excavator,B-12B,540.0,0.03,,,1.61,1.83,3.44,4.41
31 23 16.13,"Excavating, Trench",1300,"14' to 20' deep, 1 C.Y. excavator",B-12A,320.0,0.05,,,2.73,2.85,5.58,7.2
31 23 16.13,"Excavating, Trench",1310,1-1/2 C.Y. excavator,B-12B,480.0,0.033,,,1.82,2.06,3.88,4.97
31 23 16.13,"Excavating, Trench",1320,2-1/2 C.Y. excavator,B-125,765.0,0.021,,,1.14,1.75,2.89,3.63
31 23 16.13,"Excavating, Trench",1340,"20' to 24' deep, 1 C.Y. excavator",B-12A,288.0,0.056,,,3.03,3.17,6.2,8.0
31 23 16.13,"Excavating, Trench",1342,1-1/2 C.Y. excavator,B-12B,432.0,0.037,,,2.02,2.29,4.31,5.5
31 23 16.13,"Excavating, Trench",1344,2-1/2 C.Y. excavator,B-12S,685.0,0.023,,,1.27,1.96,3.23,4.05
31 23 16.13,"Excavating, Trench",1352,"4' to 6' deep, 1/2 C.Y. excavator w/trench box",B-13H,188.0,0.085,,,4.64,5.2,9.84,12.65
31 23 16.13,"Excavating, Trench",1354,5/8 C.Y. excavator,"""",235.068,,1,,3.71,4.17,7.88,10.1
31 23 16.13,"Excavating, Trench",1356,3/4 C.Y. excavator,B-13G,282.0,0.057,,,3.09,3.54,6.63,8.5
31 23 16.13,"Excavating, Trench",1362,"6' to 10' deep, 3/4 C.Y. excavator w/trench box","""",212.0,0.075,,,4.11,4.7,8.81,11.3
31 23 16.13,"Excavating, Trench",1370,1 C.Y. excavator,B-13D,376.0,0.043,,,2.32,2.75,5.07,6.5
31 23 16.13,"Excavating, Trench",1371,1-1/2 C.Y. excavator,B-13E,564.0,0.028,,,1.55,1.97,3.52,4.47
31 23 16.13,"Excavating, Trench",1374,"10' to 14' deep, 3/4 C.Y. excavator w/trench box",B-13G,188.0,85.0,,,4.64,5.3,9.94,12.75
31 23 16.13,"Excavating, Trench",1375,1 C.Y. excavator,B-13D,338.0,0.047,,,2.58,3.06,5.64,7.2
31 23 16.13,"Excavating, Trench",1376,1-1/2 C.Y. excavator,B-13E,508.0,0.032,,,1.72,2.19,3.91,4.97
31 23 16.13,"Excavating, Trench",1381,"14' to 20' deep, 1 C.Y. excavator w/trench box",B-13D,301.0,0.053,,,2.9,3.44,6.34,8.1
31 23 16.13,"Excavating, Trench",1382,1-1/2 C.Y. excavator,B-13E,451.0,0.035,,,1.93,2.47,4.4,5.6
31 23 16.13,"Excavating, Trench",1383,2-1/2 C.Y. excavator,B-13J,720.0,0.022,,,1.21,2.03,3.24,4.04
31 23 16.13,"Excavating, Trench",1386,"20' to 24' deep, 1 C.Y. excavator w/trench box",B-13D,271.0,0.059,,,3.22,3.82,7.04,9.0
31 23 16.13,"Excavating, Trench",1387,1-1/2 C.Y. excavator,B-13E,406.0,0.039,,,2.15,2.74,4.89,6.2
31 23 16.13,"Excavating, Trench",1388,2-1/2 C.Y. excavator,B-13J,645.0,0.025,+,,1.35,2.27,3.62,4.51
31 23 16.13,"Excavating, Trench",1391,"Shoring by S.F./day trench wall protected loose mat, 4' W",B-6,3200.0,0.008,SF Wall,0.9,0.37,0.1,1.37,1.65
31 23 16.13,"Excavating, Trench",1392,"Rent shoring per week per S.F. wall protected, loose mat, 4' W",,,,,2.5,,,2.5,2.75
31 23 16.13,"Excavating, Trench",1395,"Hydraulic shoring, S.F. trench wall protected stable mat, 4' W",2 Clab,2700.0,0.006,,0.23,0.27,,0.5,0.66
31 23 16.13,"Excavating, Trench Fill - stable material, 4' W",1397,"semi-stable material, 4' W",2 Clab,2400.0,0.007,SF Wall,0.35,0.3,,.65,.83
31 23 16.13,"Excavating, Trench Fill - stable material, 4' W",1398,"Rent hydraulic shoring per day /S.F. wall, stable mat., 4' W",,,,,0.37,,,.37,.40
31 23 16.13,"Excavating, Trench Fill - stable material, 4' W",1399,semi stable material,,,,,0.48,,,.48,.53
31 23 16.13,"Excavating, Trench Fill - stable material, 4' W",1400,"By hand with pick and shovel 2' to 6' deep, light soil",1 Clab,8.0,,B.C.Y.,,45.5,,45.50,68
31 23 16.13,"Excavating, Trench Fill - stable material, 4' W",1500,Heavy soil,11 Clab,4.0,2.0,B.C.Y.,,91.0,,91,136
31 23 16.13,"Excavating, Trench Fill - stable material, 4' W",1700,"For tamping backfilled trenches, airtamp, add",A-1G,100.0,0.08,E.C.Y.,,3.65,0.83,4.48,6.35
31 23 16.13,"Excavating, Trench Fill - stable material, 4' W",1900,"Vibrating plate, add",B-18,180.0,0.133,,,6.15,0.76,6.91,10.05
31 23 16.13,"Excavating, Trench Fill - stable material, 4' W",2100,"Trim sides and bottom for concrete pours, common earth",,1500.0,0.016,S.F.,,0.74,0.09,.83,1.20
31 23 16.13,"Excavating, Trench Fill - stable material, 4' W",2300,Hardpan,,600.0,0.04,,,1.85,0.23,2.08,3.01
