Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
07 26 13.10,Vapor Retarders Above-Grade,10,VAPOR RETARDERS,nan,nan,nan,nan,,nan,nan,nan,nan
07 26 13.10,Vapor Retarders Above-Grade,20,"Aluminum and kraft laminated, foil 1 side",UUGUUU5551 Carp,37.0,0.216,Sq.,12.0,12.15,nan,24.15,31.5
07 26 13.10,Vapor Retarders Above-Grade,100,Foil 2 sides,nan,37.0,0.216,nan,17.55,12.15,nan,29.7,37.5
07 26 13.10,Vapor Retarders Above-Grade,600,"Polyethylene vapor barrier, standard, 2 mil",G,37.0,22222222.0,nan,2.0,12.15,nan,14.15,20.5
07 26 13.10,Vapor Retarders Above-Grade,700,4 mil,G,37.0,0.216,nan,4.4,12.15,nan,16.55,23.0
07 26 13.10,Vapor Retarders Above-Grade,900,6 mil,nan,37.0,0.216,nan,6.0,12.15,nan,18.15,24.5
07 26 13.10,Vapor Retarders Above-Grade,1200,10 mil,G,37.0,0.216,nan,8.15,12.15,nan,20.3,27.0
07 26 13.10,Vapor Retarders Above-Grade,1300,"Clear reinforced, fire retardant, 8 mil",G,37.0,0.216,nan,25.5,12.15,nan,37.65,46.0
07 26 13.10,Vapor Retarders Above-Grade,1350,"Cross laminated type, 3 mil",nan,37.0,0.216,nan,12.3,12.15,nan,24.45,31.5
07 26 13.10,Vapor Retarders Above-Grade,1400,4 mil,nan,37.0,0.216,nan,13.65,12.15,nan,25.8,33.0
07 26 13.10,Vapor Retarders Above-Grade,1800,"Reinf. waterproof, 2 mil polyethylene backing, 1 side",nan,37.0,0.216,nan,11.5,12.15,nan,23.65,31.0
07 26 13.10,Vapor Retarders Above-Grade,1900,2 sides,nan,37.0,0.216,nan,14.5,12.15,nan,26.65,330.0
07 26 13.10,Vapor Retarders Above-Grade,2400,Waterproofed kraft with sisal or fiberglass fibers,nan,37.0,0.216,nan,18.05,12.15,nan,30.2,38.0
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,10,ELASTOMERIC SHEET WATERPROOFING AND ACCESS.,nan,nan,nan,nan,,nan,nan,nan,nan
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,90,"EPDM, plain, 45 mils thick",2 Rofc,580.0,0.028,S.F.,0.79,1.37,nan,2.16,3.08
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,100,60 mils thick,*,570.0,0.028,nan,0.91,1.39,nan,2.3,3.26
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,300,"Nylon reinforced sheets, 45 mils thick",nan,580.0,0.028,nan,0.97,1.37,nan,2.34,3.29
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,400,60 mils thick,nan,570.0,0.028,nan,1.13,1.39,nan,2.52,3.5
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,3600,"Vulcanizing splicing tape for above, 2"" wide",nan,nan,nan,C.L.F.,63.0,nan,nan,631.0,69.5
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,700,"4"" wide",nan,nan,nan,"""",355.0,nan,nan,355.0,390.0
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,900,"Adhesive, bonding, 60 S.F./gal.",nan,nan,nan,Gal.,42.0,nan,nan,42.0,46.0
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,1000,"Splicing, 75 S.F./gal.",nan,nan,nan,Gal.,37.0,nan,nan,37.0,40.5
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,1200,"Neoprene sheets, plain, 45 mils thick",2 Rofc,580.0,0.028,S.F.,1.31,1.37,nan,2.68,3.66
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,1300,60 mils thick,nan,570.0,0.028,nan,2.03,1.39,nan,3.42,4.49
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,1500,"Nylon reinforced, 45 mils thick",nan,580.0,0.028,nan,2.63,1.37,nan,4.0,5.1
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,1600,60 mils thick,nan,570.0,0.028,nan,4.81,1.39,nan,6.2,7.55
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,1800,120 mils thick,nan,500.0,0.032,nan,8.1,1.59,nan,9.69,11.45
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,1900,"Adhesive, splicing, 150 S.F./gal. per coat",nan,nan,nan,Gal.,37.0,nan,nan,37.0,40.5
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,2100,"Fiberglass reinforced, fluid applied, 1/8"" thick",2 Rofc,500.0,0.032,S.F.,1.58,1.59,nan,3.17,4.31
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,2200,"Polyethylene and rubberized asphalt sheets, 60 mils thick",nan,550.0,0.029,nan,0.7,1.44,nan,2.14,3.11
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,2400,"Polyvinyl chloride sheets, plain, 10 mils thick",nan,580.0,0.028,nan,0.17,1.37,nan,1.54,2.41
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,2500,20 mils thick,nan,570.0,0.028,nan,0.23,1.39,nan,1.62,2.51
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,2700,30 mils thick,nan,560.0,0.029,nan,0.23,1.42,nan,1.65,2.55
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,3000,"Adhesives, trowel grade, 40-100 S.F./gal.",nan,nan,nan,Gal.,28.5,nan,nan,28.5,31.5
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,3100,"Brush grade, 100-250 S.F./gal.",nan,nan,nan,"""",25.5,nan,nan,25.5,28.5
07 13 53.10,Elastomeric Sheet Waterproofing and Access.,3300,"Bitumen modified polyurethane, fluid applied, 55 mils thick",2 Rofc,665.0,0.024,S.F.,1.17,1.19,nan,2.36,3.22
07 16 16.20,Cementitious Waterproofing,10,CEMENTITIOUS WATERPROOFING,nan,nan,nan,nan,,nan,nan,nan,nan
07 16 16.20,Cementitious Waterproofing,20,"1/8"" application, sprayed on",G-2A,1000.0,0.024,S.F.,0.67,1.06,0.66,2.39,3.14
07 16 16.20,Cementitious Waterproofing,50,4 coat cementitious metallic slurry,1 Cefi,1.2,6.667,C.S.F,81.5,355.0,nan,436.5,610.0
07 17 13.10,Bentonite,10,BENTONITE,nan,nan,nan,nan,,nan,nan,nan,nan
07 17 13.10,Bentonite,20,"Panels, 4'x4', 3/16"" thick",1 Rofc,625.0,0.013,S.F.,ཀྲ2.33,323.0,nan,2.96,3.59
07 17 13.10,Bentonite,100,"Rolls, 3/8"" thick, with geotextile fabric both sides","""",550.0,0.015,nan,ཥུ1.97,0.72,nan,2.69,3.34
07 17 13.10,Bentonite,300,"Granular bentonite, 50 lb. bags (.625 C.F.)",nan,nan,nan,Bog,ཤ25.50,nan,nan,25.5,28.0
07 17 13.10,Bentonite,400,"3/8"" thick, troweled on",1 Rofc,475.0,0.017,S.F.,གྷུ1.28,84.0,nan,2.12,2.76
07 17 13.10,Bentonite,500,"Drain board, expanded polystyrene, 1-1/2"" thick",1 Rohe,1600.0,0.005,nan,ཤྲཱི,0.19,nan,0.611,0.76
07 17 13.10,Bentonite,510,"2"" thick",nan,1600.0,0.005,nan,གཽ .56,0.19,nan,0.75,0.92
07 17 13.10,Bentonite,520,"3"" thick",nan,1600.0,0.005,nan,རྞ,0.19,nan,1.03,1.22
07 17 13.10,Bentonite,530,"4"" thick",nan,1600.0,0.005,nan,ཋ 1.12,0.19,nan,1.31,1.53
07 17 13.10,Bentonite,600,"With filter fabric, 1-1/2"" thick",nan,1600.0,0.005,nan,ཤ .52,0.19,nan,0.71,0.87
07 17 13.10,Bentonite,625,"2"" thick",nan,1600.0,0.005,nan,ཿ .66,0.19,nan,0.85,1.02
07 17 13.10,Bentonite,650,"3"" thick",nan,1600.0,0.005,nan,རྞ,0.19,nan,1.13,1.33
07 17 13.10,Bentonite,675,"4"" thick",nan,1600.0,0.005,nan,ས1.22,0.19,nan,1.41,1.64
07 31 16.20,Metal Shingles,12,"Galvanized, 26 ga.",1 Rots,2.2,3.636,Sq.,293.0,180.0,nan,473.0,610.0
07 31 16.20,Metal Shingles,200,24 ga.,nan,2.2,3.636,nan,435.0,180.0,nan,615.0,770.0
07 31 16.20,Metal Shingles,300,"For colored galvanized shingles, add",nan,nan,nan,nan,61.5,nan,nan,61.5,67.5
07 31 26.10,Slate Roof Shingles,10,SLATE ROOF SHINGLES,nan,nan,nan,nan,,nan,nan,nan,nan
07 31 26.10,Slate Roof Shingles,100,"Buckingham Virginia black, 3/16"" - 1/4"" thick",I Rots,1.75,4.571,Sq.,690,2.0,nan,917,"1,125"
07 31 26.10,Slate Roof Shingles,200,"1/4"" thick",nan,1.75,4.571,nan,690,2.0,nan,917,"1,125"
07 31 26.10,Slate Roof Shingles,900,"Pennsylvania black, Bangor, #1 clear",nan,1.75,4.571,nan,620,2.0,nan,847,"1,050"
07 31 26.10,Slate Roof Shingles,1200,"Vermont, unfading, green, mottled green",nan,1.75,4.571,nan,630,2.0,nan,857,"1,075"
07 31 26.10,Slate Roof Shingles,1300,Semi-weathering green & gray,nan,1.75,4.571,nan,505,2.0,nan,732,925
07 31 26.10,Slate Roof Shingles,1400,Purple,nan,1.75,4.571,nan,620,2.0,nan,847,"1,050"
07 31 26.10,Slate Roof Shingles,1500,Black or gray,nan,1.75,4.571,nan,540,2.0,nan,767,965
07 31 26.10,Slate Roof Shingles,1600,Red,nan,1.75,4.571,nan,"1,475",2.0,nan,"1,702","1,975"
07 31 26.10,Slate Roof Shingles,1700,Variegated purple,nan,1.75,4.571,nan,575,2.0,nan,802,"1,000"
07 31 26.10,Slate Roof Shingles,2700,"Ridge shingles, slate",200,0.04,L.F.,nan,12.70,1.98,nan,14.68,17.
07 31 29.13,Wood Shingles,10,WOOD SHINGLES,nan,nan,nan,nan,,nan,nan,nan,nan
07 31 29.13,Wood Shingles,12,"16"" No. 1 red cedar shingles, 5"" exposure, on roof",1 Carp,2.5,3.2,Sq.,465.0,180,nan,645.0,780
07 31 29.13,Wood Shingles,15,Pneumatic nailed,nan,3.25,2.462,nan,465.0,139,nan,604.0,715
07 31 29.13,Wood Shingles,200,"7-1/2"" exposure, on walls",nan,2.05,3.902,nan,310.0,220,nan,530.0,665
07 31 29.13,Wood Shingles,205,Pneumatic nailed,nan,2.67,2.996,nan,310.0,169,nan,479.0,590
07 31 29.13,Wood Shingles,300,"18"" No. 1 red cedar perfections, 5-1/2"" exposure, on roof",nan,2.75,2.909,nan,465.0,164,nan,629.0,755
07 31 29.13,Wood Shingles,305,Pneumatic nailed,nan,3.57,2.241,nan,465.0,126,nan,591.0,700
07 31 29.13,Wood Shingles,500,"7-1/2"" exposure, on walls",1 Carp,2.25,3.556,Sq.,340.0,200,nan,540.0,675
07 31 29.13,Wood Shingles,505,Pneumatic nailed,nan,2.92,2.74,nan,340.0,154,nan,494.0,605
07 31 29.13,Wood Shingles,600,"Resquared and rebutted, 5-1/2"" exposure, on roof",nan,3.0,2.667,nan,360.0,150,nan,510.0,620
07 31 29.13,Wood Shingles,605,Pneumatic nailed,nan,3.9,2.051,nan,360.0,115,nan,475.0,565
07 31 29.13,Wood Shingles,900,"7-1/2"" exposure, on walls",nan,2.45,3.265,nan,264.0,184,nan,448.0,565
07 31 29.13,Wood Shingles,905,Pneumatic nailed,nan,3.18,2.516,nan,264.0,142,nan,406.0,500
07 31 29.13,Wood Shingles,1000,Add to above for fire retardant shingles,nan,nan,nan,nan,72.0,nan,nan,72.0,79
07 31 29.13,Wood Shingles,1060,Preformed ridge shingles,1 Carp,400.0,0.02,L.F.,4.85,1.13,nan,5.98,7.0
07 31 29.13,Wood Shingles,2000,"White cedar shingles, 16"" long, extras, 5"" exposure, on roof",nan,2.4,3.333,Sq.,160.0,188,nan,3481.0,455
07 31 29.13,Wood Shingles,2005,Pneumatic nailed,nan,3.12,2.564,nan,160.0,144,nan,304.0,390
07 31 29.13,Wood Shingles,2050,"5"" exposure on walls",nan,2.0,4.0,nan,160.0,225,nan,385.0,510
07 31 29.13,Wood Shingles,2055,Pneumatic nailed,nan,2.6,3.077,nan,160.0,173,nan,333.0,435
07 31 29.13,Wood Shingles,2100,"7-1/2"" exposure, on walls",nan,2.0,nan,nan,114.0,225,nan,339.0,460
07 31 29.13,Wood Shingles,2105,Pneumatic nailed,nan,2.6,3.077,nan,114.0,173,nan,287.0,385
07 31 29.13,Wood Shingles,2150,"""B"" grade, 5"" exposure on walls",nan,24.0,1.0,nan,180.0,225,nan,405.0,535
07 31 29.13,Wood Shingles,2155,Pneumatic nailed,nan,2.6,3.077,nan,180.0,173,nan,353.0,455
07 31 29.13,Wood Shingles,2300,"For #15 organic felt underlayment on roof, 1 layer, add",64,0.125,nan,nan,4.43,7.05,nan,11.48,15.3
07 31 29.13,Wood Shingles,2400,"2 layers, add",32,0.25,nan,nan,8.85,14.10,nan,22.95,31
07 31 29.13,Wood Shingles,2600,"For steep roofs (7/12 pitch or greater), add to above",nan,nan,nan,nan,,nan,50%,nan,nan
07 31 29.13,Wood Shingles,2700,"Panelized systems, No.1 cedar shingles on 5/16"" CDX plywood",nan,nan,nan,nan,,nan,nan,nan,nan
07 31 29.13,Wood Shingles,2800,"On walls, 8' strips, 7"" or 14"" exposure",2 Carp,700.0,0.023,S.F.,9.3,1.29,nan,10.59,12.1
07 31 29.13,Wood Shingles,3500,"On roofs, 8' strips, 7"" or 14"" exposure",1 Carp,3.0,2.667,Sq.,7705.0,150,nan,855.0,"1,000"
07 31 29.13,Wood Shingles,3505,Pneumatic nailed,nan,4.0,2.0,nan,705.0,113,nan,818.0,950
07 01 50.10,Maintenance of Membrane Roofing Roof Coatings,10,ROOF COATINGS,nan,nan,nan,nan,,nan,nan,nan,nan
07 01 50.10,Maintenance of Membrane Roofing Roof Coatings,12,"Asphalt, brush grade, material only",nan,nan,nan,Gal.,8.60,nan,nan,8.60,9.
07 01 50.10,Maintenance of Membrane Roofing Roof Coatings,200,"Asphalt base, fibered aluminum coating",G,nan,nan,nan,10.40,nan,nan,10.40,II .
07 01 50.10,Maintenance of Membrane Roofing Roof Coatings,300,"Asphalt primer, 5 gal.",nan,nan,nan,nan,9.70,nan,nan,9.70,10 .
07 01 50.10,Maintenance of Membrane Roofing Roof Coatings,600,"Coal tar pitch, 200 lb. barrels",nan,nan,nan,Ton,"1,325",nan,nan,"1,325","1,450"
07 01 50.10,Maintenance of Membrane Roofing Roof Coatings,700,"Tar roof cement, 5 gal. lots",nan,nan,nan,Gal.,13.20,nan,nan,13.20,14.
07 01 50.10,Maintenance of Membrane Roofing Roof Coatings,800,"Glass fibered roof & patching cement, 5 gal.",nan,nan,nan,Gal.,10.40,nan,nan,10.40,11 .
07 01 50.10,Maintenance of Membrane Roofing Roof Coatings,900,"Reinforcing glass membrane, 450 S.F./roll",nan,nan,nan,Ea.,52.50,nan,nan,52.50,57
07 01 50.10,Maintenance of Membrane Roofing Roof Coatings,1000,"Neoprene roof coating, 5 gal., 2 gal./sq.",nan,nan,nan,Gal.,,30,nan,nan,30
07 01 50.10,Maintenance of Membrane Roofing Roof Coatings,1100,"Roof patch & flashing cement, 5 gal.",nan,nan,nan,nan,7.85,nan,nan,7.85,8.
07 01 50.10,Maintenance of Membrane Roofing Roof Coatings,1200,"Roof resaturant, glass fibered, 3 gal./sq.",nan,nan,nan,nan,8.15,nan,nan,8.15,8 .
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,10,JOINT SEALANT REPLACEMENT,nan,nan,nan,nan,,nan,nan,nan,nan
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,50,Control joints in concrete floors/slabs,nan,nan,nan,nan,,nan,nan,nan,nan
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,100,Option 1 for joints with hard dry sealant,nan,nan,nan,nan,,nan,nan,nan,nan
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,110,Step 1: Sawcut to remove 95% of old sealant,nan,nan,nan,nan,,nan,nan,nan,nan
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,112,"1/4"" wide x 1/2"" deep, with single saw blade",C-27,4800.0,0.003,LF,,1.0,0.18,0.03,0.22
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,114,"3/8"" wide x 3/4"" deep, with single saw blade",nan,4000.0,0.004,nan,,nan,0.21,0.04,0.27
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,116,"1/2"" wide x 1"" deep, with double saw blades",nan,3600.0,0.004,nan,,0.05,0.24,0.04,0.33
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,118,"3/4"" wide x 1-1/2"" deep, with double saw blades",nan,3200.0,0.005,nan,,0.09,0.27,0.05,0.41
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,120,Step 2: Water blast joint faces and edges,C-29,2500.0,0.003,nan,,nan,0.15,0.04,0.19
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,130,Step 3: Air blast joint faces and edges,C-28,2000.0,0.004,nan,,nan,0.21,0.02,0.23
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,140,Step 4: Sand blast joint faces and edges,E-11,2000.0,0.016,nan,,nan,0.8,0.16,0.96
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,150,Step 5: Air blast joint faces and edges,C-28,2000.0,0.004,nan,,nan,0.21,0.02,0.23
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,200,Option 2 for joints with soft pliable sealant,nan,nan,nan,nan,,nan,nan,nan,nan
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,210,Step 1: Plow joint with rectangular blade,B-62,2600.0,0.009,LF,,nan,0.1,nan,0.1
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,220,Step 2: Sawcut to reface joint faces,nan,nan,nan,nan,,nan,nan,nan,nan
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,222,"1/4"" wide x 1/2"" deep, with single saw blade",C-27,2400.0,0.007,LF,,nan,0.35,0.07,0.44
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,224,"3/8"" wide x 3/4"" deep, with single saw blade",nan,2000.0,0.008,nan,,0.03,0.43,0.08,0.54
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,226,"1/2"" wide x 1"" deep, with double saw blades",nan,1800.0,0.009,nan,,0.06,0.47,0.09,0.62
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,228,"3/4"" wide x 1-1/2"" deep, with double saw blades",nan,1600.0,0.01,nan,,0.12,0.53,0.1,0.75
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,230,Step 3: Water blast joint faces and edges,C-29,2500.0,0.003,nan,,nan,0.15,0.04,0.19
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,240,Step 4: Air blast joint faces and edges,C-28,2000.0,0.004,nan,,nan,0.21,0.02,0.23
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,250,Step 5: Sand blast joint faces and edges,E-11,2000.0,0.016,nan,,nan,0.8,0.16,0.96
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,260,Step 6: Air blast joint faces and edges,C-28,2000.0,0.004,nan,,nan,0.21,0.02,0.23
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,290,"For saw cutting new control joints, see Section 03 15 16.20",nan,nan,nan,nan,,nan,nan,nan,nan
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,8910,"For backer rod, see Section 07 91 23.10",nan,nan,nan,nan,,nan,nan,nan,nan
07 01 90.81,Maintenance of Joint Protection Joint Sealant Replacement,8920,"For joint sealant, see Section 03 15 16.30 or 07 92 13.20",nan,nan,nan,nan,,nan,nan,nan,nan
07 05 05.10,Selective Demolition for Thermal and Moisture Protection,10,"SELECTIVE DEMO., THERMAL AND MOISTURE PROTECTION",nan,nan,nan,nan,,nan,nan,nan,nan
07 05 05.10,Selective Demolition for Thermal and Moisture Protection,20,"Caulking / sealant, to 1"" x 1"" joint",1 Clab,600.0,0.013,LF .,,nan,0.61,nan,0.61
07 05 05.10,Selective Demolition for Thermal and Moisture Protection,120,"Downspouts, including hangers",nan,350.0,0.023,"""",nan,1.04,nan,1.04,1125.0
07 05 05.10,Selective Demolition for Thermal and Moisture Protection,220,"Flashing, sheet metal",nan,290.0,0.028,S.F.,,nan,1.26,nan,1.26
07 05 05.10,Selective Demolition for Thermal and Moisture Protection,420,"Gutters, aluminum or wood, edge hung",nan,240.0,0.033,L.F.,nan,1.52,nan,1.52,2.0
07 05 05.10,Selective Demolition for Thermal and Moisture Protection,520,Builtin,nan,100.0,0.08,"""",,nan,3.65,nan,3.65
07 05 05.10,Selective Demolition for Thermal and Moisture Protection,620,"Insulation, air/vapor barrier",nan,3500.0,0.002,S.F.,,],0.1,nan,0.1
07 05 05.10,07 05 05 - Selective Demolition for Thermal and Moisture Protection,5620,Stucco siding,1 Clab,360.0,0.022,S.F,,nan,1.01,nan,1.01
07 05 05.10,07 05 05 - Selective Demolition for Thermal and Moisture Protection,5670,Textured plywood,nan,725.011,nan,nan,,nan,0.5,nan,0.5
07 05 05.10,07 05 05 - Selective Demolition for Thermal and Moisture Protection,5720,Vinyl siding,nan,510.0,0.016,nan,nan,0.72,nan,0.72,1.0
07 05 05.10,07 05 05 - Selective Demolition for Thermal and Moisture Protection,5770,Corner strips,nan,900.0,0.009,LF,,nan,0.41,nan,0.41
07 05 05.10,07 05 05 - Selective Demolition for Thermal and Moisture Protection,5870,"Wood, boards, vertical",nan,400.0,0.02,S.F.,,nan,0.91,nan,0.91
07 05 05.10,07 05 05 - Selective Demolition for Thermal and Moisture Protection,5880,"Steel siding, corrugated / ribbed",nan,402.5,0.02,nan,,nan,0.91,nan,0.91
07 05 05.10,07 05 05 - Selective Demolition for Thermal and Moisture Protection,5920,"Waterproofing, protection / drain board",2 Clab,3900.0,0.004,B.F.,,nan,0.19,nan,0.19
07 05 05.10,07 05 05 - Selective Demolition for Thermal and Moisture Protection,5970,"Over 1/2"" thick",nan,1750.0,0.009,S.F.,,nan,0.42,nan,0.42
07 05 05.10,07 05 05 - Selective Demolition for Thermal and Moisture Protection,6020,"To 1/2"" thick",nan,2000.0,0.008,nan,,nan,0.36,nan,0.36
07 05 05.10,07 11 13 - Bituminous Dampproofing,10,BITUMINOUS ASPHALT COATING,nan,nan,nan,nan,,nan,nan,nan,nan
07 05 05.10,07 11 13 - Bituminous Dampproofing,30,"Brushed on, below grade, 1 coat",1 Rofc,665.0,0.012,S.F,,0.22,1737.0,nan,0.82
07 05 05.10,07 11 13 - Bituminous Dampproofing,100,2 coat,1 Rofc,500.0,0.016,S.F.,,0.43,0.79,nan,1.22
07 05 05.10,07 11 13 - Bituminous Dampproofing,300,"Sprayed on, below grade, 1 coat",nan,830.0,0.01,nan,0.22,0.48,nan,0.7,1.0
07 05 05.10,07 11 13 - Bituminous Dampproofing,400,2 coat,nan,500.0,0.016,nan,0.42,0.79,nan,1.21,1.0
07 05 05.10,07 11 13 - Bituminous Dampproofing,500,"Asphalt coating, with fibers",nan,nan,nan,Gal.,10.4,nan,nan,10.4,11.0
07 05 05.10,07 11 13 - Bituminous Dampproofing,600,"Troweled on, asphalt with fibers, 1/16"" thick",Rofc,500.0,0.016,S.F.,0.45,7730.0,nan,1.24,1.0
07 05 05.10,07 11 13 - Bituminous Dampproofing,700,"1/8"" thick",nan,400.0,0.02,nan,,0.8,0.99,nan,1.79
07 05 05.10,07 11 13 - Bituminous Dampproofing,1000,"1/2"" thick",nan,350.0,0.023,nan,,2.6,1.13,nan,3.73
07 05 05.10,07 11 16 - Cementitious Dampproofing,10,CEMENTITIOUS PARGING,nan,nan,nan,nan,,nan,nan,nan,nan
07 05 05.10,07 11 16 - Cementitious Dampproofing,20,"Portland cement, 2 coats, 1/2"" thick",D-1,250.0,0.064,S.F.,0.35,3.21,nan,3.56,5.0
07 05 05.10,07 11 16 - Cementitious Dampproofing,100,"Waterproofed Portland cement, 1/2"" thick, 2 coats",nan,250.0,0.064,nan,2.66,3.21,nan,5.87,7.0
07 05 05.10,07 12 13 - Built-Up Asphalt Waterproofing,10,MEMBRANE WATERPROOFING,nan,nan,nan,nan,,nan,nan,nan,nan
07 05 05.10,07 12 13 - Built-Up Asphalt Waterproofing,12,"On slabs, 1 ply, felt, mopped",-1,3000.0,0.019,S.F,0.4,0.87,0.18,1.45,2.0
07 05 05.10,07 12 13 - Built-Up Asphalt Waterproofing,100,"On slabs, 1 ply, glass fiber fabric, mopped",nan,2100.0,0.027,nan,0.46,1.24,0.26,1.96,2.0
