Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
23 05 05.10,HVAC Demolition,1100,"6"" high, 8"" wide",,165.048,,,,2.21,,2.21,3.29
23 05 05.10,HVAC Demolition,1200,"10"" high, 12"" wide",,125.0,0.064,,,2.92,,2.92,4.35
23 05 05.10,HVAC Demolition,1300,"12""-14"" high, 16""-18"" wide",,85.0,0.094,,,4.29,,4.29,6.40
23 05 05.10,HVAC Demolition,1400,"18"" high, 24"" wide",,67.0,0.119,,,5.45,,5.45,8.10
23 05 05.10,HVAC Demolition,1500,"30"" high, 36"" wide",,56.0,0.143,,,6.50,,6.50,9.70
23 05 05.10,HVAC Demolition,1540,"72"" wide",,50.16,,,,7.30,,7.30,10.85
23 05 05.10,HVAC Demolition,3000,"Mechanical equipment, light items. Unit is weight, not cooling.",0-5,0.9,17.778,Ton,"1,125",,,"1,125","1,675"
23 05 05.10,HVAC Demolition,3600,Heavy items,,1.1,14.545,Ton,920,,,920,"1,375"
23 05 05.10,HVAC Demolition,5090,Remove refrigerant from system,1 Stpi,40.0,0.2,Lb.,14.05,,,14.05,21
23 05 23.30,Schedule,10,"VALVES, IRON BODY",,,,,,,,,
23 05 23.30,Schedule,1020,"Butterfly, wafer type, gear actuator, 200 lb.",,,,,,,,,
23 05 23.30,Schedule,1030,"2""",1 Plum,14.0,0.571,Ea.,118,40,,158,190
23 05 23.30,Schedule,1040,"2-1/2""",Q-1,9.0,1.778,,120,112,,232,299
23 05 23.30,Schedule,1050,"3""",1 1,8.0,12.0,,124,126,,250,325
23 05 23.30,Schedule,1060,"4""",,5.0,13.2,,138,201,,339,450
23 05 23.30,Schedule,1070,"5""",Q-2,5.0,4.8,,155,315,,470,635
23 05 23.30,Schedule,1080,"6""",,5.0,4.8,,176,315,,491,660
23 05 23.30,Schedule,1650,"Gate, 125 lb., N.R.S.",,,,,,,,,
23 05 23.30,Schedule,2150,Flanged,,,,,,,,,
23 05 23.30,Schedule,2200,"2""",1 Plum,5.0,1.6,Ea.,960,112,,"1,072","1,225"
23 05 23.30,Schedule,2240,"2-1/2""",Q-1,5.0,3.2,,985,201,,"1,186","1,375"
23 05 23.30,Schedule,2260,"3""",,4.5,3.556,,"1,100",223,,"1,323","1,550"
23 05 23.30,Schedule,2280,"4""",,3.0,5.333,,"1,650",335,,"1,985","2,325"
23 05 23.30,Schedule,2300,"6""",Q2,3.0,8.0,,"2,300",520,,"2,820","3,300"
23 05 23.30,Schedule,3550,"OS & Y, 125 lb, flanged",,,,,,,,,
23 05 23.30,Schedule,3600,,1 Plum,5.0,1.6,Ea.,700,112,,812,935
23 05 23.30,Schedule,3660,"3""",Q-1,4.5,3.556,,780,223,,"1,003","1,200"
23 05 23.30,Schedule,3680,"4""",,3.0,5.333,,980,335,,"1,315","1,575"
23 05 23.30,Schedule,3700,"6""",0-2,3.0,8.0,,"1,875",520,,"2,395","2,825"
23 05 23.30,Schedule,3900,"For 175 lb., flanged, add",,,,,,200 %,10 %,,
23 05 23.30,Schedule,5450,"Swing check, 125 lb, threaded",,,,,,,,,
23 07 13.10,Duct Thermal Insulation,3110,"1/2"" x 24"" x 25'",Q-14,98.0,0.163,S.F.,3.81,9.25,,13.06,18.40
23 07 13.10,Duct Thermal Insulation,3120,"1/2"" x 48"" x 25'",,1.04,15.385,Roll,375.0,875.0,,"1,250","1,750"
23 07 13.10,Duct Thermal Insulation,3126,"1/2"" x 48"" x 25'",,104.0,0.154,S.F.,3.77,8.75,,12.52,17.50
23 07 13.10,Duct Thermal Insulation,3140,"FSK vapor barrier wrap, .75 lb. density",,,,,,,,,
23 07 13.10,Duct Thermal Insulation,3160,"1"" thick",Q-14,350.0,0.046,S.F.,0.22,2.59,,2.81,4.21
23 07 13.10,Duct Thermal Insulation,3170,"1-1/2"" thick",,320.0,0.05,,0.55,2.84,,3.39,4.95
23 07 13.10,Duct Thermal Insulation,3180,"2"" thick",,300.0,0.053,,0.77,3.03,,3.80,5.50
23 07 13.10,Duct Thermal Insulation,3190,"3"" thick",,260.0,0.062,,1.33,3.49,,4.82,6.80
23 07 13.10,Duct Thermal Insulation,3200,"4"" thick",,242.0,0.066,,0.7,3.75,,4.45,6.50
23 07 13.10,Duct Thermal Insulation,3210,"Vinyl jacket, same as FSK",,,,,,,,,
23 07 13.10,Duct Thermal Insulation,3280,"Unfaced, 1 lb. density",,,,,,,,,
23 07 13.10,Duct Thermal Insulation,3310,"1"" thick",Q-14,360.0,0.044,S.F.,0.28,2.52,,2.80,4.17
23 07 13.10,Duct Thermal Insulation,3320,"1-1/2"" thick",,330.0,0.048,,0.37,2.75,,3.12,4.62
23 07 13.10,Duct Thermal Insulation,3330,"2"" thick",G,310.0,0.052,,0.49,2.93,,3.42,5.00
23 07 13.10,Duct Thermal Insulation,3400,"FSK facing, 1 lb. density",,,,,,,,,
23 07 13.10,Duct Thermal Insulation,3420,"1-1/2"" thick",Q-14,310.0,0.052,S.F.,0.87,2.93,,3.80,5.45
23 07 13.10,Duct Thermal Insulation,3430,"2"" thick",G H,300.0,0.053,2,0.73,3.03,,3.76,5.45
23 07 13.10,Duct Thermal Insulation,3450,"FSK facing, 1.5 lb. density",,,,,,,,,
23 07 13.10,Duct Thermal Insulation,3470,"1-1/2"" thick",Q-14,300.0,0.053,S.F.,1.259,3.03,,4.23,5.95
23 07 13.10,Duct Thermal Insulation,3480,"2"" thick",,290.0,0.055,,1.59,3.13,,4.72,6.55
23 07 13.10,Duct Thermal Insulation,3795,Finishes,,,,,,,,,
23 07 13.10,Duct Thermal Insulation,3800,Stainless steel woven mesh,Q-14,100.16,,S.F.,1.14,9.1,,10.24,15.15
23 07 13.10,Duct Thermal Insulation,3810,"For .010"" stainless steel, add",,11160.0,,100,11.0,3.29,5.7,8.99,12.30
23 07 13.10,Duct Thermal Insulation,3820,"18 oz. fiberglass cloth, pasted on",,170.094,,,1.16,5.35,,6.51,9.45
23 07 13.10,Duct Thermal Insulation,3900,"8 oz. canvas, pasted on",,180.0,0.089,,0.34,5.05,,5.39,8.05
23 07 13.10,Duct Thermal Insulation,3940,"For .016"" aluminum jacket, add",,200.0,0.08,,1.12,4.54,,5.66,8.20
23 07 13.10,Duct Thermal Insulation,7878,"Contact cement, quart can",,,,Ea.,14.75,,,14.75,16.20
23 07 16.10,HVAC Equipment Thermal Insulation,10,HVAC EQUIPMENT THERMAL INSULATION,,,,,,,,,
23 07 16.10,HVAC Equipment Thermal Insulation,110,Insulation req'd. is based on the surface size/area to be covered,,,,,,,,,
23 07 16.10,HVAC Equipment Thermal Insulation,1000,"Boiler, 1-1/2"" calcium silicate only",GG Q-14,110.0,0.145,S.F.,5.25,8.25,,13.5,18.45
23 07 16.10,HVAC Equipment Thermal Insulation,1020,"Plus 2"" fiberglass","""",80.0,0.2,"""",7.1,11.35,,18.45,25.0
23 07 16.10,HVAC Equipment Thermal Insulation,2000,"Breeching, 2"" calcium silicate",,,,,,,,,
23 07 16.10,HVAC Equipment Thermal Insulation,2020,Rectangular,回G Q-14,42.0,0.381,S.F.,10.2,21.5,,31.7,44.0
23 07 16.10,HVAC Equipment Thermal Insulation,2040,Round,"G """,38.7,413.0,"""",10.6,23.5,,34.1,47.5
23 09 23.10,Control Components / DDC Systems,10,CONTROL COMPONENTS / DDC SYSTEMS (Sub's quote incl. M & L),,,,,,,,,
23 09 23.10,Control Components / DDC Systems,100,Analog inputs,,,,,,,,,
23 09 23.10,Control Components / DDC Systems,110,"Sensors (avg .50' run in 1/2"" EMT)",,,,,,,,,
23 09 23.10,Control Components / DDC Systems,120,Duct temperature,,,,Ea.,,,,465,465
23 09 23.10,Control Components / DDC Systems,130,Space temperature,,,,,,,,665,665
23 09 23.10,Control Components / DDC Systems,140,"Duct humidity, +/- 3%",,,,,,,,595,595
23 09 23.10,Control Components / DDC Systems,150,"Space humidity, +/- 2%",,,,,,,,"1,150","1,150"
23 09 23.10,Control Components / DDC Systems,160,Duct static pressure,,,,,,,,680,680
23 09 23.10,Control Components / DDC Systems,170,CFM / transducer,,,,,,,,920,920
23 09 23.10,Control Components / DDC Systems,172,Water temperature,,,,,,,,940,940
23 09 23.10,Control Components / DDC Systems,8140,Optimum start/stop,,,,Point,,,,41.50,41.50
23 09 23.10,Control Components / DDC Systems,8160,Demand limiting,,,,,,,,20.50,20.50
23 09 23.10,Control Components / DDC Systems,8180,Enthalpy program,,,,,,,,41.50,41.50
23 09 23.10,Control Components / DDC Systems,8200,Boiler optimization,,,,Eo.,,,,"1,225","1,225"
23 09 23.10,Control Components / DDC Systems,8220,Chiller optimization,,,,"""",,,,"1,625","1,625"
23 09 23.10,Control Components / DDC Systems,8240,Custom applications,,,,,,,,,
23 09 23.10,Control Components / DDC Systems,8260,Cost varies with complexity,,,,,,,,,
23 09 43.10,Pneumatic Control Systems,10,PNEUMATIC CONTROL SYSTEMS,,,,,,,,,
23 09 43.10,Pneumatic Control Systems,11,Including a nominal 50' of tubing. Add control panelboard if req'd.,,,,,,,,,
23 09 43.10,Pneumatic Control Systems,100,"Heating and ventilating, split system",,,,,,,,,
23 09 43.10,Pneumatic Control Systems,200,"Mixed air control, economizer cycle, panel readout, tubing",,,,,,,,,
23 09 43.10,Pneumatic Control Systems,220,Up to 10 tons,,Q-19,68.0,35.294,Eg.,"5,200","2,275","7,475","9,100"
23 09 43.10,Pneumatic Control Systems,240,For 10 to 20 tons,,,0.63,37.915,,"5,850","2,425","8,275","10,100"
23 09 43.10,Pneumatic Control Systems,260,For over 20 tons,,,0.58,41.096,,"6,350","2,650","9,000","10,900"
23 09 43.10,Pneumatic Control Systems,300,"Heating coil, hot water, 3-way valve",,,,,,,,,
23 09 43.10,Pneumatic Control Systems,320,"Freezestat, limit control on discharge, readout",0-5,.69,23.088,Ea.,"3,875","1,450",,"5,325","6,425"
23 09 43.10,Pneumatic Control Systems,500,"Cooling coil, chilled water, room",,,,,,,,,
23 09 43.10,Pneumatic Control Systems,520,"Thermostat, 3-way valve",Q-52,,8.0,Eq.,"1,675",505,,"2,180","2,575"
23 09 43.10,Pneumatic Control Systems,600,"Cooling tower, fan cycle, damper control",,,,,,,,,
23 09 43.10,Pneumatic Control Systems,620,Control system including water readout in/out at panel,Q-19,.67,35.821,Ea.,"6,850","2,300",,"9,150","11,000"
23 09 43.10,Pneumatic Control Systems,1000,"Unit ventilator, day/night operation",,,,,,,,,
23 09 43.10,Pneumatic Control Systems,1100,"Freezestat, ASHRAE, cycle 2",Q-19,.91,26.374,Ea.,"3,650","1,700",,"5,350","6,550"
23 09 43.10,Pneumatic Control Systems,2000,"Compensated hot water from boiler, valve control",,,,,,,,,
23 09 43.10,Pneumatic Control Systems,2100,"Readout and reset at panel, up to 60 GPM",Q-19,.55,43.956,Ea.,"7,425","2,825",,"10,250","12,400"
23 09 43.10,Pneumatic Control Systems,2120,For 120 GPM,,.51,47.059,,"7,325","3,025",,"10,350","12,600"
23 09 43.10,Pneumatic Control Systems,2140,For 240 GPM,,.49,49.18,,"8,325","3,150",,"11,475","13,900"
23 09 43.10,Pneumatic Control Systems,3000,"Boiler room combustion air, damper to 5 S.F., controls",,1.37,17.582,,"3,425","1,125",,"4,550","5,450"
23 09 43.10,Pneumatic Control Systems,3500,"Fan coil, heating and cooling valves, 4 pipe control system",,3,8.0,,"1,625",515,,"2,140","2,550"
23 09 43.10,Pneumatic Control Systems,3600,Heat exchanger system controls,,.86,27.907,,"3,200","1,800",,"5,000","6,200"
23 09 43.10,Pneumatic Control Systems,4000,"Pneumatic thermostat, including controlling room radiator valve",Q-5,2.43,6.593,,995,420,,"1,415","1,725"
23 09 43.10,Pneumatic Control Systems,4060,Pump control system,Q-19,3,8.0,,"1,525",515,,"2,040","2,450"
23 09 43.10,Pneumatic Control Systems,4500,Air supply for pneumatic control system,,,,,,,,,
23 09 43.10,Pneumatic Control Systems,4600,"Tank mounted duplex compressor, starter, alternator",,,,,,,,,
23 09 43.10,Pneumatic Control Systems,4620,"Piping, dryer, PRV station and filter",,,,,,,,,
23 09 43.10,Pneumatic Control Systems,4630,1/2 HP,Q-19,.68,35.139,Ea.,"13,400","2,250",,"15,650","18,100"
23 09 43.10,Pneumatic Control Systems,4660,1-1/2 HP,,.58,41.739,,"15,000","2,675",,"17,675","20,500"
23 09 43.10,Pneumatic Control Systems,4690,5 HP,,1.42,57.143,,"38,800","3,675",,"42,475","48,200"
23 13 13.09,Single-Wall Steel Fuel-Oil Tanks,10,SINGLE-WALL STEEL FUEL-OIL TANKS,,,,,,,,,
23 13 13.09,Single-Wall Steel Fuel-Oil Tanks,5000,"Tanks, steel underground, st-p3, not incl. hold down bars",,,,,,,,,
23 13 13.09,Single-Wall Steel Fuel-Oil Tanks,5500,"Excavation, pad, pumps and piping not included",,,,,,,,,
23 13 13.09,Single-Wall Steel Fuel-Oil Tanks,5510,"Single wall, 500 gallon capacity, 7 ga. shell",-5,2.7,5.926,Ea.,"2,275",375.0,,"2,650","3,075"
23 13 13.09,Single-Wall Steel Fuel-Oil Tanks,5520,"1,000 gallon capacity, 7 ga. shell","""",2.5,6.4,I,"3,300",405.0,,"3,705","4,225"
23 13 13.09,Single-Wall Steel Fuel-Oil Tanks,5530,"2,000 gallon capacity, 1/4"" thick shell",Q-7,4.6,6.957,,"4,750",465.0,,"5,215","5,925"
23 13 13.09,Single-Wall Steel Fuel-Oil Tanks,5535,"2,500 gallon capacity, 7 ga. shell",0-5,3.0,5.333,,"6,400",340.0,,"6,740","7,550"
23 13 13.09,23 33 46 - Flexible Ducts,1940,"6"" diameter",G,Q-9,260,0.062,L.F.,3.81,3.74,7.55,9.85
23 13 13.09,23 33 46 - Flexible Ducts,1960,"7"" diameter",G,Q-9,220,0.073,L.F.,4.41,4.42,8.83,11.5
23 13 13.09,23 33 46 - Flexible Ducts,1980,"8"" diameter",G,,180,0.089,,4.48,5.4,9.88,13.1
23 13 13.09,23 33 46 - Flexible Ducts,2020,"10"" diameter",G,,140,0.114,,5.4,6.95,12.35,16.4
23 13 13.09,23 33 46 - Flexible Ducts,2040,"12"" diameter",G,,100,0.16,,6.3,9.75,16.05,21.5
23 13 13.09,23 33 53 - Duct Liners,3340,"Board type fiberglass liner, FSK, 1-1/2 lb. density",,,,,,,,,
23 13 13.09,23 33 53 - Duct Liners,3344,"1"" thick",Q-14,150.0,0.107,S.F.,1.08,6.05,,7.13,10.45
23 13 13.09,23 33 53 - Duct Liners,3345,"1-1/2"" thick",,130.0,0.123,,1.19,7.0,,8.19,12.0
23 13 13.09,23 33 53 - Duct Liners,3346,"2"" thick",,120.0,0.133,,1.37,7.55,,8.92,13.1
23 13 13.09,23 33 53 - Duct Liners,3348,"3"" thick",,110.0,0.145,,1.78,8.25,,10.03,14.6
23 13 13.09,23 33 53 - Duct Liners,3350,"4"" thick",,100.0,0.16,,2.17,9.1,,11.27,16.3
23 13 13.09,23 33 53 - Duct Liners,3356,"3 lb. density, 1"" thick",,150.0,0.107,,2.76,6.05,,8.81,12.3
23 13 13.09,23 33 53 - Duct Liners,3358,"1-1/2"" thick",,130.0,0.123,,3.49,7.0,,10.49,14.55
23 13 13.09,23 33 53 - Duct Liners,3360,"2"" thick",,120.0,0.133,,4.1,7.55,,11.65,16.1
23 13 13.09,23 33 53 - Duct Liners,3362,"2-1/2"" thick",,110.0,0.145,,2.49,8.25,,10.74,15.4
23 13 13.09,23 33 53 - Duct Liners,3364,"3"" thick",,100.0,0.16,,2.85,9.1,,11.95,17.05
23 13 13.09,23 33 53 - Duct Liners,3366,"4"" thick",,90.0,0.178,,3.57,10.1,,13.67,19.4
23 13 13.09,23 33 53 - Duct Liners,3370,"6 lb. density, 1"" thick",,140.0,0.114,,1.94,6.5,,8.44,12.05
23 13 13.09,23 33 53 - Duct Liners,3374,"1-1/2"" thick",,120.0,0.133,,2.58,7.55,,10.13,14.45
23 13 13.09,23 33 53 - Duct Liners,3378,"2"" thick",,100.0,0.16,,3.26,9.1,,12.36,17.5
23 13 13.09,23 33 53 - Duct Liners,3490,"Board type, fiberglass liner, 3 lb. density",,,,,,,,,
23 13 13.09,23 33 53 - Duct Liners,3680,No finish,,,,,,,,,
23 13 13.09,23 33 53 - Duct Liners,3700,"1"" thick",Q-14,170.0,0.094,S.F.,0.77,5.35,,6.12,9.0
23 13 13.09,23 33 53 - Duct Liners,3710,"1-1/2"" thick",,140.0,0.114,,1.15,6.5,,7.65,11.15
23 13 13.09,23 33 53 - Duct Liners,3720,"2"" thick",,130.0,0.123,,1.51,7.0,,8.51,12.35
23 13 13.09,23 33 53 - Duct Liners,3940,"Board type, non-fibrous foam",,,,,,,,,
23 13 13.09,23 33 53 - Duct Liners,3950,"Temperature, bacteria and fungi resistant",,,,,,,,,
23 13 13.09,23 33 53 - Duct Liners,3960,"1"" thick",Q-14,150.0,0.107,S.F.,3.05,6.05,,9.1,12.6
23 13 13.09,23 33 53 - Duct Liners,3970,"1-1/2"" thick",,130.0,0.123,,5.3,7.0,,12.3,16.55
23 13 13.09,23 33 53 - Duct Liners,3980,"2"" thick",,120.0,0.133,,4.25,7.55,,11.8,16.3
23 13 13.09,23 34 13 - Axial HVAC Fans,1500,"Vaneaxial, low pressure, 2,000 CFM, 1/2 HP",Q-20,3.6,5.556,Ea.,"2,450",345,,"2,795","3,225"
23 13 13.09,23 34 13 - Axial HVAC Fans,1520,"4,000 CFM, 1 HP",,3.2,6.25,,"2,550",385,,"2,935","3,400"
23 13 13.09,23 34 13 - Axial HVAC Fans,1540,"8,000 CFM, 2 HP",,2.8,7.143,,"3,450",440,,"3,890","4,475"
23 13 13.09,23 34 14 - Blower HVAC Fans,2500,"Ceiling fan, right angle, extra quiet, 0.10"" S.P.",,,,,,,,,
23 13 13.09,23 34 14 - Blower HVAC Fans,2520,95 CFM,Q-20,20.0,1.0,Ea.,283.0,62.0,,345.0,405
23 13 13.09,23 34 14 - Blower HVAC Fans,2540,210 CFM,,19.0,1.053,,335.0,65.0,,400.0,470
23 13 13.09,23 34 14 - Blower HVAC Fans,2560,385 CFM,,18.0,1.111,,425.0,69.0,,494.0,570
23 13 13.09,23 34 14 - Blower HVAC Fans,2580,885 CFM,,16.0,1.25,,835.0,77.5,,912.5,"1,025"
23 05 23.30,"Valves, Iron Body",5500,"2""",1 Plum,11.0,0.727,Ea.,645,51.0,,696,785
23 05 23.30,"Valves, Iron Body",5540,"2-1/2""",Q-1,15.0,1.067,,990,67.0,,"1,057","1,200"
23 05 23.30,"Valves, Iron Body",5550,"3""",,13.0,1.231,,"1,075",77.5,,"1,152.50","1,300"
23 05 23.30,"Valves, Iron Body",5560,"4""",,10.0,1.6,,"1,700",101.0,,"1,801","2,025"
23 05 23.30,"Valves, Iron Body",5950,Flanged,,,,,,,,,
23 05 23.30,"Valves, Iron Body",6000,"2""",1 Plum,5.0,1.6,Ea.,600,112.0,,712,825
23 05 23.30,"Valves, Iron Body",6040,"2-1/2""",Q-1,5.0,3.2,,695,201.0,,896,"1,075"
23 05 23.30,"Valves, Iron Body",6050,"3""",,4.5,3.556,,800,223.0,,"1,023","1,225"
23 05 23.30,"Valves, Iron Body",6060,"4""",,33.0,5.333,,"1,275",335.0,,"1,610","1,900"
23 05 23.30,"Valves, Iron Body",6070,"6""",Q-2,,8.0,,"2,150",520.0,,"2,670","3,150"
23 05 23.80,"1350 Check valve, swing type, 150 lb., flanged",1370,"1""",1 Plum,10.0,0.8,Ea.,880,56,,936,"1,050"
23 05 23.80,"1350 Check valve, swing type, 150 lb., flanged",1400,"2""","""",8.0,1.0,,850,70,,920,"1,050"
23 05 23.80,"1350 Check valve, swing type, 150 lb., flanged",1440,"2-1/2""",Q-1,5.0,3.2,,980,201,,"1,181","1,375"
23 05 23.80,"1350 Check valve, swing type, 150 lb., flanged",1450,"3""",,4.5,3.556,,"1,025",223,,"1,248","1,450"
23 05 23.80,"1350 Check valve, swing type, 150 lb., flanged",1460,"4""",,3.0,5.333,,"1,625",335,,"1,960","2,300"
23 05 23.80,"1350 Check valve, swing type, 150 lb., flanged",1540,"For 300 lb., flanged, add",,,,,,50%,15%,,
23 05 23.80,"1350 Check valve, swing type, 150 lb., flanged",1548,"For 600 lb., flanged, add",,,,,,110%,20%,,
23 05 23.80,"1950 Gate valve, 150 lb., flanged",2000,"2""",1 Plum,8.0,,Ea.,865,70,,935,"1,050"
23 05 23.80,"1950 Gate valve, 150 lb., flanged",2040,"2-1/2""",Q-1,5.0,3.2,,"1,175",201,,"1,376","1,600"
23 05 23.80,"1950 Gate valve, 150 lb., flanged",2050,"3""",,4.5,3.556,,"1,225",223,,"1,448","1,675"
23 05 23.80,"1950 Gate valve, 150 lb., flanged",2060,"4""",,3.0,5.333,,"1,700",335,,"2,035","2,375"
23 05 23.80,"1950 Gate valve, 150 lb., flanged",2070,"6""",Q-2,3.0,8.0,,"2,675",520,,"3,195","3,700"
23 05 23.80,"3650 Globe valve, 150 lb, flanged",3700,"2""",1 Plum,85.0,1.0,Ea.,"1,050",70,,"1,120","1,275"
23 05 23.80,"3650 Globe valve, 150 lb, flanged",3740,"2-1/2""",0-1,,3.2,,"1,350",201,,"1,551","1,775"
23 05 23.80,"3650 Globe valve, 150 lb, flanged",3750,"3""",,4.5,3.556,,"1,425",223,,"1,648","1,875"
23 05 23.80,"3650 Globe valve, 150 lb, flanged",3760,"4""",,3.0,5.333,,"1,950",335,,"2,285","2,650"
23 05 23.80,"3650 Globe valve, 150 lb, flanged",3770,"6""",Q-2,3.0,8.0,+,"3,075",520,,"3,595","4,175"
23 05 23.80,5698 Threaded,5700,"1/4""",1 Plum,22420.0,0.333,Ea.,76.5,23.5,,100.0,119
23 05 23.80,5698 Threaded,5720,"3/8""",,24.0,0.333,,76.5,23.5,,100.0,119
23 05 23.80,5698 Threaded,5730,"1/2""",,24.0,0.333,,45.0,23.5,,68.5,84
23 05 23.80,5698 Threaded,5740,"3/4""",,,0.4,,53.5,28.0,,81.5,101
23 05 23.80,5698 Threaded,5750,"1""",,19.0,0.421,,71.0,29.5,,100.5,122
23 05 23.80,5698 Threaded,5760,"1-1/4""",,15.0,0.533,,136.0,37.0,,173.0,206
23 05 93.10,0900 Heating and ventilating equipment,1000,"Centrifugal fans, utilitysets",,,,Ea.,,,,420,420
23 05 93.10,0900 Heating and ventilating equipment,1100,Heating and ventilating unit,,,,,,,,630,630
23 05 93.10,0900 Heating and ventilating equipment,1200,Inline fan,,,,,,,,630,630
23 05 93.10,0900 Heating and ventilating equipment,1300,Propeller and wall fan,,,,,,,,119,119
23 05 93.10,0900 Heating and ventilating equipment,1400,Roof exhaust fan,,,,,,,,280,280
23 05 93.10,0900 Heating and ventilating equipment,2000,"Air conditioning equipment, central station",,,,,,,,910,910
23 37 13.10,Diffusers,2020,"8"" x 8""",1 Shee,14.0,0.571,Ea .,72.50,38.5,,111.0,138.0
23 37 13.10,Diffusers,2040,"12"" x 12""",,12.0,0.667,,88.50,45.0,,133.5,166.0
23 37 13.10,Diffusers,2060,"16"" x 16""",,,0.727,,114,49.0,,163.0,199.0
23 37 13.10,Diffusers,2080,"18"" x 18""",,10.0,0.8,,112,54.0,,166.0,205.0
23 37 13.10,Diffusers,6000,"For steel diffusers instead of aluminum, deduct",,,,,,10 %,,,
23 37 13.30,Grilles,10,GRILLES,,,,,,,,,
23 37 13.30,Grilles,20,"Aluminum, unless noted otherwise",,,,,,,,,
23 37 13.30,Grilles,1000,"Air return, steel, 6"" x 6""",1 Shee,26.0,0.308,Ea.,24,21.0,,45.0,58.0
23 37 13.30,Grilles,1020,"10"" x 6""",,24.0,0.333,,24,22.5,,46.5,60.5
23 37 13.30,Grilles,1080,"16"" x 8""",,22.0,1.364,,35,24.5,,59.5,75.5
23 37 13.30,Grilles,1100,"12"" x 12""",,22.0,0.364,,35,24.5,,59.5,75.5
23 37 13.30,Grilles,1120,"24"" x 12""",,18.444,,,45.50,30.0,,75.5,95.0
23 37 13.30,Grilles,1220,"24"" x 18""",,16.5,,,56.50,34.0,,90.5,114.0
23 37 13.30,Grilles,1280,"36"" x 24""",,14.0,0.571,,97.50,38.5,,136.0,165.0
23 37 13.30,Grilles,3000,"Filter grille with filter, 12"" x 12""",,24.0,0.333,,69.50,22.5,,92.0,111.0
23 37 13.30,Grilles,3020,"18"" x 12""",1 Shee,20.0,0.4,Ea.,86.50,27.0,,113.5,136.0
23 37 13.30,Grilles,3040,"24"" x 18""",,18.0,0.444,,112,30.0,,142.0,168.0
23 37 13.30,Grilles,3060,"24"" x 24""",,16.0,1.5,,135,34.0,,169.0,199.0
23 37 13.30,Grilles,6000,"For steel grilles instead of aluminum in above, deduct",,,,,,10 %,,,
23 37 13.60,Registers,10,REGISTERS,,,,,,,,,
23 37 13.60,Registers,980,Air supply,,,,,,,,,
23 37 13.60,Registers,1000,"Ceiling/wall, O.B. damper, anodized aluminum",,,,,,,,,
23 37 13.60,Registers,1010,"One or two way deflection, adj. curved face bars",,,,,,,,,
23 37 13.60,Registers,1020,"8"" x 4""",1 Shee,26.0,0.308,Ea.,32.50,21.0,,53.5,67.5
23 37 13.60,Registers,1120,"12"" x 12""",,18.0,0.444,,56.50,30.0,1.0,86.5,107.0
23 37 13.60,Registers,1240,"20"" x 6""",,18.444,,,48,30.0,,78.0,97.5
23 37 13.60,Registers,1340,"24"" x 8""",,13.0,1.615,,64.50,41.5,,106.0,134.0
23 37 13.60,Registers,1350,"24"" x 18""",,12.0,0.667,,119,45.0,,164.0,199.0
23 37 13.60,Registers,2700,"Above registers in steel instead of aluminum, deduct",,,,,,10 %,,,
23 37 13.60,Registers,4000,"Floor, toe operated damper, enameled steel",,,,,,,,,
23 37 13.60,Registers,4020,"4"" x 8""",1 Shee,32.0,0.25,Ea.,20,16.9,,36.9,47.5
23 37 13.60,Registers,4100,"8"" x 10""",,22.0,0.364,,24.50,24.5,,49.0,64.0
23 37 13.60,Registers,4140,"10"" x 10""",,20.0,0.4,,29.50,27.0,,56.5,73.0
23 37 13.60,Registers,4220,"14"" x 14""",,16.0,0.5,,73,34.0,,107.0,132.0
23 37 13.60,Registers,4240,"14"" x 20""",,15.533,,,69,36.0,,105.0,130.0
23 37 13.60,Registers,4980,Air return,,,,,,,,,
23 37 13.60,Registers,5000,"Ceiling or wall, fixed 45° face blades",,,,,,,,,
23 37 13.60,Registers,5010,"Adjustable O.B. damper, anodized aluminum",,,,,,,,,
23 37 13.60,Registers,5020,"4"" x 8""",1 Shee,26.0,0.308,Ea.,30,21.0,,51.0,64.5
23 37 13.60,Registers,5060,"6"" x 10""",,,0.421,,36,28.5,,64.5,82.5
23 37 13.60,Registers,5280,"24"" x 24""",,,0.727,,165,49.0,,214.0,255.0
23 37 13.60,Registers,5300,"24"" x 36""",,,,,262,67.5,,329.5,390.0
23 37 13.60,Registers,6000,"For steel construction instead of aluminum, deduct",,,,,,10 %,,,
23 37 15.40,HVAC Louvers,10,HVAC LOUVERS,,,,,,,,,
23 37 15.40,HVAC Louvers,100,"Aluminum, extruded, with screen, mill finish",,,,,,,,,
23 37 15.40,HVAC Louvers,1002,"Brick vent, see also Section 04 05 23.19",,,,,,,,,
23 37 15.40,HVAC Louvers,1100,"Standard, 4"" deep, 8"" wide, 5"" high",1 Shee,24.0,0.333,Ea .,38.5,22.5,,61.0,76.5
23 37 15.40,HVAC Louvers,1200,"Modular, 4"" deep, 7-3/4"" wide, 5"" high",,24.0,333.0,,40.0,22.5,,62.5,78.0
23 33 13.13,Volume - Control Dampers,8260,"30"" x 18""",1 Shee,7,1.143,Eo .,229,77,,306,370
23 33 13.16,Fire Dampers,10,FIRE DAMPERS,,,,,,,,,
