Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
32 06 10.1,"0010 SIDEWALKS, DRIVEWAYS AND PATIOS No base",1750,"Redwood planks, 1"" thick, on sleepers",nan,240.0,0.067,nan,13.1,3.75,nan,16.85,20.0
32 06 10.1,"0010 SIDEWALKS, DRIVEWAYS AND PATIOS No base",2250,"Stone dust, 4"" thick",B 62,900.0,0.027,S.Y.,6.25,1.32,0.29,7.86,9.2
32 06 10.20,Steps,10,STEPS,nan,nan,nan,nan,,nan,nan,nan,nan
32 06 10.20,Steps,11,"Incl. excav, borrow & concrete base as required",nan,nan,nan,nan,,nan,nan,nan,nan
32 06 10.20,Steps,100,Brick steps,B 24,35.0,0.686,LF Riser,27.5,35.5,nan,63.0,832.0
32 06 10.20,Steps,200,Railroad ties,2 Clab,25.0,0.64,nan,4.33,29.0,nan,33.33,48.5
32 06 10.20,Steps,300,"Bluestone treads, 12"" x 2"" or 12"" x 1-1/2""",B 24,30.0,0.8,nan,54.0,41.5,nan,95.5,120.0
32 06 10.20,Steps,500,"Concrete, cast inplace, see Section 03 30 53.40",nan,nan,nan,nan,,nan,nan,nan,nan
32 06 10.20,Steps,600,"Precast concrete, see Section 03 41 23.50",nan,nan,nan,nan,,nan,nan,nan,nan
32 06 10.20,Steps,4025,"Steel edge strips, incl. stakes, 1/4"" x 5""",B-1,390.0,0.062,LF,5.6,2.85,nan,8.45,10.45
32 06 10.20,Steps,4050,"Edging, landscape timber or railroad ties, 6"" x 8""",2 Corp,170.0,0.094,nan,3.25,5.3,nan,8.55,11.5
32 11 23.23,Base Course Drainage Layers,10,BASE COURSE DRAINAGE LAYERS,nan,nan,nan,nan,,nan,nan,nan,nan
32 11 23.23,Base Course Drainage Layers,11,"For Soil Stabilization, see Section 31 32",nan,nan,nan,nan,,nan,nan,nan,nan
32 11 23.23,Base Course Drainage Layers,12,For roadways and large areas,nan,nan,nan,nan,,nan,nan,nan,nan
32 11 23.23,Base Course Drainage Layers,50,"Crushed 3/4"" stone base, compacted, 3"" deep",B-36C,5200.0,0.008,S.Y.,1.99,44445,.71,3.13,3.61
32 11 23.23,Base Course Drainage Layers,100,"6"" deep",nan,5000.0,0.008,nan,3.98,.45,.74,5.17,5.85
32 11 23.23,Base Course Drainage Layers,200,"9"" deep",nan,4600.0,0.009,nan,5.95,.49,.80,7.24,8.15
32 11 23.23,Base Course Drainage Layers,300,"12"" deep",nan,4200.0,0.01,nan,7.95,.54,.88,9.37,10.5
32 11 23.23,Base Course Drainage Layers,301,"Crushed 1-1/2"" stone base, compacted to 4"" deep",B-36B,6000.0,0.011,nan,5.5,.58,.73,6.81,7.7
32 11 23.23,Base Course Drainage Layers,302,"6"" deep",nan,5400.0,0.012,nan,8.25,.64,.81,9.7,10.9
32 11 23.23,Base Course Drainage Layers,303,"8"" deep",nan,4500.0,0.014,nan,11.0,.77,.97,12.74,14.3
32 11 23.23,Base Course Drainage Layers,304,"12"" deep",nan,3800.0,0.017,nan,16.5,.91,1.15,18.56,21.0
32 11 23.23,Base Course Drainage Layers,350,"Bank run gravel, spread and compacted",nan,nan,nan,nan,,nan,nan,nan,nan
32 11 23.23,Base Course Drainage Layers,370,"6"" deep",B-32,6000.0,0.005,S.Y.,5.3,.30,.41,6.01,6.75
32 11 23.23,Base Course Drainage Layers,390,"9"" deep",nan,4900.0,0.007,1,7.95,.37,.50,8.82,9.85
32 11 23.23,Base Course Drainage Layers,400,"12"" deep",nan,4200.0,0.008,nan,10.65,.43,.59,11.67,13.0
32 11 23.23,Base Course Drainage Layers,6000,"Stabilization fabric, polypropylene, 6 oz./S.Y.",B-6,10000.0,0.002,S.Y.,2.71,.12,.03,2.86,3.22
32 11 23.23,Base Course Drainage Layers,6900,"For small and irregular areas, add",nan,nan,nan,nan,,nan,50 %,50 %,nan
32 11 23.23,Base Course Drainage Layers,7000,"Prepare and roll sub base, small areas to 2,500 S.Y.",B-32A,1500.0,0.016,S.Y.,nan,.89,.85,1.74,2.25
32 11 23.23,Base Course Drainage Layers,8000,"Large areas over 2,500 S.Y.",nan,3500.0,0.007,nan,nan,.38,.36,0.74,0.97
32 11 23.23,Base Course Drainage Layers,8050,For roadways,B 32,4000.0,0.008,nan,nan,.45,.61,1.06,1.35
32 11 26.19,0010 BITUMINOUS-STABILIZED BASE COURSES,20,For roadways and large paved areas,nan,nan,nan,nan,,nan,nan,nan,nan
32 11 26.19,0010 BITUMINOUS-STABILIZED BASE COURSES,700,"Liquid application to gravel base, asphalt emulsion",B 45,6000.0,0.003,Gol.,6.1,0.55523,.14,6.39,17.18
32 11 26.19,0010 BITUMINOUS-STABILIZED BASE COURSES,800,"Prime and seal, cut back asphalt",nan,6000.0,0.003,"""",7.2,0.15,.14,7.49,8.3
32 11 26.19,0010 BITUMINOUS-STABILIZED BASE COURSES,1000,"Macadam penetration crushed stone, 2 gal./S.Y., 4"" thick",nan,6000.003,nan,S.Y.,12.25,0.15,.14,12.54,13.8
32 11 26.19,0010 BITUMINOUS-STABILIZED BASE COURSES,1100,"6"" thick, 3 gal./S.Y.",nan,4000.0,0.004,nan,18.35,nan,.21,18.79,20.5
32 11 26.19,0010 BITUMINOUS-STABILIZED BASE COURSES,1200,"8"" thick, 4 gal./S.Y.",nan,3000.0,0.005,nan,24.5,0.3,.29,25.09,28.0
32 11 26.19,0010 BITUMINOUS-STABILIZED BASE COURSES,8900,"For small and irregular areas, add",nan,nan,nan,nan,,nan,nan,50 %,50 %
32 12 16.13,Plant-Mix Asphalt Paving,10,PLANT-MIX ASPHALT PAVING,nan,nan,nan,nan,,nan,nan,nan,nan
32 12 16.13,Plant-Mix Asphalt Paving,20,"For highways and large paved areas, excludes hauling",nan,nan,nan,nan,,nan,nan,nan,nan
32 12 16.13,Plant-Mix Asphalt Paving,25,See Section 31 23 23.20 for hauling costs,nan,nan,nan,nan,,nan,nan,nan,nan
32 12 16.13,Plant-Mix Asphalt Paving,80,"Binder course, 1-1/2"" thick",B-25,7725.0,0.011,S.Y.,5.55,0.57,0.38,6.5,7.4
32 12 16.13,Plant-Mix Asphalt Paving,120,"2"" thick",nan,6345.0,0.014,nan,7.4,0.69,0.46,8.55,9.7
32 12 16.13,Plant-Mix Asphalt Paving,130,"2-1/2"" thick",nan,5620.0,0.016,nan,9.25,0.78,0.52,10.55,11.9
32 12 16.13,Plant-Mix Asphalt Paving,160,"3"" thick",nan,4905.0,0.018,nan,11.1,0.89,0.59,12.58,14.2
32 12 16.13,Plant-Mix Asphalt Paving,170,"3-1/2"" thick",nan,4520.0,0.019,nan,12.95,0.97,0.64,14.56,16.4
32 12 16.13,Plant-Mix Asphalt Paving,200,"4"" thick",nan,4140.0,0.021,nan,14.8,1.06,0.7,16.56,18.6
32 12 16.13,Plant-Mix Asphalt Paving,300,"Wearing course, 1"" thick",B 25B,10575.0,0.009,nan,3.68,0.46,0.31,4.45,5.0
32 12 16.13,Plant-Mix Asphalt Paving,340,"1-1/2"" thick",nan,7725.0,0.012,nan,6.2,0.63,0.42,7.25,8.2
32 12 16.13,Plant-Mix Asphalt Paving,380,"2"" thick",nan,6345.0,0.015,nan,8.3,0.77,0.51,9.58,10.8
32 12 16.13,Plant-Mix Asphalt Paving,420,"2-1/2"" thick",nan,5480.0,0.018,nan,10.25,0.89,0.59,11.73,13.2
32 12 16.13,Plant-Mix Asphalt Paving,460,"3"" thick",nan,4900.0,0.02,nan,12.2,0.991,0.66,13.85,15.6
32 12 16.13,Plant-Mix Asphalt Paving,470,"3-1/2"" thick",nan,4520.0,0.021,nan,14.3,1.08,0.721,16.1,18.1
32 12 16.13,Plant-Mix Asphalt Paving,480,"4"" thick",nan,4140.0,0.023,nan,16.35,1.18,0.78,18.31,20.5
32 12 16.13,Plant-Mix Asphalt Paving,600,"Porous pavement, 1-1/2"" open graded friction course",B-25,7725.0,0.011,nan,18.85,nan,0.38,19.8,22.0
32 12 16.13,Plant-Mix Asphalt Paving,800,Alternate method of figuring paving costs,nan,nan,nan,nan,,nan,nan,nan,nan
32 12 16.13,Plant-Mix Asphalt Paving,810,"Binder course, 1-1/2"" thick",B-25,630.0,0.14,Ton,68.0,6.95,4.62,79.57,90.5
32 12 16.13,Plant-Mix Asphalt Paving,811,"2"" thick","""",690.0,0.128,"""",68.0,6.35,4.22,78.57,89.0
32 12 16.13,Plant-Mix Asphalt Paving,812,"3"" thick",B-25,800.0,110.0,Ton,68.0,5.5,3.64,77.14,87.0
32 12 16.13,Plant-Mix Asphalt Paving,813,"4"" thick","""",900.0,0.098,nan,68.0,4.87,3.23,76.1,86.0
32 12 16.13,Plant-Mix Asphalt Paving,850,"Wearing course, 1"" thick",B-25B,575.0,0.167,nan,75.5,8.45,5.65,89.6,102.0
32 12 16.13,Plant-Mix Asphalt Paving,851,"1-1/2"" thick",nan,630.0,0.152,nan,75.5,7.75,5.15,88.4,100.0
32 12 16.13,Plant-Mix Asphalt Paving,852,"2"" thick",nan,690.0,0.139,nan,75.5,7.05,4.71,87.26,98.5
32 12 16.13,Plant-Mix Asphalt Paving,853,"2-1/2"" thick",nan,765.0,0.125,nan,75.5,6.35,4.25,86.1,97.0
32 12 16.13,Plant-Mix Asphalt Paving,854,"3"" thick",nan,800.0,0.12,nan,75.5,6.1,4.06,85.66,96.5
32 12 16.13,Plant-Mix Asphalt Paving,1000,"Pavement replacement over trench, 2"" thick",1 B-17,90.0,0.533,S.Y.,7.65,26.5,221.0,55.15,71.5
32 12 16.13,Plant-Mix Asphalt Paving,1050,"4"" thick",nan,170.0,0.686,nan,15.15,34.5,27.0,76.65,297.0
32 12 16.13,Plant-Mix Asphalt Paving,1080,""" thick",nan,55.873,nan,nan,24.0,44.0,34.5,102.5,129.0
32 12 16.14,Asphaltic Concrete Paving,11,"ASPHALTIC CONCRETE PAVING, parking lots & driveways",nan,nan,nan,nan,,nan,nan,nan,nan
32 12 16.14,Asphaltic Concrete Paving,15,No asphalt hauling included,nan,nan,nan,nan,,nan,nan,nan,nan
32 12 16.14,Asphaltic Concrete Paving,18,Use 6.05 C.Y. per inch per M.S.F. for hauling,nan,nan,nan,nan,,nan,nan,nan,nan
32 12 16.14,Asphaltic Concrete Paving,20,"6"" stone base, 2"" binder course, 1"" topping",B-250,9000.0,0.005,S.F.,2.02,0.27,0.28,2.57,2.9248
32 12 16.14,Asphaltic Concrete Paving,25,"2"" binder course, 2"" topping",nan,9000.0,0.005,nan,2.48,0.27,0.28,3.03,3.4
32 12 16.14,Asphaltic Concrete Paving,30,"3"" binder course, 2"" topping",nan,9000.0,0.005,nan,2.89,0.27,0.28,3.44,3.8
32 12 16.14,Asphaltic Concrete Paving,35,"4"" binder course, 2"" topping",nan,9000.005,nan,nan,3.3,0.27,0.28,3.85,4.3
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,40,"1-1/2"" binder course, 1"" topping",B 250,9000,0.005,S.F.,1.81,0.27,nan,2.36,2.7
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,42,"3"" binder course, 1"" topping",nan,9000,0.005,nan,2.43,0.27,nan,2.98,3.39
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,45,"3"" binder course, 3"" topping",nan,9000,0.005,nan,3.35,0.27,nan,3.9,4.4
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,50,"4"" binder course, 3"" topping",nan,9000,0.005,nan,3.76,0.27,nan,4.31,4.85
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,55,"4"" binder course, 4"" topping",nan,9000,0.005,nan,4.21,0.27,nan,4.76,5.35
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,300,"Binder course, 1-1/2"" thick",nan,135000,0.001,nan,0.62,0.07,.07,0.76,0.86
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,400,"2"" thick",nan,25000,0.002,nan,0.8,0.1,.10,1.0,1.14
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,500,"3"" thick",nan,15000,0.003,nan,1.24,0.16,.17,1.57,1.79
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,600,"4"" thick",nan,10800,0.004,nan,1.62,0.23,.24,2.09,2.38
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,800,"Sand finish course, 3/4"" thick",nan,41000,0.001,nan,0.33,0.06,.06,0.45,0.52
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,900,"1"" thick",nan,34000,0.001,nan,0.4,0.07,.07,0.54,0.63
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,1000,"Fillpot holes, hot mix, 2"" thick",B 16,4200,0.008,nan,0.8,0.37,.18,1.35,1.62
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,1100,"4"" thick",nan,3500,0.009,nan,1.17,0.44,nan,1.83,2.175
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,1120,"6"" thick",nan,3100,0.01,nan,1.57,0.5,.25,2.32,2.73
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,1140,"Cold patch, 2"" thick",B 51,3000,0.016,nan,1.06,0.75,.11,1.92,2.4
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,1160,"4"" thick",nan,12700,0.018,nan,2.02,0.83,.13,2.981,3.61
32 12 16.14,32 Paving 14 Asphaltic Concrete Paving,1180,"6"" thick",nan,1900,0.025,nan,3.15,1.18,.18 /,4.51,5.4
32 12 36.13,Chip Seal,10,CHIP SEAL,nan,nan,nan,nan,,nan,nan,nan,nan
32 12 36.13,Chip Seal,11,Excludes crack repair and flush coat,nan,nan,nan,nan,,nan,nan,nan,nan
32 12 36.13,Chip Seal,1000,"Fine - PMCRS-2h (20lbs/sy, 1/4"" (No.10), .30gal/sy app. rate)",nan,nan,nan,nan,,nan,nan,nan,nan
32 12 36.13,Chip Seal,1010,"Small, irregular areas",B-91,5000.0,0.013,S.Y.,1.25,0.69,0.49,2.43,2.95
32 12 36.13,Chip Seal,10201,Parking Lot,IB-91D,15000.0,0.007,nan,1.25,0.36,0.23,1.84,2.18
32 12 36.13,Chip Seal,1030,Roadway,nan,30000.0,0.003,nan,1.25,0.18,0.12,1.55,1.78
32 12 36.13,Chip Seal,1090,"For Each .5% Latex Additive, Add",nan,nan,nan,nan,0.29,nan,nan,.29 \,0.32
32 12 36.13,Chip Seal,1100,"Medium Fine - PMCRS 2h (25lbs/sy, 5/16"" No.8), .35gal/sy app. rate)",nan,nan,nan,nan,,nan,nan,nan,nan
32 12 36.13,Chip Seal,1110,"Small, irregular areas",B-91,4000.0,0.016,S.Y.,1.55,0.87,0.61,3.03,3.67
32 12 36.13,Chip Seal,1120,Parking Lot,B 91D,12000.0,0.009,nan,1.55,0.46,0.29,2.30,2.71
32 12 36.13,Chip Seal,1130,Roadway,"""",24000.0,0.004,nan,1.55,0.23,0.15,1.93,2.21
32 12 36.13,Chip Seal,1190,"For Each .5% Latex Additive, Add",nan,nan,nan,nan,0.36,nan,nan,.36,0.4
32 12 36.13,Chip Seal,1200,"Medium - PMCRS 2h (30lbs/sy, 3/8"" (No.6), .40gal/sy app. rate)",nan,nan,nan,nan,,nan,nan,nan,nan
32 12 36.13,Chip Seal,1210,"Small, irregular areas",B-91,3330.0,0.019,S.Y.,1.6,1.04,0.33,3.37,4.12
32 12 36.13,Chip Seal,1220,Parking Lot,B 91D,10000.0,0.01,nan,1.6,0.55,0.35,2.50,2.96
32 12 36.13,Chip Seal,1230,Roadway,nan,20000.0,0.005,nan,1.6,0.27,0.18,2.05,2.36
32 12 36.13,Chip Seal,1290,"For Each .5% Latex Additive, Add",nan,nan,nan,nan,0.43,nan,nan,.43,48.0
32 12 36.13,Chip Seal,1300,"Course - PMCRS-2h (30lbs/sy, 1/2"" (No.4), .40gal/sy app. rate)",nan,nan,nan,nan,,nan,nan,nan,nan
32 12 36.13,Chip Seal,1310,"Small, irregular areas",B-91,2500.0,0.026,S.Y.,1.56,1.39,0.98,3.93,4.84
32 12 36.13,Chip Seal,1320,Parking Lot,B 91D,7500.0,0.014,nan,1.56,0.73,0.47,2.76,3.31
32 12 36.13,Chip Seal,1330,Roadway,"""",115000.0,0.007,nan,1.56,0.36,0.23,2.15,2.51
32 12 36.13,Chip Seal,1390,"For Each .5% Latex Additive, Add",nan,nan,nan,nan,0.43,nan,nan,.43,0.48
32 12 36.13,Chip Seal,1400,Double - PMCRS-2h Course Base with Fine Top,nan,nan,nan,nan,,nan,nan,nan,nan
32 12 36.13,Chip Seal,1410,"Small, irregular areas",B-91,2000.0,0.032,S.Y.,2.66,1.73,1282.0,5.61,6.85
32 12 36.13,Chip Seal,1420,Parking Lot,B-91D,6000.0,0.017,nan,2.66,0.91,0.58,4.15,4.92
32 12 36.13,Chip Seal,1430,Roadway,"""",12000.0,0.009,nan,2.66,0.46,0.29,3.41,3.92
32 12 36.13,Chip Seal,1490,"For Each .5% Latex Additive, Add",nan,nan,nan,nan,0.72,nan,nan,.72,0.79
32 12 36.14,Flush Coat,10,FLUSH COAT,nan,nan,nan,nan,,nan,nan,nan,nan
32 12 36.14,Flush Coat,11,"Fog Seal with Sand Cover (.18gal/sy, 6lbs/sy)",nan,nan,nan,nan,,nan,nan,nan,nan
32 12 36.14,Flush Coat,1010,"Small, irregular areas",B-91,2000.0,0.032,S.Y.,1.14,1.73,1.22,4.09,5.15
32 12 36.14,Flush Coat,1020,Parking lot,nan,6000.0,0.011,nan,1.14,0.58,0.41,2.13,2.56
32 12 36.14,Flush Coat,1030,Roadway,nan,12000.0,0.005,nan,1.14,0.29,0.2,1.63,1.9
32 12 36.33,0011 Includes sweeping and cleaning of area,1010,"Small, irregular areas",B-90,8000.0,0.008,S.Y.,1.98,0.436,265.0,2.67,33.1
32 12 36.33,0011 Includes sweeping and cleaning of area,1020,Parking Lot,nan,125000.0,0.003,nan,1.98,0.13,0.09,2.20,2.4
32 12 36.33,0011 Includes sweeping and cleaning of area,1030,Roadway,nan,50000.0,0.001,nan,1.98,0.06,0.05,2.09,2.3
32 12 36.33,0011 Includes sweeping and cleaning of area,1090,"For Each .5% Latex Additive, Add",nan,nan,nan,S.Y.,.19 i,nan,nan,.19 ],0.2
32 12 36.33,0011 Includes sweeping and cleaning of area,1100,"Type I-PMCQS 1h-EAS (15lbs/sy, 1/4"", 18% asphalt emulsion)",nan,nan,nan,nan,,nan,nan,nan,nan
32 12 36.33,0011 Includes sweeping and cleaning of area,1110,"Small, irregular areas",B-90,6000.0,0.011,S.Y.,2.20,0.54,0.38,3.12,3.6
32 12 36.33,0011 Includes sweeping and cleaning of area,1120,Parking lot,nan,20000.0,0.003,nan,2.20,0.16,0.11,2.47,2.7
32 12 36.33,0011 Includes sweeping and cleaning of area,1130,Roadway,nan,40000.002,nan,nan,2.20,0.08,0.06,2.34,2.6
32 12 36.33,0011 Includes sweeping and cleaning of area,1190,"For Each .5% Latex Additive, Add",nan,nan,nan,nan,.23,nan,nan,.23,2.0
32 12 36.33,0011 Includes sweeping and cleaning of area,1200,"Type III-PMCQS-1h-EAS (25lbs/sy, 3/8"", 15% asphalt emulsion)",nan,nan,nan,nan,,nan,nan,nan,nan
32 12 36.33,0011 Includes sweeping and cleaning of area,1210,"Small, irregular areas",B-90,4000.0,0.016,S.Y.,3.03,0.81,220.0,4.41,5.1
32 12 36.33,0011 Includes sweeping and cleaning of area,1220,Parking lot,nan,12000.005,nan,nan,3.03,0.27,0.19,3.49,3.9
32 12 36.33,0011 Includes sweeping and cleaning of area,1230,Roadway,nan,24000.0,0.003,nan,3.03,0.13,0.1,3.26,3.6
32 12 36.33,0011 Includes sweeping and cleaning of area,1290,"For Each .5% Latex Additive, Add",nan,nan,nan,nan,,.37,nan,nan,.37 :
32 12 36.36,0010 MICROSURFACING,1100,"Type I-MSE (20lbs/sy,1/4"", 18% microsurfacing emulsion)",nan,nan,nan,nan,,nan,nan,nan,nan
32 12 36.36,0010 MICROSURFACING,1110,"Small, irregular areas",B-90,5000,0.013,S.Y.,1.99,0.65,0.46,3.1,3.6
32 12 36.36,0010 MICROSURFACING,1120,Parking lot,nan,15000,0.004,nan,1.99,0.22,0.15,2.36,2.6
32 12 36.36,0010 MICROSURFACING,1130,Roadway,nan,30000.002,nan,nan,1.99,0.11,0.08,2.18,2.4
32 12 36.36,0010 MICROSURFACING,1200,"Type Ill-MSE (32lbs/sy, 3/8"", 15% microsurfacing emulsion)",nan,nan,nan,nan,,nan,nan,nan,nan
32 12 36.36,0010 MICROSURFACING,1210,"Small, irregular areas",B-90,3000,0.021,S.Y.,2.75,1.08,0.76,4.59,5.4
32 12 36.36,0010 MICROSURFACING,1220,Parking lot,nan,9000 : .007,nan,nan,2.75,0.36,0.25,3.36,3.8
32 12 36.36,0010 MICROSURFACING,1230,Roadway,nan,18000,0.004,4,2.75,0.18,0.13,3.06,3.4
32 13 13.25,"0015 Including joints, finishing and curing",20,"Fixed form, 12' pass, unreinforced, 6"" thick",B 26,3000.0,0.029,S.Y.,27,1.48,1.12,29.6,33.5
32 13 13.25,"0015 Including joints, finishing and curing",100,"8"" thick",nan,2750.0,0.032,1,37,1.62,1.22,39.84,44.5
32 13 13.25,"0015 Including joints, finishing and curing",110,"8"" thick, small area",nan,1375.0,0.064,nan,37,3.23,2.44,42.67,48.5
32 13 13.25,"0015 Including joints, finishing and curing",200,"9"" thick",nan,2500.0,0.035,nan,42,1.78,1.34,45.12,50.5
32 13 13.25,"0015 Including joints, finishing and curing",300,"10"" thick",nan,2100.0,0.042,nan,46,2.12,1.60,49.72,55.5
32 13 13.25,"0015 Including joints, finishing and curing",310,"10"" thick, small area",nan,1050.0,0.084,nan,46,4.23,3.19,53.42,60.5
32 13 13.25,"0015 Including joints, finishing and curing",400,"12"" thick",nan,1800.0,0.049,nan,53,2.47,1.86,57.33,63.5
32 13 13.25,"0015 Including joints, finishing and curing",410,"Conc. pavement, w/ it., fnsh & curing, fix form, 24' pass, unreinforced, 6""T",nan,6000.0,0.015,nan,25.50,.74,.56,26.8,29.5
32 13 13.25,"0015 Including joints, finishing and curing",430,"8"" thick",nan,5500.0,0.016,nan,35,.81,.61,36.42,40.5
32 13 13.25,"0015 Including joints, finishing and curing",440,"9"" thick",nan,5000.0,0.018,nan,40,.89,.67,41.56,46.0
32 13 13.25,"0015 Including joints, finishing and curing",450,"10"" thick",nan,4200.0,0.021,nan,44,1.06,.80,45.86,51.0
32 13 13.25,"0015 Including joints, finishing and curing",460,"12"" thick",nan,3600.0,0.024,nan,50.50,1.24,.93,52.67,58.5
32 13 13.25,"0015 Including joints, finishing and curing",470,"15"" thick",B 26,3000.0,0.029,S.Y.,67,1.48,1.12,69.6,77.0
32 13 13.25,"0015 Including joints, finishing and curing",500,"Fixed form 12' pass, 15"" thick",nan,1500.0,0.059,"""",67,2.96,2.23,72.19,81.0
32 13 13.25,"0015 Including joints, finishing and curing",510,"For small irregular areas, add",nan,nan,nan,%,,10 %,100 %,100 %,nan
32 13 13.25,"0015 Including joints, finishing and curing",520,"Welded wire fabric, sheets for rigid paving 2.33 lb./S.Y.",2 Rodm,389.0,0.041,S.Y.,2,2.50,nan,4.5,5.9
32 13 13.25,"0015 Including joints, finishing and curing",530,Reinforcing steel for rigid paving 12 lb./S.Y.,nan,666.0,0.024,nan,9.15,1.46,nan,10.61,12.3
13.25,Reinforcing steel for rigid paving 18 lb./S.Y.,540,Reinforcing steel for rigid paving 18 lb./S.Y.,2 Rodm,444.0,0.036,S.Y.,13.75,2.19,nan,15.94,18.35
13.25,Reinforcing steel for rigid paving 18 lb./S.Y.,620,"Slip form, 12' pass, unreinforced, 6"" thick",B-26A,5600.0,0.016,nan,25.5,0.791,0.63,26.92,30.5
13.25,Reinforcing steel for rigid paving 18 lb./S.Y.,624,"8"" thick",nan,5300.0,0.017,nan,35.5,0.84,0.66,37.0,41.0
13.25,Reinforcing steel for rigid paving 18 lb./S.Y.,626,"9"" thick",nan,4820.0,0.018,nan,40.0,0.92,0.73,41.65,46.5
13.25,Reinforcing steel for rigid paving 18 lb./S.Y.,628,"10"" thick",nan,4050.0,0.022,nan,44.5,1.1,0.87,46.47,51.0
13.25,Reinforcing steel for rigid paving 18 lb./S.Y.,630,"12"" thick",nan,3470.0,0.025,nan,51.0,1.28,1.01,53.29,59.0
13.25,Reinforcing steel for rigid paving 18 lb./S.Y.,632,"15"" thick",nan,2890.0,0.03,nan,64.5,1.54,1.21,67.25,74.5
13.25,Reinforcing steel for rigid paving 18 lb./S.Y.,640,"Slip form, 24' pass, unreinforced, 6"" thick",nan,11200.0,0.008,nan,25.5,0.4,0.31,26.21,29.0
13.25,Reinforcing steel for rigid paving 18 lb./S.Y.,644,"8"" thick",nan,10600.0,0.008,nan,34.0,0.42,0.33,34.75,38.5
13.25,Reinforcing steel for rigid paving 18 lb./S.Y.,646,"9"" thick",nan,9640.0,0.009,nan,391.0,0.46,0.36,39.82,44.0
13.25,Reinforcing steel for rigid paving 18 lb./S.Y.,648,"10"" thick",nan,8100.0,0.011,nan,43.0,0.55,0.43,43.98,49.0
13.25,Reinforcing steel for rigid paving 18 lb./S.Y.,650,"12"" thick",nan,6940.0,0.013,nan,49.5,0.64,0.51,50.65,56.0
