Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
06 05 05.10,Selective Demolition Wood Framing,3174,"In 24"" OC wall framing, 2"" x 4""",nan,600.0,0.013,nan,nan,.61,.61,nan,9
06 05 05.10,Selective Demolition Wood Framing,3176,"2"" x 6""",nan,400.0,0.02,nan,nan,.91,.91,nan,1.3
06 05 05.10,Selective Demolition Wood Framing,3178,"Alt method, wood blocking removal from wood framing",nan,0.4,20.0,M.B.F.,nan,910,910,€,"1,350"
06 05 05.10,Selective Demolition Wood Framing,3179,Wood blocking removal from steel framing,nan,0.36,22.222,nan,nan,"1,025","1,025",nan,"1,500"
06 05 05.10,Selective Demolition Wood Framing,3180,"Bracing, letin, 1"" x 3"", studs 16"" OC",nan,1050.0,0.008,LF,nan,.35,3.353,nan,in
06 05 05.10,Selective Demolition Wood Framing,3181,"Studs 24"" OC",nan,1080.0,0.007,nan,nan,.34,.34 1,nan,in
06 05 05.10,Selective Demolition Wood Framing,3182,"1"" x 4"", studs 16"" OC",11 Clab,1050.0,0.008,LF.,nan,.35,.35,nan,in
06 05 05.10,Selective Demolition Wood Framing,3183,"Studs 24"" OC",nan,-1080.007,nan,nan,nan,.34,.34,nan,in
06 05 05.10,Selective Demolition Wood Framing,3184,"1"" x 6"", studs 16"" OC",nan,1050.0,0.008,nan,nan,.35,.35,nan,in
06 05 05.10,Selective Demolition Wood Framing,3185,"Studs 24"" OC",nan,1080.0,0.007,nan,,nan,.34,.34,nan
06 05 05.10,Selective Demolition Wood Framing,3186,"2"" x 3"", studs 16"" OC",nan,800.0,0.01,nan,nan,.46,.46,nan,.6
06 05 05.10,Selective Demolition Wood Framing,3187,"Studs 24"" OC",nan,830.0,0.01,nan,nan,.44,.44,nan,.6
06 05 05.10,Selective Demolition Wood Framing,3188,"2"" x 4"", studs 16"" OC",nan,800.0,0.01,nan,nan,.46,.46,nan,.6
06 05 05.10,Selective Demolition Wood Framing,3189,"Studs 24"" OC",nan,830.0,0.01,nan,nan,.44,.44,nan,.6
06 05 05.10,Selective Demolition Wood Framing,3190,"2"" x 6"", studs 16"" OC",nan,800.0,0.01,nan,nan,.46,.44,nan,.6
06 05 05.10,Selective Demolition Wood Framing,3191,"Studs 24"" OC",nan,830.0,0.01,nan,nan,.44,44,nan,.6
06 05 05.10,Selective Demolition Wood Framing,3192,"2"" x 8"", studs 16"" OC",nan,800.0,0.01,nan,nan,.46,.46,nan,.6
06 05 05.10,Selective Demolition Wood Framing,3193,"Studs 24"" OC",nan,830.0,0.01,nan,nan,.44,.44,nan,.6
06 05 05.10,Selective Demolition Wood Framing,3194,"""T"" shaped metal bracing, studs at 16"" OC",nan,1060.0,0.008,nan,nan,.34,.34,nan,.5
06 05 05.10,Selective Demolition Wood Framing,3195,"Studs at 24"" OC",nan,1200.0,0.007,nan,nan,.30,.30,nan,.4
06 05 05.10,Selective Demolition Wood Framing,3196,"Metal straps, studs at 16"" OC",nan,1200.0,0.007,nan,nan,.30,.30,nan,4
06 05 05.10,Selective Demolition Wood Framing,3197,"Studs at 24"" OC",nan,1240.0,0.006,nan,nan,.29,.291,nan,4
06 05 05.10,Selective Demolition Wood Framing,3199,"2"" x 6"", studs 16"" OC",nan,480.017,nan,S.F.,nan,.76,.76,nan,1.1
06 05 05.10,Selective Demolition Wood Framing,3200,"Columns, round, 8' to 14' tall",nan,40.0,0.2,Eo.,nan,9.10,9.10,nan,13.6
06 05 05.10,Selective Demolition Wood Framing,3202,Dimensional lumber sizes,12 Clab,1.1,14.545,M.B.F.,nan,665,6651,nan,990
06 05 05.10,Selective Demolition Wood Framing,3250,"Blocking, between joists",1 Clab,320.0,0.025,Eo.,1.0,1.14,1.14,nan,1.7
06 05 05.10,Selective Demolition Wood Framing,3252,"Bridging, metal strap, between joists",nan,320.0,0.025,Pr.,nan,1.14,1.14,nan,1.7
06 05 05.10,Selective Demolition Wood Framing,3254,"Wood, between joists",nan,320.0,0.025,nan,nan,1.14,1.14,nan,1.7
06 05 05.10,Selective Demolition Wood Framing,3260,"Door buck, studs, header & access, 8' high 2"" x 4"" wall, 3' wide",nan,32.0,0.25,Ea.,nan,11.40,11.40,nan,17
06 05 05.10,Selective Demolition Wood Framing,3261,4' wide,nan,32.25,nan,1,nan,11.40,11.40,nan,17
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3262,5' wide,11 Clab,32.0,0.25,Ea.,nan,11.40,nan,11.40,17
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3263,6' wide,nan,32.0,0.25,nan,nan,11.40,nan,11.40,17
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3264,8' wide,nan,nan,0.267,nan,nan,12.15,nan,12.15,18.10
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3265,10' wide,nan,nan,0.267,nan,nan,12.15,nan,12.15,18.10
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3266,12' wide,nan,nan,0.267,nan,nan,12.15,nan,12.15,18.10
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3267,"2"" x 6"" wall, 3' wide",nan,32.0,0.25,nan,nan,11.40,nan,11.40,17
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3268,4' wide,nan,32.0,0.25,nan,nan,11.40,nan,11.40,17
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3269,5' wide,nan,32.0,0.25,nan,nan,11.40,nan,11.40,17
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",32701,6' wide,nan,32.0,1.25,nan,nan,11.40,nan,11.40,17
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3271,8' wide,nan,nan,0.267,nan,nan,12.15,nan,12.15,18.10
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",32721,10' wide,nan,nan,0.267,nan,nan,12.15,nan,12.15,18.10
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3273,12' wide,nan,nan,0.267,nan,nan,12.15,nan,12.15,18.10
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3274,"Window buck, studs, header & access, 8' high 2"" x 4"" wall, 2' wide",24,0.333,nan,nan,,15.2,nan,15.2,22.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3275,3' wide,nan,nan,0.333,nan,nan,15.20,nan,15.20,22.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3276,4' wide,1 Clab,24.0,0.333,nan,nan,15.20,nan,15.20,22.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3277,5' wide,nan,24.0,0.333,nan,nan,15.20,nan,15.20,22.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3278,6' wide,nan,24.0,0.333,nan,nan,15.20,nan,15.20,22.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3279,7' wide,nan,24.0,0.333,nan,nan,15.20,nan,15.20,22.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3280,8' wide,nan,22.0,0.364,nan,nan,16.60,nan,16.60,24.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3281,10' wide,nan,22.0,0.364,nan,nan,16.60,nan,16.60,24.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3282,12' wide,nan,22.0,0.364,nan,nan,16.60,nan,16.60,24.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3283,"2"" x 6"" wall, 2' wide",nan,24.0,0.333,nan,nan,15.20,nan,15.20,22.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3284,3' wide,nan,24.0,0.333,nan,nan,15.20,nan,15.20,22.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3285,4' wide,nan,24.0,0.333,nan,nan,15.20,nan,15.20,22.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3286,5' wide,nan,24.0,0.333,nan,nan,15.20,nan,15.20,22.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3287,6' wide,nan,124.0,0.333,nan,nan,15.20,nan,15.20,22.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3288,7' wide,nan,24.0,1.333,nan,,15.2,nan,15.2,22.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3289,8' wide,nan,22.0,0.364,nan,,16.6,nan,16.6,24.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3290,10' wide,nan,22.0,0.364,nan,,16.6,nan,16.6,24.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3291,12' wide,nan,22.0,0.364,nan,,16.6,nan,16.6,24.50
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3360,Deck or porch decking,nan,825.0,0.01,L.F.,nan,.44,nan,.44,.66
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3400,"Fascia boards, 1"" x 6""",nan,500.0,0.016,nan,,0.73,nan,0.73,1.09
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",34401,"1"" x 8""",nan,1450.0,0.018,nan,,0.811,nan,0.811,1.21
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3480,"1"" x 10""",nan,400.0,0.02,nan,,0.911,nan,0.91,1.36
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3490,"2"" x 6""",nan,450.0,0.018,nan,,0.81,nan,0.81,1.21
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3500,"2"" x 8""",nan,400.0,0.02,nan,,0.91,nan,0.91,1.36
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3510,"2"" x 10""",nan,350.0,0.023,nan,,1.04,nan,1.04,1.55
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3610,"Furring, on wood walls or ceiling",nan,4000.0,0.002,S.F.,nan,.09,nan,.09,.14
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3620,On masonry or concrete walls or ceiling,nan,1200.0,0.007,S.F.,nan,.30,nan,.30,.45
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3800,"Headers over openings, 2 @ 2"" x 6""",nan,110.0,0.073,L.F.,nan,3.32,nan,3.32,4.94
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3840,"2 @ 2"" x 8""",nan,100.0,0.08,nan,,3.65,nan,3.65,5.45
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3880,"2 @ 2"" x 10""",nan,90.0,0.089,nan,,4.05,nan,4.05,6.05
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3885,Alternate pricing method,nan,0.26,30.651,M.B.F.,nan,"1,400",nan,"1,400","2,075"
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3920,"Joists, 1"" x 4""",nan,1250.0,0.006,L.F.,nan,.29,nan,.29,.43
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3930,"1"" x 6""",nan,1135.0,0.007,nan,,0.32,nan,0.32,.48
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3940,"1"" x 8""",nan,1000.0,0.008,nan,,0.36,nan,0.36,.54
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3950,"1"" x 10""",nan,895.0,0.009,nan,,0.41,nan,0.41,.61
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",3960,"1"" x 12""",nan,765.0,0.01,nan,,0.48,nan,0.48,.71
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",4200,"2"" x 4""",2 Clab,1000.0,0.016,nan,,0.73,nan,0.73,1.09
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",4230,"2"" x 6""",nan,1970.0,0.016,nan,,0.75,nan,0.75,1.12
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",4240,"2"" x 8""",nan,940.0,0.017,nan,,0.78,nan,0.78,1.16
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",4250,"2"" x 10""",nan,910.0,0.018,nan,,0.8,nan,0.8,1.19
06 05 05.10,"06 05 05 - Selective Demolition for Wood, Plastics, and Composites",4280,"2"" x 12""",nan,880.0,0.018,nan,,0.83,nan,0.83,1.23
06 05 05.10,2022 Bare Costs,4281,"2"" x 14""",2 Clab,850.0,0.019,LF,nan,0.86,nan,0.86,1.:
06 05 05.10,2022 Bare Costs,4282,"Composite joists, 9-1/2""",nan,960.0,0.017,nan,,nan,0.76,nan,0.76
06 05 05.10,2022 Bare Costs,4283,"11-7/8""",nan,930.0,0.017,nan,nan,0.78,nan,0.78,1.
06 05 05.10,2022 Bare Costs,4284,"14""",nan,897.0,0.018,nan,nan,0.81,nan,0.81,1.2
06 05 05.10,2022 Bare Costs,4285,"16""",nan,865.0,1.019,nan,nan,0.84,nan,0.84,1.2
06 05 05.10,2022 Bare Costs,4290,"Wood joists, alternate pricing method",nan,1.5,10.667,M.B.F.,485.0,nan,nan,485.0,725
06 05 05.10,2022 Bare Costs,4500,"Open web joist, 12"" deep",nan,500.0,0.032,LF,1.46,nan,nan,1.46,2.
06 05 05.10,2022 Bare Costs,4505,"14"" deep",nan,475.0,0.034,nan,nan,1.54,nan,1.54,2.1
06 05 05.10,2022 Bare Costs,4510,"16"" deep",nan,450.0,0.036,nan,nan,1.62,nan,1.62,2.4
06 05 05.10,2022 Bare Costs,4520,"18"" deep",nan,425.0,0.038,nan,nan,1.72,nan,1.72,2.5
06 05 05.10,2022 Bare Costs,4530,"24"" deep",nan,400.0,0.04,nan,nan,1.82,nan,1.82,2.7
06 05 05.10,2022 Bare Costs,4550,"Ledger strips, 1"" x 2""",1 Clab,1200.0,0.007,nan,,nan,0.3,nan,0.3
06 05 05.10,2022 Bare Costs,45601,"1"" x 3""",nan,1200.0,0.007,nan,nan,0.3,nan,0.3,L
06 05 05.10,2022 Bare Costs,4570,"1"" x 4""",nan,1200.0,0.007,nan,nan,0.3,nan,0.3,4
06 05 05.10,2022 Bare Costs,4580,"2"" x 2""",nan,1100.0,0.007,nan,nan,0.33,nan,0.33,A
06 05 05.10,2022 Bare Costs,4590,"2"" x 4""",nan,1000.0,0.008,nan,nan,0.36,nan,0.36,R
06 05 05.10,2022 Bare Costs,4600,"2"" x 6""",nan,1000.0,0.008,nan,nan,0.36,nan,0.36,E
06 05 05.10,2022 Bare Costs,4601,"2"" x 8 or 2"" x 10""",nan,800.0,0.01,nan,nan,0.46,nan,0.46,.t
06 05 05.10,2022 Bare Costs,4602,"4"" x 6""",nan,600.0,0.013,nan,,nan,0.61,nan,0.611
06 05 05.10,2022 Bare Costs,4604,"4"" x 8""",nan,450.0,0.018,nan,nan,0.81,nan,0.811,1.2
06 05 05.10,2022 Bare Costs,5400,"Posts, 4"" x 4""",2 Clab,800.0,0.02,nan,nan,0.911,nan,0.911,1.3
06 05 05.10,2022 Bare Costs,5405,"4"" x 6""",nan,550.0,0.029,nan,nan,1.33,nan,1.33,1.9
06 05 05.10,2022 Bare Costs,5410,"4"" x 8""",nan,440.0,0.036,nan,nan,1.66,nan,1.66,2.4
06 05 05.10,2022 Bare Costs,5425,"4"" x 10""",nan,390.0,0.041,nan,nan,1.87,nan,11.87,2.7
06 05 05.10,2022 Bare Costs,5430,"4"" x 12""",nan,350.0,0.046,nan,nan,2.08,nan,2.08,3.1
06 05 05.10,2022 Bare Costs,5440,"6"" x 6""",nan,400.0,0.04,nan,nan,1.82,nan,1.82,2.7
06 05 05.10,2022 Bare Costs,5445,"6"" x 8""",nan,350.046,nan,nan,nan,2.08,nan,2.08,3.1
06 05 05.10,2022 Bare Costs,5450,"6"" x 10""",nan,320.0,0.05,nan,nan,2.28,nan,2.28,3.4
06 05 05.10,2022 Bare Costs,5455,"6"" x 12""",nan,290.0,0.055,nan,nan,2.52,nan,2.521,3.7
06 05 05.10,2022 Bare Costs,5480,"8"" x 8""",nan,300.0,0.053,nan,nan,2.43,nan,2.431,3.6
06 05 05.10,2022 Bare Costs,5500,"10"" x 10""",nan,-240.0,0.067,NO,3.04,nan,nan,3.04,4.5
06 05 05.10,2022 Bare Costs,5660,T & G floor planks,nan,2.0,8.0,M.B.F.,365.0,nan,nan,365.0,545
06 05 05.10,2022 Bare Costs,5682,"Rafters, ordinary, 16"" OC, 2"" x 4""",nan,880.0,0.018,S.F.,nan,0.83,nan,0.83,122
06 05 05.10,2022 Bare Costs,5683,"2"" x 6""",nan,840.0,0.019,nan,nan,0.87,nan,0.87,1.2
06 05 05.10,2022 Bare Costs,5684,"2"" x 8""",nan,820.0,0.02,nan,nan,0.89,nan,0.891,1.3
06 05 05.10,2022 Bare Costs,5685,"2"" x 10""",nan,820.0,0.02,nan,nan,0.89,nan,0.89,1.3
06 05 05.10,2022 Bare Costs,5686,"2"" x 12""",nan,810.0,1.02,nan,nan,0.9,nan,0.901,1.3 .
06 05 05.10,2022 Bare Costs,5687,"24"" OC, 2"" x 4""",nan,1170.0,0.014,nan,nan,0.62,nan,0.62,.9
06 05 05.10,2022 Bare Costs,5688,"2"" x 6""",nan,1117.0,0.014,nan,nan,0.65,nan,0.65,.9.
06 05 05.10,2022 Bare Costs,5689,"2"" x 8""",2 Clab,1091.0,0.015,S.F.,nan,0.67,nan,0.67,1
06 05 05.10,2022 Bare Costs,5690,"2"" x 10""",nan,1091.0,0.015,nan,,nan,0.67,nan,0.67
06 05 05.10,2022 Bare Costs,5691,"2"" x 12""",nan,1077.0,0.015,nan,nan,0.68,nan,0.68,1.0
06 05 05.10,2022 Bare Costs,5795,"Rafters, ordinary, 2"" x 4"" (alternate method)",nan,862.0,0.019,LF,nan,0.85,nan,0.85,1.2
06 05 05.10,2022 Bare Costs,5800,"2"" x 6"" (alternate method)",nan,850.019,nan,nan,nan,0.86,nan,0.86,1.28
06 05 05.10,2022 Bare Costs,5840,"2"" x 8"" (alternate method)",nan,837.0,19.0,nan,nan,0.87,nan,0.87,1.36
06 05 05.10,2022 Bare Costs,5855,"2"" x 10"" alternate method",nan,825.0,0.019,nan,nan,0.88,nan,0.88,1.32
06 05 05.10,2022 Bare Costs,5865,"2"" x 12"" alternate method",nan,812.0,0.02,nan,nan,0.9,nan,0.9,1.34
06 05 05.10,2022 Bare Costs,5870,"Sill plate, 2"" x 4""",1 Clab,1170.0,0.007,nan,nan,0.31,nan,0.31,.46
06 05 05.10,2022 Bare Costs,5871,"2"" x 6""",nan,780.0,0.01,nan,nan,0.47,nan,0.47,.70
06 05 05.10,2022 Bare Costs,5872,"2"" x 8""",nan,586.0,0.014,nan,nan,0.62,nan,0.62,.93
06 05 05.10,2022 Bare Costs,5873,Alternate pricing method,nan,0.78,10.256,M.B.F.,470.0,nan,nan,470.0,695
06 05 05.10,2022 Bare Costs,5885,"Ridge board, 1"" x 4""",12 Clab,900.0,0.018,L.F.,nan,0.81,nan,0.88,1.21
06 05 05.10,2022 Bare Costs,5886,"1"" x 6""",nan,875.0,0.018,nan,nan,0.83,nan,0.83,1.24
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",58871,"1"" x 8""",12 Clab,850,0.019,LF,nan,0.86,nan,0.86,1.28
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",5888,"1"" x 10""",nan,825,0.019,nan,nan,0.88,nan,0.88,1.32
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",5889,"1"" x 12""",nan,800,0.02,nan,nan,0.91,nan,0.91,1.36
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",5890,"2"" x 4""",nan,900,0.018,nan,nan,0.81,nan,0.81,1.21
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",5892,"2"" x 6""",nan,875,0.018,nan,nan,0.83,nan,0.83,1.24
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",5894,"2"" x 8""",nan,850,0.019,nan,nan,0.86,nan,0.86,1.28
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",5896,"2"" x 10""",nan,825,0.019,nan,nan,0.88,nan,0.88,1.32
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",5898,"2"" x 12""",nan,800,0.02,nan,nan,0.911,nan,0.91,1.36
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6050,"Rafter tie, 1"" x 4""",nan,1250,0.013,nan,nan,0.58,nan,0.58,0.87
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6052,"1"" x 6""",nan,1135,0.014,nan,nan,0.64,nan,0.64,0.96
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6054,"2"" x 4""",nan,1000,0.016,nan,nan,0.73,nan,0.73,1.09
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6056,"2"" x 6""",nan,970,0.016,nan,nan,0.75,nan,0.75,1.12
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6070,"Sleepers, on concrete, 1"" x 2""",1 Clab,4700,0.002,nan,nan,0.08,nan,0.08,0.12
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6075,"1"" x 3""",nan,4000,0.002,nan,nan,0.09,nan,0.09,0.14
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6080,"2"" x 4""",nan,3000,0.003,nan,nan,0.12,nan,0.121,0.18
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6085,"2"" x 6""",nan,2600,0.0031,nan,nan,0.14,nan,0.14,0.21
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6086,"Sheathing from roof, 5/16""",Clab,1600,0.01,S.F.,nan,0.46,nan,0.46,0.68
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6088,"3/8""",nan,1525,0.01,nan,nan,0.48,nan,0.48,0.71
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6090,"1/2""",nan,1400,0.011,nan,nan,0.52,nan,0.52,0.78
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6092,"5/8""",nan,1300,0.012,nan,nan,0.56,nan,0.56,0.84
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6094,"3/4""",nan,1200,0.013,nan,nan,0.61,nan,0.61,0.91
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6096,Board sheathing from roof,nan,1400,0.011,nan,nan,0.52,nan,0.52,0.78
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6100,"Sheathing, from walls, 1/4""",nan,1200,0.013,nan,nan,0.61,nan,0.61,0.91
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6110,"5/16""",nan,1175,0.014,nan,nan,0.62,nan,0.62,0.92
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6120,"3/8""",nan,1150,0.014,nan,nan,0.63,nan,0.63,0.94
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6130,"1/2""",2 Clab,1125,0.014,S.F.,nan,0.65,nan,0.65,0.97
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6140,"5/8""",nan,1100,0.015,1,nan,0.66,nan,0.66,0.99
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6150,"3/4""",nan,1075,0.015,nan,nan,0.68,nan,0.68,1.01
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6152,Board sheathing from walls,nan,1500,0.011,nan,nan,0.49,nan,0.49,0.72
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6158,"Subfloor / roof deck, with boards",nan,2200,0.007,nan,nan,0.33,nan,0.33,0.49
06 05 05.10,"06 05 05 Selective Demolition for Wood, Plastics, and Composites",6159,"Subfloor / roof deck, with tongue & groove boards",nan,2000,0.008,nan,nan,0.36,nan,0.36,0.54
