Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
02 56 13.10,Containment of Hazardous Waste,40,"OSHA Hazard level A increase labor and equipment, add",nan,nan,nan,nan,,nan,71 %,nan,71 %
02 56 13.10,Containment of Hazardous Waste,100,Excavation of contaminated soil & waste,nan,nan,nan,nan,,nan,nan,nan,nan
02 56 13.10,Containment of Hazardous Waste,105,Includes one respirator filterand two disposable suitsper work day,nan,nan,nan,nan,,nan,nan,nan,nan
02 56 13.10,Containment of Hazardous Waste,110,3/4 C.Y. excavator to 10' deep,B-12F,51.0,314.0,B.C.Y.,1.81,17.10,17.15,36.06,46.5
02 56 13.10,Containment of Hazardous Waste,120,Labor crew to 6' deep,B-2,19.0,2.105,nan,12.2,97,nan,109.20,157.0
02 56 13.10,Containment of Hazardous Waste,130,6'-12' deep,"""",12.0,3.333,nan,19.3,153,nan,172.30,249.0
02 56 13.10,Containment of Hazardous Waste,200,Move contaminated soil/ waste up to 150' on-site with 2.5 C.Y. loader,B-10T,300.0,0.04,LCY,0.31,2.22,2.14,4.67,6.0
02 56 13.10,Containment of Hazardous Waste,210,300',"""",186.0,0.065,"""",0.5,3.58,3.46,7.54,9.65
02 56 13.10,Containment of Hazardous Waste,300,Secure burial cell construction,nan,nan,nan,nan,,nan,nan,nan,nan
02 56 13.10,Containment of Hazardous Waste,310,Various liner and cover materials,nan,nan,nan,nan,,nan,nan,nan,nan
02 56 13.10,Containment of Hazardous Waste,400,Very low density polyethylene (VLDPE),nan,nan,nan,nan,,nan,nan,nan,nan
02 56 13.10,Containment of Hazardous Waste,410,50 mil top cover,B 47H,4000.0,0.008,S.F,0.69,.品8,0.09,1.26,1.56
02 56 13.10,Containment of Hazardous Waste,420,80 mil liner,07,4000.0,0.008,FY,1.58,.48,0.09,2.15,2.55
02 56 13.10,Containment of Hazardous Waste,500,Chlorosulfonated polyethylene,nan,nan,nan,nan,,nan,nan,nan,nan
02 56 13.10,Containment of Hazardous Waste,510,36 mil hypalon top cover,B 47H,4000.0,0.008,S.F.,3.3,498,0.09,3.87,4.44
02 56 13.10,Containment of Hazardous Waste,520,45 mil hypalon liner,"""",4000.0,0.008,"""",3.16,.48,0.09,3.73,4.29
02 56 13.10,Containment of Hazardous Waste,600,Polyvinyl chloride PVC,nan,nan,nan,nan,,nan,nan,nan,nan
02 56 13.10,Containment of Hazardous Waste,610,60 mil top cover,B 47H,4000.0,0.008,S.F.,1.1,.48,0.09,1.67,2.02
02 56 13.10,Containment of Hazardous Waste,620,80 mil liner,"""",4000.0,0.008,"""",1.57,.48 :,0.09,2.14,2.54
02 56 13.10,Containment of Hazardous Waste,700,Rough textured H.D. polyethylene (HDPE),nan,nan,nan,nan,,nan,nan,nan,nan
02 56 13.10,Containment of Hazardous Waste,710,40 mil top cover,B 47H,4000.0,0.008,S.F.,1.15,.48,0.09,1.72,2.07
02 56 13.10,Containment of Hazardous Waste,720,60 mil top cover,nan,4000.0,0.008,nan,1.36,.48,0.09,1.93,2.3
02 56 13.10,Containment of Hazardous Waste,722,60 mil liner,nan,4000.0,0.008,nan,1.31,.48,0.09,1.88,2.25
02 56 13.10,Containment of Hazardous Waste,730,80 mil liner,nan,3800.0,0.008,nan,1.83,.50,0.1,2.43,2.87
02 56 13.10,Containment of Hazardous Waste,1000,"3/4"" crushed stone, 6"" deep ballast around liner",B-6,30.0,0.8,L.C.Y.,20.5,39.550,10.95,70.95,93.5
02 56 13.10,Containment of Hazardous Waste,1100,"Hazardous waste, ballast cover with common borrow material",B-63,56.0,0.714,nan,12.55,34,4.7,51.25,70.0
02 56 13.10,Containment of Hazardous Waste,1110,Mixture of common borrow & topsoil,nan,56.0,0.714,nan,16.4,34,4.7,55.10,74.0
02 56 13.10,Containment of Hazardous Waste,1120,Bank sand,nan,56.0,0.714,nan,21.5,34,4.7,60.20,79.5
02 56 13.10,Containment of Hazardous Waste,1130,Medium priced clay,nan,44.0,0.909,nan,35.0,43.50,6.0,84.50,110.0
02 56 13.10,Containment of Hazardous Waste,1140,Mixture of common borrow & medium priced clay,nan,56.0,0.714,4-,24.0,34,4.7,62.70,82.0
02 56 13.10,02 58 SNOW Control FENCING SYSTEM,7001,"Snow fence on steel posts 10' OC, 4' high",B-1,500,0.048,LF,3.67,2.22,nan,5.89,7.35
02 65 10.30,Removal of Underground Storage Tanks,10.0,REMOVAL OF UNDERGROUND STORAGE TANKS R026510-20,nan,nan,nan,nan,,nan,nan,nan,nan
02 65 10.30,Removal of Underground Storage Tanks,11.0,"Petroleum storage tanks, non-leaking",nan,nan,nan,nan,,nan,nan,nan,nan
02 65 10.30,Removal of Underground Storage Tanks,100.0,Excavate & load onto trailer,nan,nan,nan,nan,,nan,nan,nan,nan
02 65 10.30,Removal of Underground Storage Tanks,110.0,"3,000 gal. to 5,000 gal. tank",5G5 B-14,732.0,12.0,811.,nan,575,82,657,945
02 65 10.30,Removal of Underground Storage Tanks,120.0,"6,000 gal. to 8,000 gal. tank",G B-3A,3.0,13.333,nan,nan,645,330,975,"1,325"
02 65 10.30,Removal of Underground Storage Tanks,130.0,"9,000 gal. to 12,000 gal. tank",G,nan,20.0,nan,nan,970,495,"1,465","2,000"
02 65 10.30,Removal of Underground Storage Tanks,190.0,"Known leaking tank, add",nan,nan,nan,nan,nan,nan,nan,100%,100%
02 65 10.30,Removal of Underground Storage Tanks,200.0,"Remove sludge, water and remaining product from bottom",nan,nan,nan,nan,,nan,nan,nan,nan
02 65 10.30,Removal of Underground Storage Tanks,201.0,of tank with vacuum truck,nan,nan,nan,nan,,nan,nan,nan,nan
02 65 10.30,Removal of Underground Storage Tanks,300.0,"3,000 gal. to 5,000 gal. tank",G A 13,533.0,1.6,Ea.,nan,91,154,245,305
02 65 10.30,Removal of Underground Storage Tanks,310.0,"6,000 gal. to 8,000 gal. tank",G A-13,4.0,2.0,Ea.,nan,114,192,306,380
02 65 10.30,Removal of Underground Storage Tanks,320.0,"9,000 gal. to 12,000 gal. tank","G """,3.0,2.667,群,nan,152,257,409,510
02 65 10.30,Removal of Underground Storage Tanks,390.0,"Dispose of sludge off-site, average",nan,nan,nan,Gal.,nan,nan,nan,6.25,6.80
02 65 10.30,Removal of Underground Storage Tanks,400.0,"Insert inert solid CO, ""dry ice"" into tank",nan,nan,nan,nan,,nan,nan,nan,nan
02 65 10.30,Removal of Underground Storage Tanks,401.0,For cleaning / transporting tanks (1.5 lb./100 gal. cap),55G1555555 Clab,500.0,0.016,Lb.,1.26,.73,nan,1.99,2.48
02 65 10.30,Removal of Underground Storage Tanks,503.0,Disconnect and remove piping,G 1 Plum,160.0,0.05,LF.,nan,3.49,nan,3.49,5.20
02 65 10.30,Removal of Underground Storage Tanks,603.0,"Transfer liquids, 10% of volume","""",1600.0,0.005,Gal.,nan,.35,nan,.35,.52
02 65 10.30,Removal of Underground Storage Tanks,703.0,Cut accessway into underground storage tank,1 Clob,5.33,1.501,Ea.,68.50,nan,nan,68.50,102
02 65 10.30,Removal of Underground Storage Tanks,813.0,"Remove sludge, wash and wipe tank, 500 gal.",G 1 Plum,8.0,1.0,nan,70,nan,nan,70,104
02 65 10.30,Removal of Underground Storage Tanks,823.0,"3,000 gal.",nan,6.67,1.199,nan,83.50,nan,nan,83.50,125
02 65 10.30,Removal of Underground Storage Tanks,833.0,"5,000 gal.",nan,6.15,1.301,nan,91,nan,nan,91,135
02 65 10.30,Removal of Underground Storage Tanks,843.0,"8,000 gal.",nan,5.33,1.501,nan,105,nan,nan,105,156
02 65 10.30,Removal of Underground Storage Tanks,853.0,"10,000 gal.",nan,4.57,1.751,nan,122,nan,nan,122,182
02 65 10.30,Removal of Underground Storage Tanks,863.0,"12,000 gal.",nan,4.21,1.9,nan,133,nan,nan,133,198
02 65 10.30,Removal of Underground Storage Tanks,1020.0,"Haul tank to certified salvage dump, 100 miles round trip",nan,nan,nan,nan,,nan,nan,nan,nan
02 65 10.30,Removal of Underground Storage Tanks,1023.0,"3,000 gal. to 5,000 gal. tank",nan,nan,nan,Ea.,nan,nan,nan,760,830
02 65 10.30,Removal of Underground Storage Tanks,1026.0,"6,000 gal. to 8,000 gal. tank",nan,nan,nan,nan,nan,nan,nan,880,960
02 65 10.30,Removal of Underground Storage Tanks,1029.0,"9,000 gal. to 12,000 gal. tank",nan,nan,nan,nan,nan,nan,nan,"1,050","1,150"
02 65 10.30,Removal of Underground Storage Tanks,1100.0,Disposal of contaminated soil to landfill,nan,nan,nan,nan,,nan,nan,nan,nan
02 65 10.30,Removal of Underground Storage Tanks,1110.0,Minimum,nan,nan,nan,C.Y.,1,nan,nan,145,160
02 65 10.30,Removal of Underground Storage Tanks,nan,Maximum,nan,nan,nan,nan,nan,nan,nan,400,440
02 65 10.30,Removal of Underground Storage Tanks,1120.0,Disposal of contaminated soil to,nan,nan,nan,nan,,nan,nan,nan,nan
02 65 10.30,Removal of Underground Storage Tanks,1121.0,bituminous concrete batch plant,nan,nan,nan,nan,,nan,nan,nan,nan
02 65 10.30,Removal of Underground Storage Tanks,1130.0,Minimum,nan,nan,nan,C.Y.,nan,nan,nan,80,88
02 65 10.30,Removal of Underground Storage Tanks,1131.0,Maximum,nan,nan,nan,་,nan,nan,nan,115,125
02 65 10.30,Removal of Underground Storage Tanks,1203.0,"Excavate, pull & load tank, backfill hole, 8,000 gal. +",55555 B-12C,0.5,326288.0,Ea.,,"1,750","1,950","3,700","4,725"
02 65 10.30,Removal of Underground Storage Tanks,1213.0,"Haul tank to certified dump, 100 miles r, 8,000 gal. +",B-34K,1.0,nan,nan,,425,890,"1,315","1,625"
